"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
1.21694928856952,0.813255787883383,-1.43141284811332,-0.898438278925348,-1.26555039241955,-1.70268856928164,-1.27959553131123,-1.40810138694992,-0.737209780774486,-1.65436057671956,-1.08012344973464,-1.41567679459313,-0.331618266214036,-0.355439022049805
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.921758995443328,-0.580896991345273,0.920193973787133,-0.898438278925348,1.16008785971792,1.09458550882391,0.822597127271503,0.616044356790591,-0.737209780774486,-0.295421531557064,-1.08012344973464,-0.0643489452087785,-0.331618266214036,-0.355439022049805
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.46838674085707,-0.580896991345273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.906319231514315,0.813255787883383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.52692932867736,0.813255787883383,-0.255609437163093,-0.898438278925348,-1.26555039241955,-1.70268856928164,-1.27959553131123,0.616044356790591,-0.737209780774486,-1.65436057671956,-2.16024689946929,1.28697890417557,-3.24985900889756,-0.355439022049805
0.033728992856112,NA,-0.255609437163093,0.134765741838802,-0.052731266350815,0.162160816122061,-0.228499202019862,-0.396028515079666,-0.737209780774486,-0.295421531557064,0,-0.0643489452087785,-0.331618266214036,-0.355439022049805
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.385090524099741,-0.580896991345273,0.920193973787133,1.16796976260295,1.16008785971792,1.09458550882391,0.822597127271503,0.616044356790591,0.958372715006831,1.06351751360543,1.08012344973464,1.28697890417557,1.12750210512772,0.947837392132814
-1.43292203213439,-1.97504977057393,0.920193973787133,1.16796976260295,1.16008785971792,1.09458550882391,0.822597127271503,0.616044356790591,0.958372715006831,1.06351751360543,1.08012344973464,1.28697890417557,1.12750210512772,0.947837392132814
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0540231248358847,-1.97504977057393,-0.255609437163093,0.134765741838802,-0.052731266350815,0.162160816122061,-0.228499202019862,-0.396028515079666,-0.737209780774486,-0.295421531557064,0,-0.0643489452087785,-0.331618266214036,-0.355439022049805
-0.128008391008731,-0.580896991345273,-1.43141284811332,1.16796976260295,-0.052731266350815,0.162160816122061,-0.228499202019862,-2.42017425882018,-2.4327922765558,-1.65436057671956,-1.08012344973464,-0.0643489452087785,-0.331618266214036,0.947837392132814
1.3049167954799,0.813255787883383,0.920193973787133,1.16796976260295,1.16008785971792,1.09458550882391,0.822597127271503,0.616044356790591,-0.737209780774486,-0.295421531557064,0,NA,-0.331618266214036,-0.355439022049805
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.538959655792149,0.813255787883383,-0.255609437163093,-0.898438278925348,-0.052731266350815,-0.770263876579788,0.822597127271503,0.616044356790591,0.958372715006831,-0.295421531557064,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.460554206041973,0.813255787883383,0.920193973787133,0.134765741838802,-1.26555039241955,1.09458550882391,0.822597127271503,0.616044356790591,-0.737209780774486,-1.65436057671956,0,-0.0643489452087785,-0.331618266214036,-0.355439022049805
-0.880164248632004,-0.580896991345273,0.920193973787133,0.134765741838802,-0.052731266350815,0.162160816122061,0.822597127271503,0.616044356790591,0.958372715006831,1.06351751360543,0,1.28697890417557,1.12750210512772,0.947837392132814
-0.209583374292206,NA,-0.255609437163093,1.16796976260295,1.16008785971792,1.09458550882391,0.822597127271503,0.616044356790591,0.958372715006831,1.06351751360543,1.08012344973464,1.28697890417557,1.12750210512772,0.947837392132814
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.20972772112739,0.813255787883383,-1.43141284811332,-1.9316422996895,-1.26555039241955,-1.70268856928164,-0.228499202019862,0.616044356790591,0.958372715006831,1.06351751360543,1.08012344973464,-1.41567679459313,-0.331618266214036,-0.355439022049805
1.30657768393404,0.813255787883383,-1.43141284811332,-0.898438278925348,-1.26555039241955,-0.770263876579788,-1.27959553131123,-1.40810138694992,0.958372715006831,-0.295421531557064,1.08012344973464,-1.41567679459313,1.12750210512772,-1.65871543623242
-0.528517293867159,-0.580896991345273,-0.255609437163093,-0.898438278925348,-0.052731266350815,-0.770263876579788,0.822597127271503,0.616044356790591,0.958372715006831,-0.295421531557064,0,-0.0643489452087785,1.12750210512772,0.947837392132814
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.507906108644539,-0.580896991345273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
