"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.387960468876634,0.28306925853615,-1.97504977057393,1.16796976260295,-1.26555039241955,NA,0.162160816122061,-2.33069186060259,0.681449531787545,-1.41567679459313,-0.331618266214036,0.947837392132814
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.393583207640881,0.28306925853615,0.813255787883383,0.134765741838802,1.16008785971792,0.866415498579059,1.09458550882391,0.822597127271503,0.681449531787545,-0.0643489452087785,-0.331618266214036,0.947837392132814
-0.67093207373914,0.28306925853615,-0.580896991345273,0.134765741838802,1.16008785971792,0.866415498579059,1.09458550882391,0.822597127271503,0.681449531787545,-0.0643489452087785,-0.331618266214036,-0.355439022049805
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1720274647705,0.28306925853615,0.813255787883383,-1.9316422996895,-1.26555039241955,-1.04881876143781,-0.770263876579788,-1.27959553131123,-1.81719875143345,-1.41567679459313,-0.331618266214036,-2.96199185041504
-0.308313198413842,0.28306925853615,0.813255787883383,0.134765741838802,-0.052731266350815,-0.0912016314293747,-0.770263876579788,-0.228499202019862,0.681449531787545,-0.0643489452087785,-0.331618266214036,-0.355439022049805
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.572121280410265,0.28306925853615,0.813255787883383,0.134765741838802,-0.052731266350815,-1.04881876143781,-0.770263876579788,-1.27959553131123,-1.81719875143345,-0.0643489452087785,-0.331618266214036,-0.355439022049805
-0.430780445226013,0.28306925853615,0.813255787883383,1.16796976260295,1.16008785971792,-0.0912016314293747,0.162160816122061,0.822597127271503,0.681449531787545,1.28697890417557,1.12750210512772,0.947837392132814
0.131253943541713,0.28306925853615,0.813255787883383,-0.898438278925348,-1.26555039241955,-2.00643589144624,-1.70268856928164,-1.27959553131123,0.681449531787545,-1.41567679459313,-0.331618266214036,-0.355439022049805
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.50052168065144,0.28306925853615,-0.580896991345273,-0.898438278925348,1.16008785971792,0.866415498579059,1.09458550882391,0.822597127271503,0.681449531787545,-0.0643489452087785,-0.331618266214036,-0.355439022049805
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0670436013174789,0.28306925853615,-0.580896991345273,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.288962399631781,0.28306925853615,0.813255787883383,NA,NA,NA,NA,NA,NA,NA,NA,NA
