"PROFICIENCIA_MT_SAEB","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
0.897649823630215,-2.02041370814511,-2.24893575296819,0.534453922643806
-0.175233206863703,0.073027001499221,0.39317058618325,-0.707790329987743
NA,NA,NA,NA
-0.193987383403461,1.11974735632139,0.39317058618325,0.534453922643806
-0.513727733546444,1.11974735632139,1.71422375575897,0.534453922643806
0.076210757264863,1.11974735632139,0.39317058618325,-1.95003458261929
-0.948851161941369,-0.973693353322945,0.39317058618325,-0.707790329987743
-0.860902132387798,-2.02041370814511,0.39317058618325,-0.707790329987743
0.629018446889437,-2.02041370814511,-0.927882583392471,-0.707790329987743
0.0265431573679307,-0.973693353322945,-0.927882583392471,-1.95003458261929
-0.14583829948748,-0.973693353322945,NA,-1.95003458261929
0.800841835007416,-0.973693353322945,-0.927882583392471,0.534453922643806
1.48763242051023,0.073027001499221,-2.24893575296819,-0.707790329987743
1.53393639644293,0.073027001499221,-0.927882583392471,0.534453922643806
-1.00482020992739,1.11974735632139,1.71422375575897,-0.707790329987743
-0.245890068810128,1.11974735632139,0.39317058618325,-0.707790329987743
0.16779763761455,-2.02041370814511,0.39317058618325,0.534453922643806
0.302060282828525,1.11974735632139,0.39317058618325,-0.707790329987743
1.56672108571458,0.073027001499221,0.39317058618325,0.534453922643806
NA,NA,NA,NA
NA,NA,NA,NA
1.23813417748199,0.073027001499221,-0.927882583392471,0.534453922643806
-1.38336962962419,1.11974735632139,NA,-1.95003458261929
0.454880069534124,-0.973693353322945,-0.927882583392471,0.534453922643806
0.231896723469453,0.073027001499221,0.39317058618325,0.534453922643806
-0.47225079579059,-0.973693353322945,-0.927882583392471,-0.707790329987743
1.55779874112123,-0.973693353322945,-0.927882583392471,0.534453922643806
-0.647122260878172,1.11974735632139,0.39317058618325,0.534453922643806
-0.765481746819823,-0.973693353322945,-0.927882583392471,0.534453922643806
0.354653305870678,-0.973693353322945,-2.24893575296819,-0.707790329987743
NA,NA,NA,NA
0.603163563098245,-0.973693353322945,0.39317058618325,0.534453922643806
NA,NA,NA,NA
-1.48367905826716,1.11974735632139,0.39317058618325,-0.707790329987743
0.198847447093631,0.073027001499221,-0.927882583392471,-0.707790329987743
0.187021695408363,-2.02041370814511,-0.927882583392471,-0.707790329987743
-0.0320178679392328,1.11974735632139,1.71422375575897,0.534453922643806
-0.920232067740159,1.11974735632139,0.39317058618325,-0.707790329987743
-1.22894725667811,1.11974735632139,0.39317058618325,-0.707790329987743
-0.238151364439621,-0.973693353322945,0.39317058618325,-1.95003458261929
-0.0153733618328979,0.073027001499221,0.39317058618325,0.534453922643806
NA,NA,NA,NA
-1.21581518629159,0.073027001499221,0.39317058618325,-0.707790329987743
-0.101029442856469,0.073027001499221,0.39317058618325,1.77669817527535
0.595889242131977,0.073027001499221,-0.927882583392471,-0.707790329987743
2.09952200124051,0.073027001499221,0.39317058618325,0.534453922643806
1.16929486030767,0.073027001499221,1.71422375575897,0.534453922643806
0.856197687833623,0.073027001499221,0.39317058618325,0.534453922643806
0.200481738423185,-0.973693353322945,0.39317058618325,1.77669817527535
-1.03448517760357,0.073027001499221,0.39317058618325,0.534453922643806
-0.986727451840001,1.11974735632139,0.39317058618325,-0.707790329987743
0.693672864883885,0.073027001499221,-0.927882583392471,1.77669817527535
0.868088205668972,0.073027001499221,-0.927882583392471,0.534453922643806
-0.465555228297164,1.11974735632139,0.39317058618325,0.534453922643806
0.240487002864687,1.11974735632139,0.39317058618325,0.534453922643806
-0.58374383712187,1.11974735632139,0.39317058618325,1.77669817527535
0.0455646822637926,1.11974735632139,0.39317058618325,-0.707790329987743
-0.633629156802345,1.11974735632139,1.71422375575897,0.534453922643806
2.17684410621725,0.073027001499221,-0.927882583392471,-1.95003458261929
-0.321565481477678,-0.973693353322945,0.39317058618325,0.534453922643806
0.84905427979348,-0.973693353322945,0.39317058618325,0.534453922643806
1.21206433515918,-2.02041370814511,-2.24893575296819,1.77669817527535
-1.42648083405556,1.11974735632139,0.39317058618325,-0.707790329987743
-1.38962561567264,1.11974735632139,0.39317058618325,-0.707790329987743
-1.13704620995976,1.11974735632139,0.39317058618325,0.534453922643806
NA,NA,NA,NA
0.29800489129477,1.11974735632139,0.39317058618325,0.534453922643806
-2.29455322960787,-2.02041370814511,0.39317058618325,0.534453922643806
-2.09944213306059,0.073027001499221,0.39317058618325,-0.707790329987743
-0.84247864042019,1.11974735632139,0.39317058618325,0.534453922643806
0.628443835294483,0.073027001499221,0.39317058618325,0.534453922643806
-1.30671032372579,0.073027001499221,-0.927882583392471,-1.95003458261929
-0.554532232496259,0.073027001499221,-2.24893575296819,-1.95003458261929
-0.156128992334278,0.073027001499221,0.39317058618325,0.534453922643806
0.0801448756001981,0.073027001499221,-0.927882583392471,0.534453922643806
1.66594467669176,-0.973693353322945,-0.927882583392471,0.534453922643806
0.174004019744477,0.073027001499221,0.39317058618325,0.534453922643806
-0.658431263988752,0.073027001499221,1.71422375575897,0.534453922643806
1.87608531677931,-0.973693353322945,0.39317058618325,-0.707790329987743
0.921873201997814,0.073027001499221,-0.927882583392471,0.534453922643806
-1.41163732986381,0.073027001499221,1.71422375575897,1.77669817527535
0.489976986791181,0.073027001499221,0.39317058618325,0.534453922643806
NA,NA,NA,NA
1.24840970809723,1.11974735632139,0.39317058618325,1.77669817527535
0.43081102542595,0.073027001499221,0.39317058618325,0.534453922643806
0.706482485145967,-2.02041370814511,-2.24893575296819,1.77669817527535
NA,NA,NA,NA
-0.0561571760473037,-0.973693353322945,-0.927882583392471,-0.707790329987743
