"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q10b_num","Spearman",-0.566663448587084,-0.302220505913112,"OK"
"TX_RESP_Q10c_num","Spearman",-0.394208263992722,-0.236524958395633,"OK"
"TX_RESP_Q10d_num","Spearman",-0.534366714483402,-0.687042918621517,"OK"
"TX_RESP_Q21b_num","Spearman",0.555012777365695,0.335242617200756,"OK"
"TX_RESP_Q21e_num","Spearman",0.518745905910439,0.529705326457842,"OK"
"TX_RESP_Q23b_num","Spearman",-0.335887649103853,-0.648873867586988,"OK"
"TX_RESP_Q23c_num","Spearman",-0.633961001292889,-0.725718514637912,"OK"
"TX_RESP_Q23d_num","Spearman",-0.434682882899765,-0.434682882899765,"OK"
"TX_RESP_Q19_num","Spearman",0.480384461415261,0.480384461415261,"OK"
"TX_RESP_Q20_num","Spearman",0.480384461415261,0.480384461415261,"OK"
