"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
0.0764225961009991,0,-0.44874602807342,-2.05730525327837,-0.79155948357663,0.460566186471839,-1.61532129411937,0.381385035698237,-0.21320071635561
-0.630313712642151,-1.44913767461894,-0.44874602807342,1.10041908896285,0.316623793430652,-0.805990826325717,-1.61532129411937,0.381385035698237,-0.21320071635561
0.435759741794468,0,-1.7388908587845,-2.05730525327837,-1.89974276058391,-2.07254783912327,0.0807660647059684,0.381385035698237,-0.21320071635561
-1.80384823368549,1.44913767461894,0.841398802637662,1.10041908896285,1.42480707043793,1.72712319926939,0.0807660647059684,1.43019388386839,-0.21320071635561
0.373750952243107,0,0.841398802637662,0.047844308215776,-0.79155948357663,-0.805990826325717,0.0807660647059684,-0.667423812471915,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.528823338445873,1.44913767461894,-0.44874602807342,0.047844308215776,1.42480707043793,0.460566186471839,0.0807660647059684,-0.667423812471915,-0.21320071635561
0.60640343964001,0,0.841398802637662,0.047844308215776,-0.79155948357663,0.460566186471839,0.0807660647059684,0.381385035698237,-0.21320071635561
0.106834571330187,0,0.841398802637662,-1.0047304725313,0.316623793430652,-2.07254783912327,0.0807660647059684,-1.71623266064207,-0.21320071635561
0.868132378787953,0,0.841398802637662,-1.0047304725313,-0.79155948357663,-0.805990826325717,0.0807660647059684,-0.667423812471915,-0.21320071635561
0.287544736174649,0,-0.44874602807342,1.10041908896285,0.316623793430652,1.72712319926939,1.77685342353131,1.43019388386839,-0.21320071635561
0.247359745309587,0,-0.44874602807342,1.10041908896285,0.316623793430652,0.460566186471839,1.77685342353131,-0.667423812471915,-0.21320071635561
-1.54492712965159,1.44913767461894,-0.44874602807342,0.047844308215776,NA,0.460566186471839,NA,0.381385035698237,-0.21320071635561
0.173813209828708,1.44913767461894,0.841398802637662,-1.0047304725313,-0.79155948357663,-0.805990826325717,-1.61532129411937,-0.667423812471915,-0.21320071635561
-0.284376878410494,0,0.841398802637662,0.047844308215776,0.316623793430652,0.460566186471839,0.0807660647059684,0.381385035698237,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.44651638426693,NA,0.841398802637662,NA,NA,NA,NA,NA,NA
0.899416754463729,0,-0.44874602807342,0.047844308215776,1.42480707043793,0.460566186471839,0.0807660647059684,0.381385035698237,-0.21320071635561
-1.57515644286669,0,0.841398802637662,1.10041908896285,0.316623793430652,0.460566186471839,0.0807660647059684,0.381385035698237,-0.21320071635561
1.59865685475081,-1.44913767461894,0.841398802637662,0.047844308215776,-0.79155948357663,-0.805990826325717,1.77685342353131,-1.71623266064207,4.47721504346782
-1.71469743058052,1.44913767461894,0.841398802637662,1.10041908896285,0.316623793430652,0.460566186471839,-1.61532129411937,1.43019388386839,-0.21320071635561
-0.145943838539122,-1.44913767461894,0.841398802637662,1.10041908896285,1.42480707043793,0.460566186471839,0.0807660647059684,0.381385035698237,-0.21320071635561
0.957547681272384,-1.44913767461894,-1.7388908587845,0.047844308215776,-1.89974276058391,0.460566186471839,0.0807660647059684,1.43019388386839,-0.21320071635561
1.28584701420912,-1.44913767461894,-1.7388908587845,-1.0047304725313,0.316623793430652,-0.805990826325717,0.0807660647059684,-0.667423812471915,-0.21320071635561
0.699467036291415,0,-1.7388908587845,0.047844308215776,0.316623793430652,0.460566186471839,0.0807660647059684,-1.71623266064207,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA
