"PROFICIENCIA_MT_SAEB","TX_RESP_Q23a_num"
NA,NA
0.344615470266116,-0.442530601578392
0.525418919570925,1.32759180473518
NA,NA
-0.125138362516441,-0.442530601578392
-1.81135410212331,-0.442530601578392
0.0739118860834939,-0.442530601578392
-1.117522404684,-0.442530601578392
-0.488458607022443,-0.442530601578392
-0.1371164067139,-0.442530601578392
0.645330416180936,-0.442530601578392
-0.832615393706294,1.32759180473518
NA,NA
-1.54718714871313,1.32759180473518
-1.7451589050334,NA
NA,NA
NA,NA
1.26785618515394,-0.442530601578392
0.129235464615049,-0.442530601578392
1.20305760611011,-2.21265300789196
0.307602845394067,-2.21265300789196
0.462252757065763,-0.442530601578392
0.0510845400598775,-0.442530601578392
1.68980530594769,1.32759180473518
0.353385871132852,-0.442530601578392
-0.00352887212448044,-0.442530601578392
NA,NA
-0.197884169539907,-0.442530601578392
1.28888785800735,-0.442530601578392
-1.06205511538368,1.32759180473518
0.22865805426455,1.32759180473518
NA,NA
1.59502886523275,-0.442530601578392
1.21744101460449,-0.442530601578392
2.83216385446521,-2.21265300789196
NA,NA
0.658566959320148,1.32759180473518
-1.00053112986717,-0.442530601578392
-0.421875538137291,1.32759180473518
NA,NA
NA,NA
NA,NA
-1.72173719503471,1.32759180473518
0.10970784964597,-0.442530601578392
-1.75728899757072,1.32759180473518
NA,NA
-0.816387484828966,1.32759180473518
-0.423710253107458,1.32759180473518
1.03058086908351,1.32759180473518
0.407135645751251,-0.442530601578392
-0.914322766624681,-0.442530601578392
0.66911907915877,-0.442530601578392
NA,NA
NA,NA
0.106458368683067,-0.442530601578392
-0.90189963592258,-0.442530601578392
-0.218006173446843,-0.442530601578392
NA,NA
NA,NA
0.146855797790125,-0.442530601578392
-0.305729752939763,-0.442530601578392
-0.483395329905462,1.32759180473518
-1.07198356493447,1.32759180473518
0.911043290070412,-0.442530601578392
NA,NA
0.84968253622266,-0.442530601578392
