"ID_SAEB","ID_REGIAO","ID_UF","ID_MUNICIPIO","ID_AREA","ID_ESCOLA","IN_PUBLICA","ID_LOCALIZACAO","ID_TURMA","ID_SERIE","ID_ALUNO","IN_SITUACAO_CENSO","IN_PREENCHIMENTO_LP","IN_PREENCHIMENTO_MT","IN_PRESENCA_LP","IN_PRESENCA_MT","ID_CADERNO_LP","ID_BLOCO_1_LP","ID_BLOCO_2_LP","ID_CADERNO_MT","ID_BLOCO_1_MT","ID_BLOCO_2_MT","TX_RESP_BLOCO1_LP","TX_RESP_BLOCO2_LP","TX_RESP_BLOCO1_MT","TX_RESP_BLOCO2_MT","IN_PROFICIENCIA_LP","IN_PROFICIENCIA_MT","IN_AMOSTRA","ESTRATO","PESO_ALUNO_LP","PROFICIENCIA_LP","ERRO_PADRAO_LP","PROFICIENCIA_LP_SAEB","ERRO_PADRAO_LP_SAEB","PESO_ALUNO_MT","PROFICIENCIA_MT","ERRO_PADRAO_MT","PROFICIENCIA_MT_SAEB","ERRO_PADRAO_MT_SAEB","IN_PREENCHIMENTO_QUESTIONARIO","IN_INSE","INSE_ALUNO","NU_TIPO_NIVEL_INSE","PESO_ALUNO_INSE","TX_RESP_Q01","TX_RESP_Q02","TX_RESP_Q03","TX_RESP_Q04","TX_RESP_Q05a","TX_RESP_Q05b","TX_RESP_Q05c","TX_RESP_Q06","TX_RESP_Q07a","TX_RESP_Q07b","TX_RESP_Q07c","TX_RESP_Q07d","TX_RESP_Q07e","TX_RESP_Q08","TX_RESP_Q09","TX_RESP_Q10a","TX_RESP_Q10b","TX_RESP_Q10c","TX_RESP_Q10d","TX_RESP_Q10e","TX_RESP_Q10f","TX_RESP_Q11a","TX_RESP_Q11b","TX_RESP_Q11c","TX_RESP_Q12a","TX_RESP_Q12b","TX_RESP_Q12c","TX_RESP_Q12d","TX_RESP_Q12e","TX_RESP_Q12f","TX_RESP_Q12g","TX_RESP_Q13a","TX_RESP_Q13b","TX_RESP_Q13c","TX_RESP_Q13d","TX_RESP_Q13e","TX_RESP_Q13f","TX_RESP_Q13g","TX_RESP_Q13h","TX_RESP_Q13i","TX_RESP_Q14","TX_RESP_Q15a","TX_RESP_Q15b","TX_RESP_Q16","TX_RESP_Q17","TX_RESP_Q18","TX_RESP_Q19","TX_RESP_Q20","TX_RESP_Q21a","TX_RESP_Q21b","TX_RESP_Q21c","TX_RESP_Q21d","TX_RESP_Q21e","TX_RESP_Q22a","TX_RESP_Q22b","TX_RESP_Q22c","TX_RESP_Q22d","TX_RESP_Q22e","TX_RESP_Q22f","TX_RESP_Q22g","TX_RESP_Q22h","TX_RESP_Q23a","TX_RESP_Q23b","TX_RESP_Q23c","TX_RESP_Q23d","TX_RESP_Q23e","TX_RESP_Q23f","TX_RESP_Q23g","TX_RESP_Q23h","TX_RESP_Q23i","TX_RESP_Q24","TX_RESP_Q25","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num","Q01_masculino","Q01_feminino","Q04_Branca","Q04_Preta","Q04_Parda","Q04_Amarela","Q04_Indigena"
2023,3,31,6324610,2,61442310,1,1,1581561,12,52182382,1,1,1,1,1,1,1,2,1,1,2,"ACDCDADDCAABE","EDACABCCBAABC","ECAEDACDCEAAB","BDEBBEDCCDEAB",1,1,0,"63246102112",0.9444444444,"0.073545",0.43871,254.036831,24.170009,0.9444444444,-0.272179,0.623767,234.751663,34.86379,1,1,4.86,4,0.9444444444,"B","C","A","C","A","A","A","C","B","A","A","A","B","C","F","A","A","C","A","C","A","B","B","B","B","A","C","B","B","B","D","B","B","A","A","B","A","B","B","B","A","A","A","A","A","A","A","A","A","A","A","D","A","A","C","C","C","C","C","C","B","B","C","B","B","A","B","B","A","A","C","A",1,1,3,1,3,1,1,1,1,4,1,4,2,2,2,2,2,2,3,3,2,3,3,4,3,3,4,4,1,1,0,1,0,0,1,0,0
2023,3,31,6324610,2,61442310,1,1,1581561,12,52182383,1,1,1,1,1,9,2,4,9,2,4,"ACBDCCCABACBB","BBBDEECADCAED","BADDABACCAECC","CBBDDCCABEBDC",1,1,0,"63246102112",0.9444444444,"0.584499",0.343835,282.187005,18.943026,0.9444444444,0.388396,0.461843,271.672738,25.81348,1,1,3.92,2,0.9444444444,"B","C","A","C","A","A","A","A","B","A","A","A","B","F","F","B","A","C",".","C","A","B","B","B","B","A","C","B","B","A","C","B","*","A","A","A","A","B","B","A","A","A","A","A","B","A","B","A","C","A","C","C","D","B","C","A","B","C","C","A","B","B","B","B","C","C","C","B","C","B","C","A",2,1,3,NA,3,1,3,1,3,3,4,3,2,4,3,2,2,4,3,3,3,3,2,2,2,3,2,3,2,1,0,1,0,0,1,0,0
2023,3,31,6324610,2,61442310,1,1,1581561,12,52182384,1,1,1,1,1,21,7,3,21,7,3,"CDCAABBDAEDAD","BCEEDBDCBCDEC","EDDDECDACBBCA","CBDACBDDDACBA",1,1,0,"63246102112",0.9444444444,"0.936446",0.359544,301.576949,19.808488,0.9444444444,1.045357,0.401443,308.391817,22.437584,1,1,4.89,4,0.9444444444,"B","C","A","A","A","A","A","A","A","A","B","A","A","D","F","B","A","C","C","C","C","B","B","B","B","A","D","C","B","B","C","A","B","B","B","B","A","B","B","B",".","A","A","A","A","A","A","A","C","B","D","A","C","B","D","C","D","D","C","B","A","B","B","B","C","C","C","B","B","B","C","A",2,1,3,3,3,3,3,2,4,1,3,3,1,2,1,1,2,3,4,3,3,3,2,2,2,3,3,3,1,1,0,1,1,0,0,0,0
2023,3,31,6324610,2,61442310,1,1,1581561,12,52182385,1,1,1,1,1,20,6,2,20,6,2,"EABCCBABDAEDA","AAECDECCAACAB","BBBEBEABABCBA","BCDABBCCCDEAB",1,1,0,"63246102112",0.9444444444,"0.089989",0.453173,254.942787,24.966825,0.9444444444,0.32292,0.48829,268.013132,27.291665,1,1,4.73,4,0.9444444444,"A","C","A","C","A","A","A","D","B","B","A","A","B","D","D","A","B","C","C","C","C","B","B","B","B","C","C","C","B","A","D","B","A","B","A","B","A","B","B","A","A","A","A","A","A","A","A","A","A","B","C","B","D","D","D","D","D","D","D","D","D","B","C","D","D","D","D","D","D","D","B","B",1,2,3,3,3,3,1,2,3,2,4,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
2023,3,31,6324610,2,61442310,1,1,1581561,12,52182386,1,1,1,1,1,13,6,1,13,6,1,"EABBABDBDBECC","BEDCDCBACCCBC","DCCECAABAAABB","DDDDCDACACAEA",1,1,0,"63246102112",0.9444444444,"1.032143",0.324642,306.849219,17.885619,0.9444444444,0.260535,0.544772,264.526289,30.448575,1,1,5.7,6,0.9444444444,"A","C","A","B",".",".",".","C","B","B",".",".","B","F","F","B","B","C","C","C","A","B","B","B","B","A","D","D","B","C","D","B","B","A","B","B","A","B","B","B","A","A","A","A","A","A","A","A","B","A","C","A","C","B","B","C","D","D","C","B","C","C","B","C","C","A","C","C","C","B","C","A",2,2,3,3,3,1,2,1,3,1,3,3,3,2,1,1,2,3,2,2,3,2,2,4,2,2,2,3,1,1,1,0,0,1,0,0,0
2023,3,31,6324610,2,61442310,1,1,1581561,12,52182387,1,1,1,1,1,18,4,7,18,4,7,"BEBEDECADBADD","CDAAABCDDADCD","AACADCDABADAC","BDBEECCACDECA",1,1,0,"63246102112",0.9444444444,"1.079195",0.364511,309.441472,20.082137,0.9444444444,0.618455,0.467127,284.531271,26.108815,1,1,5.93,6,0.9444444444,"B","B","A","B","A","A","A","B","B","A","A","A","B","E","D","B","C","C","C","C","C","B","B","B","B","B","C","D","B","C","C","B","B","A","B","B","B","B","B","B","B","B","A","D","A","C","A","A","C","D","D","A","D","A","C","C","A","C","A","A","B","A","B","C","B","C","B","D","B","B","C","A",2,3,3,3,3,3,3,4,4,1,4,4,2,2,4,2,4,4,3,4,3,2,3,2,3,1,3,3,1,1,0,1,0,1,0,0,0
2023,3,31,6324610,2,61442310,1,1,1581561,12,52182388,1,1,1,1,1,16,2,5,16,2,5,"CEAACCDCBADBB","EAACDAABDDBCA","BADCBDACCAEAB","CDDACABADECBC",1,1,0,"63246102112",0.9444444444,"0.859541",0.361827,297.339994,19.934266,0.9444444444,0.650991,0.432194,286.349783,24.156329,1,1,4.6,4,0.9444444444,"A","C","A","C","A","A","A","A","A","A","B","A","A","F","F","A","B","C","C","C","B","B","B","B","C","A","C","C","B","A","C","B","B","B","B","B","A","B","B","A","A","A","A","B","B","A","A","A","B","C","B","A","D","A","C","B","C","D","C","C","B","C","C","B","B","C","C","C","B","A","B","A",1,2,3,3,3,2,2,3,2,1,4,4,2,3,2,1,2,2,3,2,2,3,3,2,2,2,3,4,1,1,1,0,0,0,1,0,0
2023,3,31,6324610,2,61442310,1,1,1581561,12,52182389,1,1,1,1,1,11,4,6,11,4,6,"ABECDADABCACA","CEDAACCADADBB","BCAEDBACADABD","CCBEACABDADAC",1,1,0,"63246102112",0.9444444444,"-1.020772",0.531904,193.747228,29.30438,0.9444444444,-0.08453,0.679166,245.239803,37.960169,1,1,5.28,5,0.9444444444,"A","B","A","B","A","A","A","B","B","B","A","A","A","C","C","B","C","C","C","C","C","B","B","B","B","A","D","C","D","A","C","B","B","B","B","B","B","B","B","B","A","A","A","A","A","A","A","A","A","A","D","D","D","A","A","A","A","A","A","A","A","B","B","B","D","D","C","B","B","B","B","A",2,3,3,3,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,1,2,3,3,3,1,1,1,0,0,1,0,0,0
2023,3,31,6324610,2,61442310,1,1,1581561,12,52182390,1,1,1,1,1,8,1,3,8,1,3,"AEDEDABACEAEB","EEBBAEDDBAABD","ECBADCAAAEECA","BDCECDBACADAA",1,1,0,"63246102112",0.9444444444,"-0.003768",0.418758,249.777398,23.070786,0.9444444444,-0.334016,0.710362,231.295449,39.703786,1,1,4.61,4,0.9444444444,"B","B","A","C","A","A","A","A","B","A","A","A","B","D","C","B","B","C","B","C","B","B","B","B","B","A","C","B","B","A","C","B","B","B","B","B","A","B","B","B","A","A","A","A","B","A","A","A","A","B","C","D","D","B","C","C","B","B","C","A","C","B","B","C","C","C","B","C","C","B","C","A",2,2,3,2,3,2,1,2,3,4,4,3,2,2,3,3,2,4,2,3,3,2,2,2,3,2,2,3,1,1,0,1,0,0,1,0,0
2023,3,31,6324610,2,61442310,1,1,1581561,12,52182391,1,1,1,1,1,10,3,5,10,3,5,"AEEBCEACCAABA","EAACACDBCDECD","BDEEBBDCAACBA","BDDAAAABDEACA",1,1,0,"63246102112",0.9444444444,"0.19488",0.375141,260.721585,20.667779,0.9444444444,0.0104,0.632229,250.545661,35.336751,1,1,4.62,4,0.9444444444,"B","C","A","C","A","A","A","E","B","B",".","B","B","D","F","A","B","C",".","B","A","B","B","B","B","A","D","C","B","A","D","B","B","A","B","B","A","B","A","A","B","B","A","D","C","A","B","A","A","A","A","D","D","B","B","C","C","C","C","A","C","B","C","C","C","C","C","D","C","C","C","B",1,2,3,NA,2,1,1,1,1,4,4,3,3,2,2,2,2,4,2,3,2,2,2,2,2,1,2,2,2,1,0,1,0,0,1,0,0
