"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.49895900305666,NA,NA,-0.086922698736035,-0.103013277449251,-1.06034835046725,NA,1.18421151081929,-0.48350116580804,2.65684465662029
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.06408721592538,0.50031279327426,-0.769366346227811,-0.086922698736035,-0.103013277449251,1.48448769065415,-1.13183291683622,-1.86090380271603,-0.48350116580804,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.04529891362304,0.50031279327426,1.29577489891,-1.65153127598467,-0.103013277449251,1.48448769065415,1.61690416690889,1.18421151081929,1.2571030311009,-0.354245954216038
-0.760113185242263,-1.20075070385822,-0.769366346227811,-0.086922698736035,-0.103013277449251,0.21206967009345,-1.13183291683622,-0.845865364870921,-0.48350116580804,-0.354245954216038
-1.38455080895185,0.50031279327426,-0.0809859311818749,1.4776858785126,-1.95725227153578,-1.06034835046725,-0.215587222254518,-0.845865364870921,-0.48350116580804,-0.354245954216038
-1.13412168320728,0.50031279327426,-0.769366346227811,-0.086922698736035,-0.103013277449251,-1.06034835046725,0.700658472327184,0.169173072974184,-0.48350116580804,-0.354245954216038
1.06000373697771,0.50031279327426,1.29577489891,-1.65153127598467,1.75122571663727,0.21206967009345,0.700658472327184,0.169173072974184,1.2571030311009,-0.354245954216038
0.0221591802865866,0.50031279327426,-0.769366346227811,-0.086922698736035,-0.103013277449251,0.21206967009345,-1.13183291683622,0.169173072974184,1.2571030311009,-0.354245954216038
-0.304848386325442,-1.20075070385822,1.29577489891,3.04229445576124,-0.103013277449251,0.21206967009345,-1.13183291683622,0.169173072974184,-0.48350116580804,2.65684465662029
0.0559907304933789,0.50031279327426,-0.769366346227811,-0.086922698736035,-1.95725227153578,0.21206967009345,-0.215587222254518,-0.845865364870921,-0.48350116580804,-0.354245954216038
0.406822803999276,0.50031279327426,1.29577489891,-0.086922698736035,1.75122571663727,-2.33276637102796,1.61690416690889,1.18421151081929,1.2571030311009,-0.354245954216038
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.143972669756615,0.50031279327426,-0.769366346227811,-0.086922698736035,-0.103013277449251,0.21206967009345,-1.13183291683622,-1.86090380271603,-0.48350116580804,-0.354245954216038
2.55772444379732,0.50031279327426,1.29577489891,-0.086922698736035,-0.103013277449251,1.48448769065415,0.700658472327184,1.18421151081929,1.2571030311009,-0.354245954216038
-0.302794460330408,-2.90181420099071,1.29577489891,-0.086922698736035,-0.103013277449251,0.21206967009345,-1.13183291683622,-0.845865364870921,-2.22410536271698,-0.354245954216038
0.126874382585872,-1.20075070385822,-0.769366346227811,-0.086922698736035,-0.103013277449251,0.21206967009345,-0.215587222254518,0.169173072974184,1.2571030311009,-0.354245954216038
0.640800601826173,0.50031279327426,-0.769366346227811,-0.086922698736035,1.75122571663727,0.21206967009345,0.700658472327184,1.18421151081929,-0.48350116580804,-0.354245954216038
0.179580122155081,0.50031279327426,-0.769366346227811,-0.086922698736035,-0.103013277449251,0.21206967009345,0.700658472327184,0.169173072974184,-0.48350116580804,-0.354245954216038
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.498192497051466,0.50031279327426,-0.769366346227811,-0.086922698736035,-0.103013277449251,-1.06034835046725,0.700658472327184,0.169173072974184,-0.48350116580804,-0.354245954216038
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
