"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num"
0.0616205175119871,NA,NA,NA,1.10194633003868,-0.369432552770983,-0.086922698736035,NA,1.18421151081929
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.19942700856404,-1.26660099276225,-0.769366346227811,0.989991601949961,0,-0.369432552770983,-0.086922698736035,-1.13183291683622,-1.86090380271603
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.8454768974839,1.60436125749885,1.29577489891,-1.20520716759126,-1.10194633003868,-0.369432552770983,-1.65153127598467,1.61690416690889,1.18421151081929
-1.01291527848056,0.1688801323683,-0.769366346227811,-0.473474244410851,1.10194633003868,-0.369432552770983,-0.086922698736035,-1.13183291683622,-0.845865364870921
-0.0218487497715408,0.1688801323683,-0.0809859311818749,0.989991601949961,1.10194633003868,2.29048182718009,1.4776858785126,-0.215587222254518,-0.845865364870921
0.807925076273341,1.60436125749885,-0.769366346227811,-1.20520716759126,0,-1.69938974274652,-0.086922698736035,0.700658472327184,0.169173072974184
0.18471988613019,0.1688801323683,1.29577489891,0.989991601949961,1.10194633003868,-0.369432552770983,-1.65153127598467,0.700658472327184,0.169173072974184
-0.259171869429211,0.1688801323683,-0.769366346227811,0.989991601949961,0,-0.369432552770983,-0.086922698736035,-1.13183291683622,0.169173072974184
-1.14518999184227,-1.26660099276225,1.29577489891,-1.20520716759126,-2.20389266007736,2.29048182718009,3.04229445576124,-1.13183291683622,0.169173072974184
0.6926194967529,1.60436125749885,-0.769366346227811,0.989991601949961,-1.10194633003868,-0.369432552770983,-0.086922698736035,-0.215587222254518,-0.845865364870921
0.770084032594219,-1.26660099276225,1.29577489891,-1.20520716759126,1.10194633003868,-0.369432552770983,-0.086922698736035,1.61690416690889,1.18421151081929
NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.23228863172007,0.1688801323683,-0.769366346227811,0.989991601949961,1.10194633003868,0.960524637204556,-0.086922698736035,-1.13183291683622,-1.86090380271603
1.30413465939469,0.1688801323683,1.29577489891,-1.20520716759126,-1.10194633003868,-0.369432552770983,-0.086922698736035,0.700658472327184,1.18421151081929
0.82995509446367,-1.26660099276225,1.29577489891,0.258258678769555,-1.10194633003868,-0.369432552770983,-0.086922698736035,-1.13183291683622,-0.845865364870921
-0.510401260612053,0.1688801323683,-0.769366346227811,0.989991601949961,0,-0.369432552770983,-0.086922698736035,-0.215587222254518,0.169173072974184
-0.161115371117038,-1.26660099276225,-0.769366346227811,0.258258678769555,0,0.960524637204556,-0.086922698736035,0.700658472327184,1.18421151081929
0.427169623964254,0.1688801323683,-0.769366346227811,0.258258678769555,0,-0.369432552770983,-0.086922698736035,0.700658472327184,0.169173072974184
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.38134712303238,0.1688801323683,-0.769366346227811,-1.20520716759126,0,-0.369432552770983,-0.086922698736035,0.700658472327184,0.169173072974184
NA,NA,NA,NA,NA,NA,NA,NA,NA
