"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21d_num"
1.31485975535425,0.65178209766094,-1.36887334302667
-0.834001047799924,0.65178209766094,0.782213338872383
-0.314483201565494,0.65178209766094,0.0651844449060319
NA,NA,NA
-1.14366885049747,-0.806968311389735,NA
NA,NA,NA
NA,NA,NA
-0.686791559220361,-0.806968311389735,0.0651844449060319
0.960460037247929,0.65178209766094,-1.36887334302667
0.539734643188255,0.65178209766094,NA
-1.1616171637751,0.65178209766094,0.782213338872383
-0.694994054041636,0.65178209766094,0.782213338872383
-0.674593989961187,-0.806968311389735,0.782213338872383
1.6156525954692,-0.806968311389735,-1.36887334302667
-0.302570921069702,0.65178209766094,0.782213338872383
-1.32274559035502,0.65178209766094,0.782213338872383
-0.813569875466737,0.65178209766094,0.782213338872383
0.850187510727131,0.65178209766094,-0.651844449060319
-1.62424843059129,0.65178209766094,0.782213338872383
0.227750229544277,0.65178209766094,-1.36887334302667
0.632641192021173,0.65178209766094,-1.36887334302667
0.711505498928302,-0.806968311389735,0.782213338872383
-1.14626537731757,0.65178209766094,-1.36887334302667
0.120387414806069,0.65178209766094,-1.36887334302667
-1.63461522661593,0.65178209766094,0.782213338872383
0.181767774055609,-0.806968311389735,NA
1.06365831738548,-0.806968311389735,0.782213338872383
-1.48471376455595,-0.806968311389735,0.782213338872383
0.561345554152519,0.65178209766094,-0.651844449060319
1.15108224107664,-2.26571872044041,-1.36887334302667
0.983734402653062,0.65178209766094,0.782213338872383
NA,NA,NA
-1.6149627144838,0.65178209766094,0.782213338872383
1.11722014875806,-2.26571872044041,0.782213338872383
-1.28643710065634,0.65178209766094,0.782213338872383
2.50940178773273,-2.26571872044041,-1.36887334302667
0.430927163528907,0.65178209766094,NA
-0.322600976038885,NA,-1.36887334302667
1.47620695198691,-2.26571872044041,-1.36887334302667
NA,NA,NA
1.12605970088276,-0.806968311389735,-1.36887334302667
0.322049972572277,0.65178209766094,0.782213338872383
0.0889470162551172,0.65178209766094,-1.36887334302667
0.312615178242332,0.65178209766094,0.782213338872383
-0.433717552385865,0.65178209766094,0.782213338872383
0.309206761066341,0.65178209766094,0.782213338872383
NA,NA,NA
-0.00763822946657177,-2.26571872044041,0.782213338872383
-1.22190787763116,0.65178209766094,0.782213338872383
0.715666802008338,-0.806968311389735,0.782213338872383
-0.620977475808919,0.65178209766094,0.782213338872383
-0.376056614971735,-0.806968311389735,0.782213338872383
0.953473742733187,0.65178209766094,-1.36887334302667
-0.553364798100218,0.65178209766094,0.782213338872383
NA,NA,NA
NA,NA,NA
NA,NA,NA
