"PROFICIENCIA_MT_SAEB","TX_RESP_Q23f_num","TX_RESP_Q20_num"
1.86650841742886,0.702046385587718,-0.353965217629325
-0.187058060558199,0.702046385587718,-0.353965217629325
0.854701809437898,0.702046385587718,-0.353965217629325
NA,NA,NA
-0.964795310356144,0.702046385587718,NA
NA,NA,NA
NA,NA,NA
-0.145419840010513,-0.421227831352631,-0.353965217629325
0.105331224762773,-0.421227831352631,-0.353965217629325
-0.234915419525901,-0.421227831352631,NA
-1.01063453683546,-0.421227831352631,-0.353965217629325
0.861002046290579,-0.421227831352631,-0.353965217629325
-0.748325762628886,0.702046385587718,2.76092869750873
1.35131317236027,-0.421227831352631,-0.353965217629325
0.86936288407341,0.702046385587718,-0.353965217629325
0.923441903234074,1.82532060252807,-0.353965217629325
-0.610502546965952,-0.421227831352631,-0.353965217629325
2.02491621848152,0.702046385587718,-0.353965217629325
-0.677666019388724,-1.54450204829298,-0.353965217629325
-0.994188537917765,-0.421227831352631,-0.353965217629325
-0.253646524115793,1.82532060252807,-0.353965217629325
1.88657661959529,0.702046385587718,-0.353965217629325
-1.63489465424061,-0.421227831352631,2.76092869750873
0.136929709292116,0.702046385587718,-0.353965217629325
-0.275976131752035,0.702046385587718,-0.353965217629325
-0.868537987222109,-1.54450204829298,NA
0.121822102312301,-0.421227831352631,-0.353965217629325
-0.397632752013229,-0.421227831352631,-0.353965217629325
0.597543254353651,-0.421227831352631,-0.353965217629325
-0.234932893403935,-0.421227831352631,2.76092869750873
-0.154849619407609,-0.421227831352631,-0.353965217629325
NA,NA,NA
-0.466885502164713,0.702046385587718,-0.353965217629325
0.267053171066234,-1.54450204829298,-0.353965217629325
-1.92109843221973,1.82532060252807,2.76092869750873
1.6629910749417,-0.421227831352631,-0.353965217629325
-1.47814452836087,-1.54450204829298,NA
1.45670341981398,-0.421227831352631,-0.353965217629325
1.36624862928241,0.702046385587718,-0.353965217629325
NA,NA,NA
-0.67777827175975,-1.54450204829298,-0.353965217629325
-0.476837913426034,-0.421227831352631,-0.353965217629325
0.538851600039974,1.82532060252807,-0.353965217629325
-0.417420323252099,-1.54450204829298,-0.353965217629325
0.577603506391517,0.702046385587718,-0.353965217629325
-0.709254528409151,0.702046385587718,-0.353965217629325
NA,NA,NA
0.720223937597276,0.702046385587718,-0.353965217629325
0.0998043241751325,-1.54450204829298,-0.353965217629325
1.10268256157063,0.702046385587718,-0.353965217629325
0.189262501111228,1.82532060252807,2.76092869750873
-1.6407246585466,-1.54450204829298,-0.353965217629325
-1.05239996185926,-0.421227831352631,-0.353965217629325
-1.34635337127177,-0.421227831352631,-0.353965217629325
NA,NA,NA
NA,NA,NA
NA,NA,NA
