"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num"
0.736889045047203,1.13151229777674,-0.636244515987346,-1.3758247567687,-0.293493805490654,-0.179605302026775,0.258342453222111
-0.810789729613111,0.0353597593055232,1.82920298346362,1.82296780271852,1.66313156444704,-0.179605302026775,0.258342453222111
-0.671448479333011,-1.0607927791657,-0.636244515987346,-0.309560570272957,-1.2718064904595,1.21233578868073,0.258342453222111
-2.02072324985319,0.0353597593055232,1.82920298346362,1.82296780271852,NA,1.21233578868073,1.59311179486969
0.894238484432473,0.0353597593055232,-0.636244515987346,-0.309560570272957,-0.293493805490654,-0.179605302026775,-1.07642688842546
-0.659070764223229,1.13151229777674,-0.636244515987346,-0.309560570272957,-1.2718064904595,-0.179605302026775,-1.07642688842546
NA,NA,NA,NA,NA,NA,NA
1.08005130920092,0.0353597593055232,-0.636244515987346,-0.309560570272957,-0.293493805490654,-0.179605302026775,-1.07642688842546
1.32141403495445,1.13151229777674,-0.636244515987346,-1.3758247567687,-1.2718064904595,-2.96348748344179,0.258342453222111
NA,NA,NA,NA,NA,NA,NA
1.77947169293241,0.0353597593055232,0.596479233738137,-0.309560570272957,-0.293493805490654,-0.179605302026775,0.258342453222111
-1.72170855655824,-1.0607927791657,1.82920298346362,0.756703616222783,0.684818879478194,-0.179605302026775,0.258342453222111
-0.144216386810047,-1.0607927791657,-0.636244515987346,-0.309560570272957,-0.293493805490654,-0.179605302026775,0.258342453222111
NA,NA,NA,NA,NA,NA,NA
-0.995261017488192,-1.0607927791657,-0.636244515987346,-0.309560570272957,-0.293493805490654,-0.179605302026775,0.258342453222111
0.46260858729747,0.0353597593055232,-0.636244515987346,-0.309560570272957,-0.293493805490654,-0.179605302026775,0.258342453222111
2.12424548580363,-1.0607927791657,-0.636244515987346,-0.309560570272957,-1.2718064904595,1.21233578868073,0.258342453222111
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.0465794627072773,1.13151229777674,1.82920298346362,1.82296780271852,1.66313156444704,1.21233578868073,1.59311179486969
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.39797043799735,1.13151229777674,-0.636244515987346,-1.3758247567687,-1.2718064904595,-1.57154639273428,-1.07642688842546
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.831861257336491,1.13151229777674,0.596479233738137,0.756703616222783,0.684818879478194,1.21233578868073,1.59311179486969
-0.521872578789576,-1.0607927791657,-0.636244515987346,-0.309560570272957,-0.293493805490654,-0.179605302026775,0.258342453222111
1.07151724069611,0.0353597593055232,0.596479233738137,0.756703616222783,0.684818879478194,-1.57154639273428,-2.41119623007304
1.0361454537392,1.13151229777674,-0.636244515987346,-0.309560570272957,-0.293493805490654,-0.179605302026775,-1.07642688842546
NA,NA,NA,NA,NA,NA,NA
-0.388460096048099,0.0353597593055232,-0.636244515987346,-0.309560570272957,0.684818879478194,-0.179605302026775,-1.07642688842546
-0.922604813904486,0.0353597593055232,-0.636244515987346,-0.309560570272957,1.66313156444704,-0.179605302026775,-1.07642688842546
-0.101184166719741,1.13151229777674,-0.636244515987346,-1.3758247567687,-1.2718064904595,-1.57154639273428,-1.07642688842546
0.158231995480729,1.13151229777674,-0.636244515987346,-0.309560570272957,-0.293493805490654,1.21233578868073,1.59311179486969
0.146040884556295,-1.0607927791657,-0.636244515987346,-0.309560570272957,1.66313156444704,1.21233578868073,0.258342453222111
-0.888700391412378,-2.15694531763692,1.82920298346362,1.82296780271852,-0.293493805490654,1.21233578868073,1.59311179486969
NA,NA,NA,NA,NA,NA,NA
0.190212482790508,1.13151229777674,-0.636244515987346,-0.309560570272957,0.684818879478194,-0.179605302026775,-1.07642688842546
-0.813363946743052,-1.0607927791657,0.596479233738137,0.756703616222783,0.684818879478194,1.21233578868073,0.258342453222111
0.0961610395061561,-1.0607927791657,-0.636244515987346,-0.309560570272957,-0.293493805490654,-0.179605302026775,0.258342453222111
-0.512084635373844,-1.0607927791657,-0.636244515987346,-1.3758247567687,-1.2718064904595,-0.179605302026775,0.258342453222111
-0.53842756693547,1.13151229777674,1.82920298346362,1.82296780271852,1.66313156444704,-0.179605302026775,0.258342453222111
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
