"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23g_num"
-0.827734681671371,-1.58113883008419,-1.493825319275,1.22474487139159,0.268543077764787,-1.24025326257979,-1.34271538882394,-0.201893213271812
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.113911124022597,0,0.344728919832691,0,-0.805629233294362,0.286212291364566,-0.268543077764787,-0.201893213271812
-0.90625957639981,0,0.344728919832691,1.22474487139159,1.34271538882394,-1.24025326257979,0.805629233294362,-0.201893213271812
NA,NA,NA,NA,NA,NA,NA,NA
-0.929964306120188,0,0.344728919832691,0,1.34271538882394,1.81267784530892,1.87980154435351,-0.201893213271812
NA,NA,NA,NA,NA,NA,NA,NA
0.266787023477665,1.58113883008419,0.344728919832691,0,-1.87980154435351,-1.24025326257979,-0.268543077764787,-0.201893213271812
NA,NA,NA,NA,NA,NA,NA,NA
0.747361574530294,0,0.344728919832691,0,-0.805629233294362,0.286212291364566,-0.268543077764787,-0.201893213271812
1.36679482939062,0,0.344728919832691,-1.22474487139159,-0.805629233294362,0.286212291364566,-0.268543077764787,-0.201893213271812
1.13785528532607,-1.58113883008419,0.344728919832691,-1.22474487139159,-0.805629233294362,-1.24025326257979,-1.34271538882394,-0.201893213271812
-1.25903229259529,1.58113883008419,0.344728919832691,1.22474487139159,1.34271538882394,0.286212291364566,-0.268543077764787,1.41325249290268
0.582596936193742,0,0.344728919832691,-1.22474487139159,0.268543077764787,0.286212291364566,-0.268543077764787,-1.81703891944631
-0.293853328646634,0,0.344728919832691,1.22474487139159,1.34271538882394,0.286212291364566,0.805629233294362,-0.201893213271812
-1.05453733186414,1.58113883008419,0.344728919832691,0,0.268543077764787,1.81267784530892,1.87980154435351,1.41325249290268
-1.52036898965677,0,-3.33237955838268,-1.22474487139159,-0.805629233294362,0.286212291364566,-0.268543077764787,1.41325249290268
0.25038791984767,0,0.344728919832691,0,0.268543077764787,0.286212291364566,-1.34271538882394,-0.201893213271812
1.09689833183678,0,0.344728919832691,1.22474487139159,-0.805629233294362,0.286212291364566,0.805629233294362,1.41325249290268
NA,NA,NA,NA,NA,NA,NA,NA
1.45697973037396,-1.58113883008419,0.344728919832691,-1.22474487139159,0.268543077764787,-1.24025326257979,-0.268543077764787,-1.81703891944631
