"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q19_num"
1.2271464568432,0.421463615211762,1.44871854585396,0.393284115206677,-0.83005735663929,1.31122013621437
-1.01782835501992,-0.913171166292151,-0.845085818414811,-1.47481543202504,0.484200124706252,-0.468292905790847
-0.790741674516097,-0.913171166292151,0.301816363719575,-0.540765658409181,-0.83005735663929,-0.468292905790847
-0.00744063914825648,-0.913171166292151,-0.845085818414811,-0.540765658409181,-0.83005735663929,1.31122013621437
0.124921694254405,1.75609839671568,-0.845085818414811,1.32733388882254,1.79845760605179,3.09073317821959
2.22949719051586,-0.913171166292151,1.44871854585396,1.32733388882254,-0.83005735663929,-0.468292905790847
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.913100966614539,0.421463615211762,-0.845085818414811,1.32733388882254,0.484200124706252,-0.468292905790847
-0.841167229281427,-0.913171166292151,-0.845085818414811,-0.540765658409181,0.484200124706252,-0.468292905790847
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.335701132133827,-0.913171166292151,1.44871854585396,0.393284115206677,-0.83005735663929,-0.468292905790847
NA,NA,NA,NA,NA,NA
-1.45533798059426,-0.913171166292151,-0.845085818414811,1.32733388882254,1.79845760605179,-0.468292905790847
-0.217304577455031,-0.913171166292151,-0.845085818414811,-1.47481543202504,-0.83005735663929,-0.468292905790847
-0.128770070039818,0.421463615211762,-0.845085818414811,1.32733388882254,0.484200124706252,-0.468292905790847
-0.19583885947387,0.421463615211762,-0.845085818414811,-0.540765658409181,0.484200124706252,-0.468292905790847
-0.371255869670735,0.421463615211762,0.301816363719575,-0.540765658409181,0.484200124706252,-0.468292905790847
1.95228425065995,0.421463615211762,1.44871854585396,-0.540765658409181,-2.14431483798483,-0.468292905790847
-0.89045576596926,-0.913171166292151,0.301816363719575,0.393284115206677,-0.83005735663929,-0.468292905790847
0.465066101508572,1.75609839671568,0.301816363719575,-0.540765658409181,0.484200124706252,1.31122013621437
NA,NA,NA,NA,NA,NA
-0.918156813809243,0.421463615211762,1.44871854585396,-1.47481543202504,0.484200124706252,-0.468292905790847
-0.413419957552451,1.75609839671568,-0.845085818414811,0.393284115206677,0.484200124706252,-0.468292905790847
