"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
0.0701719072048122,0.267261241912425,0.267261241912425,0.696040264416823,-0.503236279740196,-0.0625941123857883,0.0779043920738006,0.424211861233885,0.0861891607371337,-0.865359998074374,0.566946709513841,0.801336675953013,0,1.11269728052837
-0.110139480414925,0.267261241912425,0.267261241912425,-0.928053685889097,0.670981706320262,0.813723461015246,1.16856588110701,-0.763581350220993,0.0861891607371337,0.34614399922975,0.566946709513841,0.801336675953013,0,1.11269728052837
-0.728596011347143,0.267261241912425,0.267261241912425,-1.74010066104206,-0.503236279740196,0.813723461015246,1.16856588110701,1.61200507268876,1.292837411057,1.55764799653387,0.566946709513841,2.10350877437666,1.73205080756888,1.11269728052837
1.7558282660678,0.267261241912425,-3.47439614486152,0.696040264416823,-1.67745426580065,-1.81522925918786,-1.01275709695941,-0.763581350220993,-1.12045908958273,0.34614399922975,-0.755928946018455,-1.80300752089428,-1.73205080756888,-0.83452296039628
0.575075415832024,0.267261241912425,0.267261241912425,0.696040264416823,0.670981706320262,0.813723461015246,-1.01275709695941,-0.763581350220993,-1.12045908958273,0.34614399922975,0.566946709513841,-0.500835422470633,0,-0.83452296039628
0.334899152880716,0.267261241912425,0.267261241912425,0.696040264416823,-1.67745426580065,-0.0625941123857883,-1.01275709695941,-0.763581350220993,-1.12045908958273,-0.865359998074374,-2.07880460155075,0.801336675953013,0,1.11269728052837
-0.468290252860069,0.267261241912425,0.267261241912425,0.696040264416823,0.670981706320262,0.813723461015246,1.16856588110701,1.61200507268876,1.292837411057,0.34614399922975,0.566946709513841,-0.500835422470633,NA,-0.83452296039628
-1.99606293454573,0.267261241912425,0.267261241912425,0.696040264416823,0.670981706320262,0.813723461015246,1.16856588110701,1.61200507268876,1.292837411057,1.55764799653387,0.566946709513841,-0.500835422470633,1.73205080756888,1.11269728052837
0.0303207031843875,0.267261241912425,0.267261241912425,0.696040264416823,0.670981706320262,-0.938911685786822,0.0779043920738006,0.424211861233885,0.0861891607371337,0.34614399922975,0.566946709513841,-0.500835422470633,0,-0.83452296039628
0.923795885897049,0.267261241912425,0.267261241912425,-0.928053685889097,0.670981706320262,-0.938911685786822,1.16856588110701,0.424211861233885,1.292837411057,-0.865359998074374,0.566946709513841,-0.500835422470633,0,-0.83452296039628
-0.996037259657169,0.267261241912425,0.267261241912425,-0.928053685889097,0.670981706320262,0.813723461015246,-1.01275709695941,-0.763581350220993,-1.12045908958273,-2.0768639953785,0.566946709513841,0.801336675953013,0,-0.83452296039628
-0.344149304537753,0.267261241912425,0.267261241912425,0.696040264416823,0.670981706320262,-1.81522925918786,-1.01275709695941,-0.763581350220993,-1.12045908958273,0.34614399922975,0.566946709513841,-0.500835422470633,-1.73205080756888,1.11269728052837
1.54981165381546,-3.47439614486152,0.267261241912425,0.696040264416823,-1.67745426580065,-0.0625941123857883,-1.01275709695941,-0.763581350220993,0.0861891607371337,-0.865359998074374,-0.755928946018455,-0.500835422470633,0,-0.83452296039628
-0.596627741519448,0.267261241912425,0.267261241912425,-1.74010066104206,0.670981706320262,0.813723461015246,0.0779043920738006,-0.763581350220993,0.0861891607371337,0.34614399922975,-2.07880460155075,NA,0,-0.83452296039628
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
