"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-0.759917219742824,1.3228756555323,-0.724568837309472,0.353553390593274,0.840026881290309,1.1351812029964,1.56687494312043,0.935414346693485,1.20761472884912,2.47487373415292,0.353553390593274,0.353553390593274,0.353553390593274,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.149971710238474,-1.3228756555323,-0.724568837309472,0.353553390593274,-0.504016128774185,-0.882918713441648,1.56687494312043,0.935414346693485,-0.724568837309472,-0.353553390593274,0.353553390593274,0.353553390593274,0.353553390593274,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.625889801161172,0,1.20761472884912,0.353553390593274,0.840026881290309,0.126131244777378,-0.645183800108411,-0.935414346693485,-0.724568837309472,-0.353553390593274,-1.06066017177982,0.353553390593274,0.353553390593274,-0.540061724867322
0.206097117304084,0,-0.724568837309472,0.353553390593274,-0.504016128774185,0.126131244777378,0.0921691143012016,-0.935414346693485,-0.724568837309472,-0.353553390593274,-1.06066017177982,0.353553390593274,0.353553390593274,1.62018517460197
0.250126504761281,1.3228756555323,-0.724568837309472,0.353553390593274,-0.504016128774185,0.126131244777378,-0.645183800108411,-0.935414346693485,-0.724568837309472,-0.353553390593274,0.353553390593274,0.353553390593274,0.353553390593274,-0.540061724867322
0.638262885953171,0,1.20761472884912,0.353553390593274,0.840026881290309,1.1351812029964,-0.645183800108411,-0.935414346693485,1.20761472884912,-0.353553390593274,-1.06066017177982,-2.47487373415292,0.353553390593274,-0.540061724867322
1.72685792351142,-1.3228756555323,1.20761472884912,0.353553390593274,0.840026881290309,0.126131244777378,-0.645183800108411,0.935414346693485,1.20761472884912,-0.353553390593274,0.353553390593274,0.353553390593274,0.353553390593274,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.58550912086443,0,-0.724568837309472,-2.47487373415292,-1.84805913883868,-1.89196867166067,-0.645183800108411,0.935414346693485,-0.724568837309472,-0.353553390593274,1.76776695296637,0.353553390593274,-2.47487373415292,1.62018517460197
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
