"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
0.333782041664094,1.3228756555323,-0.724568837309472,0.353553390593274,0.353553390593274,0.840026881290309,1.22474487139159,1.1351812029964,-0.504016128774185,0.935414346693485,0.353553390593274,0.353553390593274,0.353553390593274,0.353553390593274,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.42937442210752,-1.3228756555323,-0.724568837309472,0.353553390593274,0.353553390593274,-0.504016128774185,0,-0.882918713441648,0.840026881290309,0.935414346693485,0.353553390593274,0.353553390593274,0.353553390593274,0.353553390593274,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.04272498632671,0,1.20761472884912,0.353553390593274,0.353553390593274,0.840026881290309,1.22474487139159,0.126131244777378,-0.504016128774185,-0.935414346693485,-1.06066017177982,-1.06066017177982,0.353553390593274,0.353553390593274,-0.540061724867322
-0.00408479238079626,0,-0.724568837309472,0.353553390593274,0.353553390593274,-0.504016128774185,0,0.126131244777378,0.840026881290309,-0.935414346693485,-1.06066017177982,-1.06066017177982,0.353553390593274,0.353553390593274,1.62018517460197
0.91889935977729,1.3228756555323,-0.724568837309472,-2.47487373415292,0.353553390593274,-0.504016128774185,NA,0.126131244777378,-1.84805913883868,-0.935414346693485,-1.06066017177982,0.353553390593274,-2.47487373415292,0.353553390593274,-0.540061724867322
-0.306721413670426,0,1.20761472884912,0.353553390593274,0.353553390593274,0.840026881290309,0,1.1351812029964,-0.504016128774185,-0.935414346693485,0.353553390593274,-1.06066017177982,0.353553390593274,0.353553390593274,-0.540061724867322
0.876855471077788,-1.3228756555323,1.20761472884912,0.353553390593274,0.353553390593274,0.840026881290309,-1.22474487139159,0.126131244777378,0.840026881290309,0.935414346693485,0.353553390593274,0.353553390593274,0.353553390593274,0.353553390593274,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.43208123068713,0,-0.724568837309472,0.353553390593274,-2.47487373415292,-1.84805913883868,-1.22474487139159,-1.89196867166067,0.840026881290309,0.935414346693485,1.76776695296637,1.76776695296637,0.353553390593274,-2.47487373415292,1.62018517460197
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
