"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q23a_num"
0.950183298522718,-1.68014935324739,-1.62869014209191,-0.650144924373345,-0.326627667232007,-0.679904502973937,0.130066495428618
0.0142164951627211,-0.160014224118799,0.581675050747111,-0.650144924373345,-0.326627667232007,0.755449447748818,0.130066495428618
-0.337885726016128,-0.160014224118799,0.581675050747111,-0.650144924373345,-0.326627667232007,-0.679904502973937,-2.34119691771512
-0.114873116769077,-0.160014224118799,-1.62869014209191,1.54409419538669,0.914557468249619,-0.679904502973937,0.130066495428618
-0.98876598967642,-0.160014224118799,0.581675050747111,-0.650144924373345,-0.326627667232007,-0.679904502973937,0.130066495428618
-1.61074992543638,-1.68014935324739,0.581675050747111,1.54409419538669,-1.56781280271363,-0.679904502973937,0.130066495428618
0.19735612308918,1.3601209050098,0.581675050747111,0.0812681155466682,-0.326627667232007,0.755449447748818,2.60132990857236
0.387950318599243,-0.160014224118799,0.581675050747111,-0.650144924373345,-0.326627667232007,0.755449447748818,0.130066495428618
-1.50400050690228,-1.68014935324739,0.581675050747111,1.54409419538669,-1.56781280271363,-0.679904502973937,-2.34119691771512
NA,NA,NA,NA,NA,NA,NA
2.02655894168106,1.3601209050098,-1.62869014209191,-0.650144924373345,-0.326627667232007,-0.679904502973937,0.130066495428618
-0.236488454418794,-0.160014224118799,0.581675050747111,-0.650144924373345,2.15574260373124,2.19080339847157,0.130066495428618
0.310100963514437,1.3601209050098,-1.62869014209191,-0.650144924373345,-0.326627667232007,-0.679904502973937,0.130066495428618
NA,NA,NA,NA,NA,NA,NA
-0.803681706533732,-0.160014224118799,0.581675050747111,-0.650144924373345,-0.326627667232007,0.755449447748818,0.130066495428618
-0.323087561258847,1.3601209050098,0.581675050747111,-0.650144924373345,-0.326627667232007,-0.679904502973937,0.130066495428618
0.0121633748149207,-0.160014224118799,0.581675050747111,1.54409419538669,0.914557468249619,-0.679904502973937,0.130066495428618
1.15033566779672,1.3601209050098,0.581675050747111,-0.650144924373345,2.15574260373124,2.19080339847157,0.130066495428618
-0.0853026676746476,-0.160014224118799,0.581675050747111,-0.650144924373345,0.914557468249619,-0.679904502973937,0.130066495428618
-0.962324499034165,-0.160014224118799,0.581675050747111,1.54409419538669,-0.326627667232007,-0.679904502973937,0.130066495428618
1.91829497053948,-0.160014224118799,-1.62869014209191,NA,-0.326627667232007,0.755449447748818,0.130066495428618
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
