"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num"
-0.142230860897279,-3.98446985181216,1.54929688149843,1.15157390078952
-0.142441968528917,0.442718872423573,-0.716838855618677,1.15157390078952
-0.140584838242276,0.442718872423573,-0.716838855618677,0.14142135623731
6.92964345003071,0.442718872423573,0.416229012939877,0.14142135623731
-0.139269401255309,0.442718872423573,-0.716838855618677,0.14142135623731
-0.139001331536041,0.442718872423573,-0.716838855618677,1.15157390078952
NA,NA,NA,NA
-0.14241146267553,0.442718872423573,1.54929688149843,1.15157390078952
-0.142301431264958,0.442718872423573,0.416229012939877,0.14142135623731
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.142764220438668,-1.77087548969429,0.416229012939877,-0.868731188314901
-0.142066351520405,0.442718872423573,1.54929688149843,1.15157390078952
-0.142556682909618,-1.77087548969429,1.54929688149843,1.15157390078952
-0.141460615633642,0.442718872423573,0.416229012939877,0.14142135623731
-0.14117723024857,0.442718872423573,-1.84990672417723,-1.87888373286711
NA,NA,NA,NA
-0.141453137799849,0.442718872423573,-0.716838855618677,0.14142135623731
-0.141801494898811,0.442718872423573,0.416229012939877,1.15157390078952
NA,NA,NA,NA
-0.141320899951361,0.442718872423573,-0.716838855618677,-0.868731188314901
-0.142214774429056,0.442718872423573,-0.716838855618677,1.15157390078952
-0.140860647201615,0.442718872423573,0.416229012939877,0.14142135623731
-0.141388648595819,0.442718872423573,-1.84990672417723,-0.868731188314901
-0.141684979030372,0.442718872423573,-0.716838855618677,1.15157390078952
-0.141386016546493,0.442718872423573,0.416229012939877,1.15157390078952
-0.142009741974459,0.442718872423573,-0.716838855618677,-0.868731188314901
-0.140164164530384,-1.77087548969429,-0.716838855618677,-0.868731188314901
-0.141413735019474,0.442718872423573,-0.716838855618677,-0.868731188314901
-0.142084569594999,0.442718872423573,1.54929688149843,1.15157390078952
-0.141711638408375,0.442718872423573,-0.716838855618677,0.14142135623731
-0.140699164241826,0.442718872423573,0.416229012939877,-0.868731188314901
-0.139929543402714,0.442718872423573,-0.716838855618677,-0.868731188314901
-0.141598673239503,0.442718872423573,-0.716838855618677,-0.868731188314901
-0.141277782160429,0.442718872423573,-0.716838855618677,-0.868731188314901
-0.140583756750972,0.442718872423573,0.416229012939877,0.14142135623731
-0.139345181922353,0.442718872423573,-0.716838855618677,-1.87888373286711
-0.140303545604078,0.442718872423573,-0.716838855618677,-0.868731188314901
NA,NA,NA,NA
-0.140661683964179,0.442718872423573,1.54929688149843,1.15157390078952
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.140965405587075,-1.77087548969429,-0.716838855618677,-1.87888373286711
NA,NA,NA,NA
NA,NA,NA,NA
-0.14059434462727,0.442718872423573,0.416229012939877,1.15157390078952
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.141894297120762,0.442718872423573,0.416229012939877,0.14142135623731
-0.141557576516514,0.442718872423573,-0.716838855618677,-1.87888373286711
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.141921025237845,-1.77087548969429,0.416229012939877,0.14142135623731
NA,NA,NA,NA
NA,NA,NA,NA
-0.142345608124142,-1.77087548969429,1.54929688149843,1.15157390078952
NA,NA,NA,NA
-0.142336839668677,0.442718872423573,0.416229012939877,1.15157390078952
-0.140601048665341,0.442718872423573,0.416229012939877,0.14142135623731
NA,NA,NA,NA
NA,NA,NA,NA
-0.140948077806514,0.442718872423573,1.54929688149843,0.14142135623731
NA,NA,NA,NA
-0.143192100101512,-1.77087548969429,1.54929688149843,1.15157390078952
-0.141298742796051,0.442718872423573,-1.84990672417723,-1.87888373286711
-0.140669275302978,0.442718872423573,-0.716838855618677,-0.868731188314901
NA,NA,NA,NA
-0.1420530181165,0.442718872423573,NA,0.14142135623731
-0.14237797821774,-1.77087548969429,1.54929688149843,0.14142135623731
NA,NA,NA,NA
-0.142005640079405,0.442718872423573,-0.716838855618677,0.14142135623731
-0.142722297644046,0.442718872423573,-0.716838855618677,-0.868731188314901
NA,NA,NA,NA
NA,NA,NA,NA
