"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q19_num"
-1.69010908254724,-0.40181878170804,-0.556825934121593,0.443467624336418,-0.661918241929043,-0.254132511366282
0.364759343135003,1.20545634512412,-0.556825934121593,0.443467624336418,0.58404550758445,-0.254132511366282
1.22967548470488,1.20545634512412,1.81896471813054,-1.13330615108196,0.58404550758445,-0.254132511366282
-1.17250338378454,-0.40181878170804,-0.556825934121593,0.443467624336418,1.83000925709794,-0.254132511366282
0.306758770647676,-0.40181878170804,0.631069392004472,2.02024139975479,0.58404550758445,-0.254132511366282
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.271958417467147,-0.40181878170804,0.631069392004472,0.443467624336418,0.58404550758445,-0.254132511366282
1.29542213086104,1.20545634512412,0.631069392004472,0.443467624336418,0.58404550758445,-0.254132511366282
0.0446250565462068,1.20545634512412,-0.556825934121593,-1.13330615108196,-0.661918241929043,-0.254132511366282
0.371456264716502,-0.40181878170804,-0.556825934121593,-1.13330615108196,-0.661918241929043,-0.254132511366282
-0.914463365845036,-0.40181878170804,-0.556825934121593,0.443467624336418,-0.661918241929043,-0.254132511366282
-2.19173670146708,-0.40181878170804,-0.556825934121593,0.443467624336418,0.58404550758445,-0.254132511366282
-0.934766615555301,1.20545634512412,-0.556825934121593,0.443467624336418,-0.661918241929043,-0.254132511366282
2.32829970571102,1.20545634512412,0.631069392004472,-1.13330615108196,-1.90788199144254,-0.254132511366282
0.697226137972869,1.20545634512412,0.631069392004472,0.443467624336418,0.58404550758445,-0.254132511366282
1.0961421381145,-0.40181878170804,1.81896471813054,0.443467624336418,-0.661918241929043,-0.254132511366282
-0.923592929053308,-0.40181878170804,-0.556825934121593,0.443467624336418,0.58404550758445,-0.254132511366282
0.200738630404896,-0.40181878170804,0.631069392004472,-1.13330615108196,0.58404550758445,-0.254132511366282
0.302991322347203,-0.40181878170804,-1.74472126024766,-1.13330615108196,-0.661918241929043,-0.254132511366282
0.0646535023784838,-0.40181878170804,0.631069392004472,-1.13330615108196,-1.90788199144254,-0.254132511366282
0.800391234012454,1.20545634512412,1.81896471813054,0.443467624336418,-0.661918241929043,-0.254132511366282
0.372885797105592,-0.40181878170804,-0.556825934121593,0.443467624336418,0.58404550758445,-0.254132511366282
0.29146973500761,-0.40181878170804,-0.556825934121593,-1.13330615108196,-0.661918241929043,-0.254132511366282
-1.38796856442617,-2.0090939085402,-1.74472126024766,-1.13330615108196,0.58404550758445,3.81198767049423
-1.28505390661137,1.20545634512412,-0.556825934121593,2.02024139975479,-0.661918241929043,3.81198767049423
NA,NA,NA,NA,NA,NA
-0.818039829457385,-2.0090939085402,0.631069392004472,0.443467624336418,1.83000925709794,-0.254132511366282
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.0607980767524056,1.20545634512412,-0.556825934121593,0.443467624336418,0.58404550758445,-0.254132511366282
0.402233330237914,-2.0090939085402,-0.556825934121593,-1.13330615108196,-0.661918241929043,-0.254132511366282
0.0949269787732307,-0.40181878170804,0.631069392004472,0.443467624336418,0.58404550758445,-0.254132511366282
NA,NA,NA,NA,NA,NA
1.29751905447681,1.20545634512412,1.81896471813054,-1.13330615108196,-1.90788199144254,-0.254132511366282
0.624266822502282,-0.40181878170804,-1.74472126024766,-1.13330615108196,-0.661918241929043,-0.254132511366282
0.000627444331654676,-0.40181878170804,-0.556825934121593,2.02024139975479,0.58404550758445,-0.254132511366282
-1.07999484595514,-0.40181878170804,0.631069392004472,0.443467624336418,1.83000925709794,-0.254132511366282
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
