"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num"
-0.729070613391555,0.70533518642184,1.58732014838098,-1.36793315456699,0
0.915990554805278,0.70533518642184,0.76426525662788,-1.36793315456699,0
-0.955996413570081,-0.391852881345467,1.58732014838098,0.924279158491207,0
0.755152459216274,-0.391852881345467,0.76426525662788,-0.221826998037889,0
-0.19702273367809,0.70533518642184,0.76426525662788,-0.221826998037889,0
2.38767192308329,1.80252325418915,1.58732014838098,-0.221826998037889,-2.33549683248457
-1.0678812269656,0.70533518642184,-0.881844526878323,0.924279158491207,1.16774841624228
0.155751858339089,NA,NA,0.924279158491207,1.16774841624228
0.897749754396613,NA,NA,0.924279158491207,0
0.583426510417867,0.70533518642184,-0.0587896351252217,0.924279158491207,0
-0.12867370710678,-0.391852881345467,-0.0587896351252217,-0.221826998037889,-1.16774841624228
-0.824112604726209,0.70533518642184,-0.881844526878323,-1.36793315456699,0
-0.772150407058765,-0.391852881345467,-0.881844526878323,0.924279158491207,0
1.86443212790207,0.70533518642184,-0.0587896351252217,-0.221826998037889,0
1.4974362524977,0.70533518642184,1.58732014838098,-1.36793315456699,-1.16774841624228
0.617639628396203,0.70533518642184,-0.881844526878323,-0.221826998037889,-1.16774841624228
-0.141854364495181,NA,NA,-2.51403931109608,-2.33549683248457
-1.86674709608909,0.70533518642184,1.58732014838098,0.924279158491207,1.16774841624228
-1.25188732978442,-1.48904094911277,-0.881844526878323,0.924279158491207,0
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.320819590959544,0.70533518642184,-0.0587896351252217,-1.36793315456699,1.16774841624228
-1.46236765875348,-0.391852881345467,-0.881844526878323,0.924279158491207,0
NA,NA,NA,NA,NA
0.248939878168944,-1.48904094911277,-0.881844526878323,0.924279158491207,-1.16774841624228
0.767482636939162,-1.48904094911277,-0.881844526878323,-0.221826998037889,1.16774841624228
-0.425866799629316,-1.48904094911277,-0.881844526878323,-0.221826998037889,0
0.770051287567484,1.80252325418915,1.58732014838098,0.924279158491207,-1.16774841624228
-0.802454080620661,-0.391852881345467,-0.881844526878323,-0.221826998037889,1.16774841624228
NA,NA,NA,NA,NA
0.707948804608322,-1.48904094911277,-0.0587896351252217,-0.221826998037889,1.16774841624228
-0.254898443948682,-1.48904094911277,-0.881844526878323,-1.36793315456699,0
-1.19532525319355,-0.391852881345467,-0.881844526878323,0.924279158491207,1.16774841624228
-0.552839129963394,-0.391852881345467,-0.881844526878323,0.924279158491207,1.16774841624228
0.138654595677041,0.70533518642184,-0.0587896351252217,0.924279158491207,0
