"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23h_num"
-0.405313019476711,-0.735624878875475,-0.284112538532541,-0.62177962906543,-0.131860600806734
1.79402673349097,NA,-1.63364709656211,-0.62177962906543,-0.131860600806734
-0.169690041959338,-1.80841116056888,1.06542201949703,-1.934425512648,1.12081510685724
0.595162537418902,-0.735624878875475,-0.284112538532541,0.690866254517144,1.12081510685724
0.0605951883553638,1.40994768451133,-1.63364709656211,-0.62177962906543,-0.131860600806734
-0.194617075256088,NA,-0.284112538532541,-0.62177962906543,-0.131860600806734
1.14803747912521,0.337161402817927,-0.284112538532541,-0.62177962906543,-0.131860600806734
1.2401202135906,0.337161402817927,-0.284112538532541,-0.62177962906543,1.12081510685724
-0.692569288114789,0.337161402817927,1.06542201949703,0.690866254517144,1.12081510685724
-1.32793983444739,0.337161402817927,-0.284112538532541,-0.62177962906543,-1.3845363084707
0.083879515097445,NA,1.06542201949703,2.00351213809972,-0.131860600806734
1.22022402586709,1.40994768451133,1.06542201949703,-0.62177962906543,1.12081510685724
-0.832849836345266,0.337161402817927,-0.284112538532541,0.690866254517144,-2.63721201613467
1.71640916167232,0.337161402817927,-0.284112538532541,-0.62177962906543,-0.131860600806734
-1.4928472629417,-0.735624878875475,1.06542201949703,0.690866254517144,-1.3845363084707
-0.677437584994907,-1.80841116056888,1.06542201949703,-1.934425512648,-1.3845363084707
-0.311338837459053,-0.735624878875475,-0.284112538532541,0.690866254517144,-0.131860600806734
-0.557562927577927,-1.80841116056888,-1.63364709656211,0.690866254517144,1.12081510685724
-1.37557385818891,-0.735624878875475,-0.284112538532541,0.690866254517144,-0.131860600806734
0.778240991502748,1.40994768451133,1.06542201949703,0.690866254517144,1.12081510685724
0.970016914081387,0.337161402817927,-1.63364709656211,-0.62177962906543,1.12081510685724
0.930577404341191,1.40994768451133,-0.284112538532541,0.690866254517144,-0.131860600806734
-1.33648318953799,1.40994768451133,1.06542201949703,-1.934425512648,-2.63721201613467
-0.311311793992267,-0.735624878875475,-1.63364709656211,0.690866254517144,-0.131860600806734
-0.520306920107085,0.337161402817927,1.06542201949703,0.690866254517144,-0.131860600806734
NA,NA,NA,NA,NA
1.10513007422574,0.337161402817927,-0.284112538532541,-0.62177962906543,-0.131860600806734
-0.0139668398216318,0.337161402817927,1.06542201949703,0.690866254517144,-0.131860600806734
-1.9113864337422,-0.735624878875475,1.06542201949703,2.00351213809972,1.12081510685724
-0.309144512894916,1.40994768451133,1.06542201949703,0.690866254517144,-0.131860600806734
0.445801887541053,0.337161402817927,-0.284112538532541,-0.62177962906543,-0.131860600806734
NA,NA,NA,NA,NA
0.875470819183996,-0.735624878875475,1.06542201949703,-1.934425512648,1.12081510685724
0.984833592715659,1.40994768451133,-1.63364709656211,0.690866254517144,1.12081510685724
-0.0614278050080042,0.337161402817927,-0.284112538532541,0.690866254517144,-0.131860600806734
NA,NA,NA,NA,NA
0.0811254742080129,0.337161402817927,-0.284112538532541,-0.62177962906543,-0.131860600806734
-0.344955216394422,-0.735624878875475,1.06542201949703,0.690866254517144,1.12081510685724
0.376368056509655,-1.80841116056888,-1.63364709656211,-0.62177962906543,-0.131860600806734
0.803354580547694,0.337161402817927,-0.284112538532541,0.690866254517144,-0.131860600806734
-2.36265237121446,-0.735624878875475,1.06542201949703,0.690866254517144,-1.3845363084707
NA,NA,NA,NA,NA
