"PROFICIENCIA_MT_SAEB","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
0.0663793265210827,0.284112538532541,-0.62177962906543,0.134418625172525,0.501916414055561,1.02828887620822
0.896797654997666,-1.06542201949703,-0.62177962906543,0.134418625172525,-1.74194520172224,NA
-0.104205858566611,0.284112538532541,-1.934425512648,0.134418625172525,-1.74194520172224,-0.536498544108638
1.3655890444438,0.284112538532541,0.690866254517144,0.134418625172525,0.501916414055561,-0.536498544108638
0.358805073648134,-1.06542201949703,-0.62177962906543,0.134418625172525,0.501916414055561,-0.536498544108638
0.528242885793724,0.284112538532541,-0.62177962906543,-1.56821729367946,-0.62001439383334,NA
0.384923955106599,0.284112538532541,-0.62177962906543,0.134418625172525,0.501916414055561,1.02828887620822
0.745509188575882,-1.06542201949703,-0.62177962906543,0.134418625172525,0.501916414055561,-0.536498544108638
-0.71964271062264,1.63364709656211,0.690866254517144,1.83705454402451,1.62384722194446,1.02828887620822
-1.31352036993864,0.284112538532541,-0.62177962906543,-1.56821729367946,0.501916414055561,1.02828887620822
0.00917159364467055,0.284112538532541,2.00351213809972,0.134418625172525,0.501916414055561,NA
1.1306072304848,-1.06542201949703,-0.62177962906543,1.83705454402451,-1.74194520172224,-0.536498544108638
-1.91157485998623,0.284112538532541,0.690866254517144,0.134418625172525,0.501916414055561,-0.536498544108638
1.39120945877079,0.284112538532541,-0.62177962906543,0.134418625172525,-1.74194520172224,-0.536498544108638
-1.23655099081662,0.284112538532541,0.690866254517144,0.134418625172525,0.501916414055561,-0.536498544108638
-0.752079082480288,-1.06542201949703,-1.934425512648,-1.56821729367946,-1.74194520172224,-0.536498544108638
0.104510371756555,1.63364709656211,0.690866254517144,0.134418625172525,0.501916414055561,-0.536498544108638
-0.842125928728567,0.284112538532541,0.690866254517144,-1.56821729367946,0.501916414055561,-0.536498544108638
-0.813062105592502,0.284112538532541,0.690866254517144,-1.56821729367946,0.501916414055561,-0.536498544108638
0.531640300045067,1.63364709656211,0.690866254517144,1.83705454402451,-0.62001439383334,-0.536498544108638
1.74912820891006,0.284112538532541,-0.62177962906543,0.134418625172525,-0.62001439383334,-0.536498544108638
0.615419409194766,1.63364709656211,0.690866254517144,1.83705454402451,1.62384722194446,-0.536498544108638
0.851461588982793,-2.4149565775266,-1.934425512648,1.83705454402451,-1.74194520172224,-0.536498544108638
0.216420957881721,0.284112538532541,0.690866254517144,0.134418625172525,0.501916414055561,-0.536498544108638
0.204530652993403,-1.06542201949703,0.690866254517144,0.134418625172525,-0.62001439383334,-0.536498544108638
NA,NA,NA,NA,NA,NA
-0.305386387702081,0.284112538532541,-0.62177962906543,-1.56821729367946,0.501916414055561,2.59307629652508
-0.85089356345242,0.284112538532541,0.690866254517144,0.134418625172525,-0.62001439383334,-0.536498544108638
-1.84598114935438,0.284112538532541,2.00351213809972,0.134418625172525,0.501916414055561,2.59307629652508
-0.979433183895045,0.284112538532541,0.690866254517144,0.134418625172525,0.501916414055561,1.02828887620822
0.875766799162339,-1.06542201949703,-0.62177962906543,-1.56821729367946,-1.74194520172224,-0.536498544108638
NA,NA,NA,NA,NA,NA
1.11455624189048,-2.4149565775266,-1.934425512648,0.134418625172525,0.501916414055561,-0.536498544108638
-0.67578718895936,0.284112538532541,0.690866254517144,0.134418625172525,0.501916414055561,-0.536498544108638
-0.956303970930235,1.63364709656211,0.690866254517144,0.134418625172525,0.501916414055561,2.59307629652508
NA,NA,NA,NA,NA,NA
1.93143591216289,-1.06542201949703,-0.62177962906543,0.134418625172525,-0.62001439383334,-0.536498544108638
-1.76436378441808,0.284112538532541,0.690866254517144,-1.56821729367946,1.62384722194446,1.02828887620822
0.507413400715508,-1.06542201949703,-0.62177962906543,0.134418625172525,0.501916414055561,-0.536498544108638
-0.63349050025658,0.284112538532541,0.690866254517144,0.134418625172525,0.501916414055561,-0.536498544108638
0.124882380017564,0.284112538532541,0.690866254517144,0.134418625172525,0.501916414055561,-0.536498544108638
NA,NA,NA,NA,NA,NA
