"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.812679922221596,-3.61478445646026,0.566946709513841,1.3220813740704,0.866518556494404,0.925820099772551,0.66321159825515,0.566946709513841,0,-0.393397896234721
0.22773358438077,0.258198889747162,-0.755928946018455,-0.991561030552797,-0.99982910364739,NA,-2.43177586026888,0.566946709513841,0,-0.393397896234721
-0.161561041007986,0.258198889747162,NA,NA,NA,0.925820099772551,0.66321159825515,0.566946709513841,0,NA
-0.760766662736073,0.258198889747162,-0.755928946018455,0.165260171758799,0.866518556494404,0,0.66321159825515,0.566946709513841,0,-0.393397896234721
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.31528218944214,0.258198889747162,0.566946709513841,0.165260171758799,-0.99982910364739,0.925820099772551,0.66321159825515,-0.755928946018455,0,2.36038737740833
-1.12188124675897,0.258198889747162,1.88982236504614,2.47890257638199,-0.99982910364739,0.925820099772551,0.66321159825515,-2.07880460155075,-2.54950975679639,-0.393397896234721
0.737673411615596,0.258198889747162,0.566946709513841,0.165260171758799,-0.99982910364739,0,-0.884282131006867,-0.755928946018455,0,-0.393397896234721
-0.238382364756902,0.258198889747162,-0.755928946018455,-0.991561030552797,-1.93300293371829,-1.8516401995451,-0.884282131006867,-0.755928946018455,0,2.36038737740833
2.083947150786,0.258198889747162,-0.755928946018455,0.165260171758799,0.866518556494404,0,-0.884282131006867,0.566946709513841,0,-0.393397896234721
-0.178807460060909,0.258198889747162,-0.755928946018455,0.165260171758799,0.866518556494404,0,0.66321159825515,-0.755928946018455,0,-0.393397896234721
-0.484799953157637,0.258198889747162,1.88982236504614,0.165260171758799,-0.0666552735764928,NA,NA,NA,NA,-0.393397896234721
1.87020531052284,0.258198889747162,-0.755928946018455,0.165260171758799,0.866518556494404,-0.925820099772551,0.66321159825515,1.88982236504614,0,-0.393397896234721
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.464617627509402,0.258198889747162,-0.755928946018455,-0.991561030552797,0.866518556494404,0.925820099772551,0.66321159825515,0.566946709513841,0,-0.393397896234721
0.445748309519141,0.258198889747162,0.566946709513841,-0.991561030552797,0.866518556494404,0,-0.884282131006867,-0.755928946018455,2.54950975679639,-0.393397896234721
-0.755764554191537,0.258198889747162,-0.755928946018455,-0.991561030552797,-0.0666552735764928,-1.8516401995451,0.66321159825515,0.566946709513841,0,-0.393397896234721
