"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
0.121543315615395,-1.74704719828729,-0.531181750150671,-0.803748633295299,-0.60813451325089,-1.35474555453571,-0.617590242437078,0.487163472864371
-0.423973339938904,-0.291174533047882,0.687411676665574,-0.803748633295299,-0.60813451325089,0.66505690859026,-0.617590242437078,0.487163472864371
0.426260781506662,NA,0.687411676665574,0.373169008315674,0.497564601750728,-0.344844322972727,-1.76855387606982,1.53841096694012
-1.5251189288815,-0.291174533047882,0.687411676665574,1.55008664992665,1.60326371675235,1.67495814015325,0.533373391195659,0.487163472864371
-1.0360960885384,1.16469813219153,0.687411676665574,-1.98066627490627,-1.71383362825251,-1.35474555453571,-0.617590242437078,-0.564084021211377
-1.53919859184539,1.16469813219153,0.687411676665574,-0.803748633295299,-1.71383362825251,0.66505690859026,1.6843370248284,0.487163472864371
0.685220469973917,-0.291174533047882,-1.74977517696692,-0.803748633295299,NA,-0.344844322972727,-0.617590242437078,0.487163472864371
-1.81679415300147,1.16469813219153,0.687411676665574,1.55008664992665,1.60326371675235,1.67495814015325,1.6843370248284,1.53841096694012
0.505902888292723,-0.291174533047882,0.687411676665574,0.373169008315674,-0.60813451325089,-0.344844322972727,-0.617590242437078,0.487163472864371
1.01832868826719,-1.74704719828729,-1.74977517696692,-0.803748633295299,-0.60813451325089,-0.344844322972727,0.533373391195659,-1.61533151528712
-0.808791305386641,-0.291174533047882,-0.531181750150671,1.55008664992665,1.60326371675235,1.67495814015325,0.533373391195659,0.487163472864371
-0.119644558290033,-1.74704719828729,-1.74977517696692,0.373169008315674,-0.60813451325089,-0.344844322972727,-1.76855387606982,-1.61533151528712
0.407419383813882,1.16469813219153,0.687411676665574,0.373169008315674,0.497564601750728,0.66505690859026,0.533373391195659,0.487163472864371
1.07644248879795,-0.291174533047882,NA,0.373169008315674,-0.60813451325089,-0.344844322972727,0.533373391195659,-0.564084021211377
NA,NA,NA,NA,NA,NA,NA,NA
-0.302477360361139,1.16469813219153,0.687411676665574,1.55008664992665,1.60326371675235,1.67495814015325,0.533373391195659,0.487163472864371
-0.714839893233682,1.16469813219153,0.687411676665574,1.55008664992665,1.60326371675235,1.67495814015325,-1.76855387606982,-1.61533151528712
0.993076084694425,-0.291174533047882,-1.74977517696692,-0.803748633295299,-0.60813451325089,-0.344844322972727,-1.76855387606982,-1.61533151528712
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.99263939687723,1.16469813219153,0.687411676665574,1.55008664992665,1.60326371675235,1.67495814015325,1.6843370248284,1.53841096694012
1.98544717604494,1.16469813219153,0.687411676665574,0.373169008315674,0.497564601750728,0.66505690859026,-0.617590242437078,-1.61533151528712
0.402602261783186,-1.74704719828729,-1.74977517696692,0.373169008315674,0.497564601750728,-0.344844322972727,0.533373391195659,0.487163472864371
-0.847552604259229,-0.291174533047882,0.687411676665574,0.373169008315674,0.497564601750728,0.66505690859026,0.533373391195659,0.487163472864371
0.830510769532265,1.16469813219153,0.687411676665574,-0.803748633295299,-0.60813451325089,-0.344844322972727,-0.617590242437078,0.487163472864371
0.457325045718246,-0.291174533047882,0.687411676665574,0.373169008315674,0.497564601750728,-0.344844322972727,0.533373391195659,0.487163472864371
-0.81634537106802,1.16469813219153,0.687411676665574,0.373169008315674,-1.71383362825251,-1.35474555453571,0.533373391195659,0.487163472864371
