"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21e_num"
0.88478083480895,-1.52661804648266,0.650479218330429
-0.100414545381574,0.424060568467407,0.650479218330429
NA,NA,NA
-0.244242076767983,0.424060568467407,0.650479218330429
1.60048152969866,0.424060568467407,0.650479218330429
-1.51460757447569,0.424060568467407,-0.54640254339756
0.591138989848614,0.424060568467407,0.650479218330429
0.429802298488801,0.424060568467407,0.650479218330429
0.919167192361368,0.424060568467407,0.650479218330429
0.977020535360307,0.424060568467407,0.650479218330429
NA,NA,NA
-1.0960588312986,0.424060568467407,-0.54640254339756
-2.10342693301473,0.424060568467407,0.650479218330429
1.22610718006376,-3.47729666143274,0.650479218330429
-0.289772770227078,0.424060568467407,-0.54640254339756
1.68264898398498,0.424060568467407,0.650479218330429
-1.10636838437994,0.424060568467407,0.650479218330429
NA,NA,NA
NA,NA,NA
-1.10020087575925,0.424060568467407,-0.54640254339756
NA,NA,NA
-0.859009194069934,0.424060568467407,0.650479218330429
-0.488687204544949,0.424060568467407,-1.74328430512555
-0.670509179093219,0.424060568467407,0.650479218330429
-0.174887067563191,0.424060568467407,-0.54640254339756
NA,NA,NA
-0.1316550632556,0.424060568467407,-1.74328430512555
NA,NA,NA
0.166047411635038,0.424060568467407,-1.74328430512555
0.724176800164104,0.424060568467407,0.650479218330429
0.612149962067874,0.424060568467407,-1.74328430512555
NA,NA,NA
-2.19046355880571,0.424060568467407,0.650479218330429
NA,NA,NA
0.390210076654498,0.424060568467407,0.650479218330429
0.124564931032636,-1.52661804648266,0.650479218330429
-0.865970087041931,0.424060568467407,0.650479218330429
NA,NA,NA
-0.279860563501214,0.424060568467407,-0.54640254339756
NA,NA,NA
-0.24221520550416,0.424060568467407,0.650479218330429
-0.114504640685137,0.424060568467407,-1.74328430512555
-1.43282369173953,0.424060568467407,-1.74328430512555
-1.71320328744692,0.424060568467407,-2.94016606685354
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.0794014549474,0.424060568467407,0.650479218330429
1.82673176893224,-1.52661804648266,0.650479218330429
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.116076202792626,-1.52661804648266,-0.54640254339756
1.86991963461635,0.424060568467407,0.650479218330429
NA,NA,NA
NA,NA,NA
-0.0275411596041049,0.424060568467407,-0.54640254339756
NA,NA,NA
-0.514465271530554,NA,-1.74328430512555
0.76650781371113,-1.52661804648266,0.650479218330429
0.461774090660056,-1.52661804648266,0.650479218330429
1.42996390591021,-3.47729666143274,0.650479218330429
NA,NA,NA
NA,NA,NA
-0.199740692058751,0.424060568467407,0.650479218330429
-0.361545109648505,0.424060568467407,0.650479218330429
-0.202737526853839,0.424060568467407,NA
NA,NA,NA
-0.450349205889232,0.424060568467407,0.650479218330429
0.828740507987013,0.424060568467407,0.650479218330429
