"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
-0.223903654850917,0,-1.22131605378207,-1.45,-1.36746953573666,-0.900498437476399,0.916899106292036,1.15470053837925,0.633107212301393,0.25620504608814,-0.204124145231932
-0.497151017854043,1.41421356237309,0.574736966485679,-1.45,-1.36746953573666,-0.900498437476399,0.916899106292036,1.15470053837925,2.39173835758304,1.85748658413901,-0.204124145231932
-0.802017684041222,-1.41421356237309,-1.22131605378207,-1.45,-1.36746953573666,-0.900498437476399,0.916899106292036,0,0.633107212301393,0.25620504608814,-0.204124145231932
-0.836708088720394,0,-1.22131605378207,-0.2,-1.36746953573666,-0.900498437476399,0.916899106292036,1.15470053837925,-1.12552393298025,0.25620504608814,-0.204124145231932
1.89024433668274,0,0.574736966485679,1.05,-0.235770609609769,1.06422542610847,-0.71314374933825,-1.15470053837925,0.633107212301393,-1.34507649196273,-0.204124145231932
1.99859461972942,1.41421356237309,0.574736966485679,1.05,0.89592831651712,0.0818634943160362,0.101877678476893,0,0.633107212301393,0.25620504608814,-0.204124145231932
-0.00390219981214947,0,0.574736966485679,1.05,-0.235770609609769,-0.900498437476399,-0.71314374933825,-1.15470053837925,-1.12552393298025,0.25620504608814,-0.204124145231932
-0.41027049965242,-1.41421356237309,-1.22131605378207,1.05,-0.235770609609769,2.04658735790091,0.916899106292036,0,0.633107212301393,0.25620504608814,-0.204124145231932
0.209770738838277,0,0.574736966485679,-1.45,-0.235770609609769,0.0818634943160362,-0.71314374933825,0,0.633107212301393,-2.9463580300136,-0.204124145231932
-0.02617777635428,-1.41421356237309,0.574736966485679,-0.2,0.89592831651712,1.06422542610847,0.101877678476893,-1.15470053837925,0.633107212301393,0.25620504608814,-0.204124145231932
-0.357855265542782,1.41421356237309,-1.22131605378207,-0.2,-0.235770609609769,-0.900498437476399,0.916899106292036,0,0.633107212301393,0.25620504608814,-0.204124145231932
0.003272518862334,0,0.574736966485679,-0.2,-0.235770609609769,-0.900498437476399,-0.71314374933825,1.15470053837925,-1.12552393298025,0.25620504608814,-0.204124145231932
0.795550118466503,0,0.574736966485679,1.05,NA,NA,NA,0,0.633107212301393,0.25620504608814,NA
0.973180289956758,-1.41421356237309,0.574736966485679,1.05,-0.235770609609769,0.0818634943160362,0.916899106292036,-1.15470053837925,0.633107212301393,-1.34507649196273,-0.204124145231932
-0.762498576105841,0,0.574736966485679,1.05,-0.235770609609769,-0.900498437476399,-1.52816517715339,1.15470053837925,-1.12552393298025,0.25620504608814,-0.204124145231932
-1.24024440824207,-1.41421356237309,-1.22131605378207,-0.2,-0.235770609609769,-0.900498437476399,-1.52816517715339,0,-1.12552393298025,0.25620504608814,4.69485534033442
-0.739462217539859,0,0.574736966485679,-0.2,2.02762724264401,1.06422542610847,0.916899106292036,1.15470053837925,-1.12552393298025,1.85748658413901,-0.204124145231932
0.201159876378383,0,0.574736966485679,-0.2,0.89592831651712,0.0818634943160362,0.916899106292036,-1.15470053837925,0.633107212301393,0.25620504608814,-0.204124145231932
-0.539562664212671,-1.41421356237309,-3.01736907404982,-1.45,-1.36746953573666,-0.900498437476399,0.916899106292036,-1.15470053837925,-1.12552393298025,-1.34507649196273,-0.204124145231932
1.61153791055612,1.41421356237309,0.574736966485679,1.05,2.02762724264401,1.06422542610847,-1.52816517715339,0,0.633107212301393,-1.34507649196273,-0.204124145231932
-2.00475942255984,0,0.574736966485679,-0.2,0.89592831651712,0.0818634943160362,0.916899106292036,1.15470053837925,-1.12552393298025,0.25620504608814,-0.204124145231932
0.829083807789003,0,0.574736966485679,-0.2,0.89592831651712,2.04658735790091,-1.52816517715339,-2.3094010767585,0.633107212301393,0.25620504608814,-0.204124145231932
0.165104692028866,1.41421356237309,0.574736966485679,1.05,-0.235770609609769,1.06422542610847,-1.52816517715339,0,-1.12552393298025,0.25620504608814,-0.204124145231932
1.00489276372934,1.41421356237309,0.574736966485679,1.05,0.89592831651712,0.0818634943160362,0.101877678476893,0,0.633107212301393,0.25620504608814,-0.204124145231932
-1.23787819752926,0,0.574736966485679,-1.45,-0.235770609609769,-0.900498437476399,0.101877678476893,1.15470053837925,-1.12552393298025,0.25620504608814,-0.204124145231932
