"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q23e_num"
-1.38025972270094,-0.412837477233712,-1.22131605378207,-1.45,-1.36746953573666,-0.900498437476399,-1.68648595753573,0.916899106292036,1.15470053837925,2.0856017149193
-0.424882232376812,-0.412837477233712,0.574736966485679,-1.45,-1.36746953573666,-0.900498437476399,-1.68648595753573,0.916899106292036,1.15470053837925,-1.17315096464211
-1.23582010631561,-1.88725703878268,-1.22131605378207,-1.45,-1.36746953573666,-0.900498437476399,-0.745191469608813,0.916899106292036,0,0.456225375138597
-1.1048297990774,-0.412837477233712,-1.22131605378207,-0.2,-1.36746953573666,-0.900498437476399,1.13739750624503,0.916899106292036,1.15470053837925,-1.17315096464211
-0.0511142447727946,-0.412837477233712,0.574736966485679,1.05,-0.235770609609769,1.06422542610847,-0.745191469608813,-0.71314374933825,-1.15470053837925,0.456225375138597
2.18872941155956,1.06158208431526,0.574736966485679,1.05,0.89592831651712,0.0818634943160362,-0.745191469608813,0.101877678476893,0,0.456225375138597
0.0223447727129653,1.06158208431526,0.574736966485679,1.05,-0.235770609609769,-0.900498437476399,0.196103018318109,-0.71314374933825,-1.15470053837925,-1.17315096464211
-0.0476165588374057,1.06158208431526,-1.22131605378207,1.05,-0.235770609609769,2.04658735790091,0.196103018318109,0.916899106292036,0,0.456225375138597
0.689623392772859,-0.412837477233712,0.574736966485679,-1.45,-0.235770609609769,0.0818634943160362,0.196103018318109,-0.71314374933825,0,0.456225375138597
1.38822865256831,1.06158208431526,0.574736966485679,-0.2,0.89592831651712,1.06422542610847,1.13739750624503,0.101877678476893,-1.15470053837925,-1.17315096464211
-0.12773918974049,-0.412837477233712,-1.22131605378207,-0.2,-0.235770609609769,-0.900498437476399,-0.745191469608813,0.916899106292036,0,0.456225375138597
-0.598390011855407,1.06158208431526,0.574736966485679,-0.2,-0.235770609609769,-0.900498437476399,0.196103018318109,-0.71314374933825,1.15470053837925,0.456225375138597
-0.0306314303341632,-0.412837477233712,0.574736966485679,1.05,NA,NA,NA,NA,0,-1.17315096464211
0.464733216521525,-1.88725703878268,0.574736966485679,1.05,-0.235770609609769,0.0818634943160362,1.13739750624503,0.916899106292036,-1.15470053837925,-1.17315096464211
-0.797602946598498,1.06158208431526,0.574736966485679,1.05,-0.235770609609769,-0.900498437476399,-1.68648595753573,-1.52816517715339,1.15470053837925,0.456225375138597
0.0571195226300394,-0.412837477233712,-1.22131605378207,-0.2,-0.235770609609769,-0.900498437476399,0.196103018318109,-1.52816517715339,0,-1.17315096464211
0.738289757992956,1.06158208431526,0.574736966485679,-0.2,2.02762724264401,1.06422542610847,1.13739750624503,0.916899106292036,1.15470053837925,0.456225375138597
0.384942274864232,1.06158208431526,0.574736966485679,-0.2,0.89592831651712,0.0818634943160362,1.13739750624503,0.916899106292036,-1.15470053837925,-1.17315096464211
-2.01261998694898,-1.88725703878268,-3.01736907404982,-1.45,-1.36746953573666,-0.900498437476399,-1.68648595753573,0.916899106292036,-1.15470053837925,0.456225375138597
0.492954900723724,1.06158208431526,0.574736966485679,1.05,2.02762724264401,1.06422542610847,0.196103018318109,-1.52816517715339,0,0.456225375138597
-1.49168869242594,-0.412837477233712,0.574736966485679,-0.2,0.89592831651712,0.0818634943160362,0.196103018318109,0.916899106292036,1.15470053837925,2.0856017149193
1.53039071406637,-0.412837477233712,0.574736966485679,-0.2,0.89592831651712,2.04658735790091,0.196103018318109,-1.52816517715339,-2.3094010767585,-1.17315096464211
1.05309152728858,1.06158208431526,0.574736966485679,1.05,-0.235770609609769,1.06422542610847,1.13739750624503,-1.52816517715339,0,0.456225375138597
0.271008264673103,-0.412837477233712,0.574736966485679,1.05,0.89592831651712,0.0818634943160362,0.196103018318109,0.101877678476893,0,0.456225375138597
0.0217385136102121,-0.412837477233712,0.574736966485679,-1.45,-0.235770609609769,-0.900498437476399,1.13739750624503,0.101877678476893,1.15470053837925,0.456225375138597
