"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.28634734075752,-0.858116330321033,-0.850265146687862,-0.444478318492315,-0.707106781186547,0.621059003408119,1.35819028529283,1.19271985191884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84604989415154
-1.40052932838814,-0.858116330321033,-0.850265146687862,-1.9260727134667,-2.12132034355964,0.621059003408119,1.35819028529283,1.19271985191884,-1.08012344973464,0,-1.62018517460197,-1.20761472884912,0,-1.62018517460197,-1.87082869338697,0.266666666666667,-1.4247912233131,-1.4247912233131,0,-0.894427190999916,-2.28664780190012,-2.27500049233915,-0.316227766016838
0.785131010612554,0.572077553547355,1.57906384384889,-0.444478318492315,-0.707106781186547,0.621059003408119,-0.239680638581088,-0.511165650822358,NA,NA,NA,NA,NA,NA,NA,1.46666666666667,1.53439054818333,1.53439054818333,1.15470053837925,1.78885438199983,0.800326730665041,0.957894944142799,-0.316227766016838
1.53866576307108,0.572077553547355,-0.850265146687862,1.03711607648207,0.707106781186547,-0.414039335605412,-1.03861610051805,-0.511165650822358,1.08012344973464,1.87082869338697,0.540061724867322,0.724568837309472,1.87082869338697,0.540061724867322,0,0.266666666666667,0.547996624351191,0.547996624351191,0,0.894427190999916,0.800326730665041,-0.11973686801785,-0.316227766016838
0.117537837775428,-0.858116330321033,-0.850265146687862,-0.444478318492315,-0.707106781186547,0.621059003408119,-0.239680638581088,1.19271985191884,1.08012344973464,0,0.540061724867322,-1.20761472884912,0,0.540061724867322,0,0.266666666666667,0.547996624351191,0.547996624351191,0,0,-0.228664780190012,-0.11973686801785,-0.316227766016838
-0.972788064869304,-0.858116330321033,-0.850265146687862,-0.444478318492315,0.707106781186547,-1.44913767461894,-1.03861610051805,-1.36310840219296,-1.08012344973464,0,0.540061724867322,0.724568837309472,0,0.540061724867322,0,-0.933333333333333,-0.438397299480953,-0.438397299480953,0,-0.894427190999916,-0.228664780190012,-0.11973686801785,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.684242111545019,0.572077553547355,0.364399348580512,1.03711607648207,0.707106781186547,-1.44913767461894,-1.03861610051805,-1.36310840219296,-1.08012344973464,0,0.540061724867322,0.724568837309472,0,0.540061724867322,0,-2.13333333333333,-1.4247912233131,-1.4247912233131,1.15470053837925,-0.894427190999916,-0.228664780190012,-0.11973686801785,-0.316227766016838
-0.531301134730351,0.572077553547355,0.364399348580512,1.03711607648207,0.707106781186547,1.65615734242165,1.35819028529283,-0.511165650822358,0,-1.87082869338697,-1.62018517460197,-1.20761472884912,-1.87082869338697,0.540061724867322,0,0.266666666666667,-0.438397299480953,-0.438397299480953,-2.3094010767585,-0.894427190999916,0.800326730665041,0.957894944142799,-0.316227766016838
0.285937461921336,-0.858116330321033,0.364399348580512,-0.444478318492315,0.707106781186547,-0.414039335605412,-0.239680638581088,0.340777100548239,1.08012344973464,0,0.540061724867322,0.724568837309472,0,-1.62018517460197,0,0.266666666666667,0.547996624351191,0.547996624351191,0,0,-0.228664780190012,-0.11973686801785,-0.316227766016838
0.779451683819892,2.00227143741574,1.57906384384889,1.03711607648207,0.707106781186547,-0.414039335605412,-0.239680638581088,0.340777100548239,0,0,0.540061724867322,0.724568837309472,0,0.540061724867322,1.87082869338697,0.266666666666667,0.547996624351191,0.547996624351191,0,0.894427190999916,0.800326730665041,0.957894944142799,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
