"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.05227219864626,-0.858116330321033,-0.850265146687862,-0.444478318492315,-0.707106781186547,-0.707106781186547,0.621059003408119,1.35819028529283,0.774596669241484,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84604989415154
-1.50893217390556,-0.858116330321033,-0.850265146687862,-1.9260727134667,-2.12132034355964,-0.707106781186547,0.621059003408119,1.35819028529283,0.774596669241484,-1.62018517460197,-1.20761472884912,-1.62018517460197,-1.87082869338697,-1.4247912233131,-1.4247912233131,0,-0.894427190999916,-2.27500049233915,-0.316227766016838
0.3561211600722,0.572077553547355,1.57906384384889,-0.444478318492315,-0.707106781186547,-0.707106781186547,0.621059003408119,-0.239680638581088,-1.16189500386222,NA,NA,NA,NA,1.53439054818333,1.53439054818333,1.15470053837925,1.78885438199983,0.957894944142799,-0.316227766016838
-0.302032433253514,0.572077553547355,-0.850265146687862,1.03711607648207,0.707106781186547,-0.707106781186547,-0.414039335605412,-1.03861610051805,0.774596669241484,0.540061724867322,0.724568837309472,0.540061724867322,0,0.547996624351191,0.547996624351191,0,0.894427190999916,-0.11973686801785,-0.316227766016838
1.05778192572642,-0.858116330321033,-0.850265146687862,-0.444478318492315,-0.707106781186547,-0.707106781186547,0.621059003408119,-0.239680638581088,-1.16189500386222,0.540061724867322,-1.20761472884912,0.540061724867322,0,0.547996624351191,0.547996624351191,0,0,-0.11973686801785,-0.316227766016838
-0.108654599612566,-0.858116330321033,-0.850265146687862,-0.444478318492315,0.707106781186547,0.707106781186547,-1.44913767461894,-1.03861610051805,0.774596669241484,0.540061724867322,0.724568837309472,0.540061724867322,0,-0.438397299480953,-0.438397299480953,0,-0.894427190999916,-0.11973686801785,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.743253344559286,0.572077553547355,0.364399348580512,1.03711607648207,0.707106781186547,2.12132034355964,-1.44913767461894,-1.03861610051805,0.774596669241484,0.540061724867322,0.724568837309472,0.540061724867322,0,-1.4247912233131,-1.4247912233131,1.15470053837925,-0.894427190999916,-0.11973686801785,-0.316227766016838
-0.99960144437265,0.572077553547355,0.364399348580512,1.03711607648207,0.707106781186547,-0.707106781186547,1.65615734242165,1.35819028529283,-1.16189500386222,-1.62018517460197,-1.20761472884912,0.540061724867322,0,-0.438397299480953,-0.438397299480953,-2.3094010767585,-0.894427190999916,0.957894944142799,-0.316227766016838
0.175883136889099,-0.858116330321033,0.364399348580512,-0.444478318492315,0.707106781186547,0.707106781186547,-0.414039335605412,-0.239680638581088,0.774596669241484,0.540061724867322,0.724568837309472,-1.62018517460197,0,0.547996624351191,0.547996624351191,0,0,-0.11973686801785,-0.316227766016838
1.63845328254355,2.00227143741574,1.57906384384889,1.03711607648207,0.707106781186547,0.707106781186547,-0.414039335605412,-0.239680638581088,-1.16189500386222,0.540061724867322,0.724568837309472,0.540061724867322,1.87082869338697,0.547996624351191,0.547996624351191,0,0.894427190999916,0.957894944142799,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
