"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q19_num"
-0.151092896377282,-1.86159386031743,0.239276971912475,0.970757503123272,0.9372624685075
-0.150818980759153,-0.540462733640544,0.239276971912475,0.970757503123272,0.9372624685075
-0.151256816657494,-0.540462733640544,-1.81850498653481,-1.40220528228917,-0.59012822091213
-0.151643048475787,0.780668393036342,0.239276971912475,0.970757503123272,-0.59012822091213
-0.150822903533469,0.780668393036342,0.239276971912475,0.970757503123272,-0.59012822091213
-0.15245954242728,-1.86159386031743,-1.81850498653481,-0.215723889582949,2.46465315792713
-0.150464077802639,0.780668393036342,-0.789614007311167,0.970757503123272,-0.59012822091213
NA,NA,NA,NA,NA
-0.150932138165755,-0.540462733640544,-0.789614007311167,-0.215723889582949,2.46465315792713
-0.152375546843902,-0.540462733640544,0.239276971912475,-0.215723889582949,2.46465315792713
-0.152068119580317,-1.86159386031743,-1.81850498653481,-2.58868667499539,-0.59012822091213
-0.152633429191306,0.780668393036342,-0.789614007311167,-1.40220528228917,0.9372624685075
-0.150378074844505,0.780668393036342,1.26816795113612,-0.215723889582949,0.9372624685075
-0.152323975849197,-1.86159386031743,0.239276971912475,-0.215723889582949,0.9372624685075
-0.150567692891882,-0.540462733640544,-0.789614007311167,-1.40220528228917,2.46465315792713
-0.152047883158856,-0.540462733640544,1.26816795113612,0.970757503123272,0.9372624685075
-0.151087712526536,0.780668393036342,1.26816795113612,0.970757503123272,0.9372624685075
-0.150805005237292,-0.540462733640544,0.239276971912475,-0.215723889582949,0.9372624685075
-0.151128920167668,-0.540462733640544,NA,-1.40220528228917,-0.59012822091213
-0.151812326574936,-0.540462733640544,-0.789614007311167,-0.215723889582949,0.9372624685075
-0.149978602302563,0.780668393036342,1.26816795113612,0.970757503123272,-0.59012822091213
-0.150512503991696,-3.18272498699432,1.26816795113612,0.970757503123272,-0.59012822091213
-0.151330517862264,-0.540462733640544,1.26816795113612,0.970757503123272,-0.59012822091213
-0.150452746664173,0.780668393036342,1.26816795113612,0.970757503123272,-0.59012822091213
-0.152344272652695,-0.540462733640544,-1.81850498653481,-0.215723889582949,-0.59012822091213
-0.150188922667581,0.780668393036342,0.239276971912475,0.970757503123272,-0.59012822091213
-0.149536065712693,0.780668393036342,0.239276971912475,0.970757503123272,-0.59012822091213
-0.1525177165465,0.780668393036342,-0.789614007311167,-1.40220528228917,-0.59012822091213
-0.151256084740744,0.780668393036342,0.239276971912475,-1.40220528228917,-0.59012822091213
-0.150069574854257,0.780668393036342,1.26816795113612,0.970757503123272,-0.59012822091213
-0.14933014693329,0.780668393036342,-0.789614007311167,0.970757503123272,-0.59012822091213
-0.150493819133924,0.780668393036342,1.26816795113612,-0.215723889582949,-0.59012822091213
-0.150663147581454,-0.540462733640544,0.239276971912475,-0.215723889582949,-0.59012822091213
-0.147931570979681,0.780668393036342,1.26816795113612,0.970757503123272,-0.59012822091213
6.48248951719081,0.780668393036342,0.239276971912475,0.970757503123272,-0.59012822091213
-0.150153117456573,0.780668393036342,0.239276971912475,-0.215723889582949,-0.59012822091213
-0.148859713918816,-0.540462733640544,0.239276971912475,-0.215723889582949,-0.59012822091213
-0.15102722330799,0.780668393036342,-1.81850498653481,-0.215723889582949,-0.59012822091213
-0.149377411250493,0.780668393036342,1.26816795113612,0.970757503123272,-0.59012822091213
-0.149290513881806,0.780668393036342,-0.789614007311167,-0.215723889582949,-0.59012822091213
-0.151800410216943,0.780668393036342,-0.789614007311167,-1.40220528228917,-0.59012822091213
-0.150618339297879,0.780668393036342,-0.789614007311167,-0.215723889582949,-0.59012822091213
-0.151144283318684,-0.540462733640544,0.239276971912475,0.970757503123272,-0.59012822091213
-0.149221202736808,-0.540462733640544,-0.789614007311167,-1.40220528228917,-0.59012822091213
-0.147672518116041,0.780668393036342,0.239276971912475,-1.40220528228917,-0.59012822091213
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
