"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23c_num","TX_RESP_Q19_num"
-0.317181739678079,0.855249937498031,0.531466675053105,-0.139310379140492,0.582359216316334,0.306991392055198,-0.375469630741319,-0.312688179919223
NA,NA,NA,NA,NA,NA,NA,NA
-0.915102747209621,-1.62497488124626,-0.279719302659529,-0.139310379140492,1.78867473582874,0.306991392055198,-0.375469630741319,-0.312688179919223
NA,NA,NA,NA,NA,NA,NA,NA
1.91939336971061,0.855249937498031,1.34265265276574,0.870689869628073,-0.623956303196072,-0.964830089316338,1.72716030141007,-0.312688179919223
NA,NA,NA,NA,NA,NA,NA,NA
-1.21385842093789,-1.62497488124626,-1.09090528037216,-2.15931087667762,-0.623956303196072,0.306991392055198,-0.375469630741319,-0.312688179919223
-0.688772480436641,NA,NA,NA,-0.623956303196072,-0.964830089316338,NA,NA
1.51183922542553,2.09536234687018,-1.09090528037216,0.870689869628073,0.582359216316334,0.306991392055198,1.72716030141007,-0.312688179919223
-1.06479075697021,0.855249937498031,-1.09090528037216,-2.15931087667762,0.582359216316334,1.57881287342673,-0.375469630741319,-0.312688179919223
0.138651194837258,-0.384862471874114,0.531466675053105,-0.139310379140492,1.78867473582874,1.57881287342673,-0.375469630741319,-0.312688179919223
NA,NA,NA,NA,NA,NA,NA,NA
-1.67302479357241,-0.384862471874114,-1.09090528037216,-0.139310379140492,1.78867473582874,1.57881287342673,-0.375469630741319,1.95430112449514
-0.164073941298294,-0.384862471874114,-1.09090528037216,0.870689869628073,-0.623956303196072,-0.964830089316338,-0.375469630741319,-0.312688179919223
-1.40761761168167,-0.384862471874114,-0.279719302659529,0.870689869628073,0.582359216316334,0.306991392055198,-0.375469630741319,-0.312688179919223
0.580141465710547,-0.384862471874114,-0.279719302659529,0.870689869628073,-1.83027182270848,-0.964830089316338,-0.375469630741319,-0.312688179919223
-0.123689558458393,0.855249937498031,-1.09090528037216,0.870689869628073,1.78867473582874,1.57881287342673,1.72716030141007,-0.312688179919223
0.237899656422529,-1.62497488124626,-1.09090528037216,0.870689869628073,NA,NA,NA,-0.312688179919223
NA,NA,NA,NA,NA,NA,NA,NA
0.496773514347535,0.855249937498031,-0.279719302659529,-0.139310379140492,-0.623956303196072,-0.964830089316338,-0.375469630741319,1.95430112449514
-1.32502966545423,-0.384862471874114,-0.279719302659529,-0.139310379140492,0.582359216316334,-0.964830089316338,-0.375469630741319,4.2212904289095
-1.32598766902076,-1.62497488124626,-1.09090528037216,-2.15931087667762,-0.623956303196072,-0.964830089316338,-2.47809956289271,-0.312688179919223
0.785404633521534,-0.384862471874114,0.531466675053105,0.870689869628073,-0.623956303196072,-0.964830089316338,-0.375469630741319,-0.312688179919223
1.07545182962979,-0.384862471874114,1.34265265276574,-0.139310379140492,-0.623956303196072,-0.964830089316338,1.72716030141007,-0.312688179919223
1.23105020448067,0.855249937498031,1.34265265276574,0.870689869628073,-0.623956303196072,-0.964830089316338,-0.375469630741319,-0.312688179919223
0.727138665612263,0.855249937498031,-1.09090528037216,-1.14931062790906,0.582359216316334,0.306991392055198,-0.375469630741319,-0.312688179919223
0.537308386985938,0.855249937498031,1.34265265276574,0.870689869628073,-0.623956303196072,0.306991392055198,-0.375469630741319,-0.312688179919223
-1.43731465325597,-1.62497488124626,1.34265265276574,-1.14931062790906,0.582359216316334,1.57881287342673,-0.375469630741319,-0.312688179919223
0.509149144481265,0.855249937498031,-0.279719302659529,-0.139310379140492,0.582359216316334,0.306991392055198,-0.375469630741319,-0.312688179919223
-0.406165585485406,-0.384862471874114,1.34265265276574,-0.139310379140492,-0.623956303196072,1.57881287342673,1.72716030141007,-0.312688179919223
-0.845669153465507,0.855249937498031,-0.279719302659529,-1.14931062790906,-0.623956303196072,0.306991392055198,-0.375469630741319,-0.312688179919223
0.470239727953758,-0.384862471874114,0.531466675053105,-0.139310379140492,-0.623956303196072,-0.964830089316338,-0.375469630741319,-0.312688179919223
NA,NA,NA,NA,NA,NA,NA,NA
0.827029707947255,-0.384862471874114,1.34265265276574,0.870689869628073,0.582359216316334,0.306991392055198,-0.375469630741319,-0.312688179919223
1.11325403557823,0.855249937498031,-1.09090528037216,0.870689869628073,-1.83027182270848,-0.964830089316338,1.72716030141007,-0.312688179919223
0.747554014280379,0.855249937498031,1.34265265276574,0.870689869628073,-0.623956303196072,-0.964830089316338,-0.375469630741319,-0.312688179919223
