"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21d_num","TX_RESP_Q23e_num"
1.26183969386111,0.367063771207501,0.752772652709081,-0.934937459409524
0.393857375435044,0.367063771207501,-0.752772652709081,0.267124988402721
-0.615118145965079,-1.060406450155,0.752772652709081,-0.934937459409524
-1.34249297714502,-1.060406450155,0.752772652709081,0.267124988402721
0.122221424677633,0.367063771207501,-1.50554530541816,0.267124988402721
0.308275400985512,0.367063771207501,-1.50554530541816,0.267124988402721
0.858796970651052,0.367063771207501,0,0.267124988402721
1.00849843841958,-1.060406450155,-1.50554530541816,0.267124988402721
0.354347031839914,1.79453399257,0.752772652709081,-2.13699990722177
0.287278061549657,-1.060406450155,0.752772652709081,1.46918743621497
NA,NA,NA,NA
-0.752020776573827,0.367063771207501,-1.50554530541816,-0.934937459409524
-0.520060122375918,1.79453399257,0.752772652709081,0.267124988402721
-0.993401625086113,0.367063771207501,-1.50554530541816,0.267124988402721
NA,NA,NA,NA
1.36196936259863,0.367063771207501,0.752772652709081,0.267124988402721
-1.69141070872335,1.79453399257,-0.752772652709081,0.267124988402721
-0.0960101314841647,0.367063771207501,0.752772652709081,1.46918743621497
-1.8197737421518,0.367063771207501,-1.50554530541816,0.267124988402721
NA,NA,NA,NA
0.143716144465869,0.367063771207501,0.752772652709081,0.267124988402721
0.185772869245839,-1.060406450155,0,0.267124988402721
-0.216345829196956,0.367063771207501,NA,-0.934937459409524
NA,NA,NA,NA
NA,NA,NA,NA
0.153675908549202,-1.060406450155,0.752772652709081,-0.934937459409524
-1.60726749693891,1.79453399257,0.752772652709081,0.267124988402721
0.788784714472541,1.79453399257,0.752772652709081,0.267124988402721
-0.617120004514559,NA,0.752772652709081,-2.13699990722177
0.0179218026341145,0.367063771207501,0.752772652709081,1.46918743621497
1.0546866642518,-1.060406450155,0.752772652709081,0.267124988402721
-1.79229573461396,0.367063771207501,-1.50554530541816,-2.13699990722177
NA,NA,NA,NA
0.407348330649106,0.367063771207501,0.752772652709081,0.267124988402721
0.448864269956549,-1.060406450155,0.752772652709081,1.46918743621497
0.567319634451058,-1.060406450155,0.752772652709081,0.267124988402721
0.955216852397828,-1.060406450155,-1.50554530541816,1.46918743621497
0.721148911135064,-1.060406450155,0.752772652709081,-0.934937459409524
1.81313893109159,-1.060406450155,0.752772652709081,1.46918743621497
NA,NA,NA,NA
-1.86128968145925,0.367063771207501,-0.752772652709081,-0.934937459409524
1.34927097857479,-1.060406450155,0.752772652709081,0.267124988402721
-0.639342795664583,-1.060406450155,-1.50554530541816,-0.934937459409524
