"PROFICIENCIA_MT_SAEB","TX_RESP_Q23e_num"
-0.288501273020364,-0.934937459409524
1.16037582779062,0.267124988402721
-1.46854843780373,-0.934937459409524
-1.42230410254856,0.267124988402721
-1.20236344813088,0.267124988402721
0.147223271523779,0.267124988402721
0.215251634504408,0.267124988402721
2.07190448695308,0.267124988402721
0.429797559362805,-2.13699990722177
-0.617288590666378,1.46918743621497
NA,NA
-1.08650066833817,-0.934937459409524
-0.583858936216186,0.267124988402721
0.410735145538748,0.267124988402721
NA,NA
-0.96169984707317,0.267124988402721
-0.174258340161506,0.267124988402721
0.558335713516197,1.46918743621497
-0.342854167376116,0.267124988402721
NA,NA
0.390126472184986,0.267124988402721
0.52550707886908,0.267124988402721
-0.487108664564892,-0.934937459409524
NA,NA
NA,NA
0.0334169908643768,-0.934937459409524
-1.02138488809313,0.267124988402721
0.753778538668416,0.267124988402721
-0.700667011738113,-2.13699990722177
0.755939902652749,1.46918743621497
1.36120557014072,0.267124988402721
-1.84911253063465,-2.13699990722177
NA,NA
1.95717323950487,0.267124988402721
-0.71843512168789,1.46918743621497
0.753302768659375,0.267124988402721
-0.193957727451849,1.46918743621497
1.01164683561246,-0.934937459409524
1.76027490702113,1.46918743621497
NA,NA
-1.14767249413654,-0.934937459409524
0.670785107406245,0.267124988402721
-0.700264801131918,-0.934937459409524
