"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
NA,NA,NA,NA
-1.8927788372909,-0.581113087041947,-0.827515926551056,-2.19394055505609
NA,NA,NA,NA
-0.200452509877874,-0.581113087041947,0.275838642183685,0.678127080653702
-1.0464177728955,1.23802353326328,0.275838642183685,-0.757906737201196
1.40526374269672,-0.581113087041947,1.37919321091843,0.678127080653702
-0.28949228453184,-0.581113087041947,0.275838642183685,0.678127080653702
-0.363797415179394,-0.581113087041947,0.275838642183685,0.678127080653702
-0.417945310978659,-0.581113087041947,0.275838642183685,0.678127080653702
0.811309219704905,-0.581113087041947,0.275838642183685,0.678127080653702
0.0226772138292565,-0.581113087041947,-0.827515926551056,-0.757906737201196
1.85752629897079,0.328455223110666,0.275838642183685,0.678127080653702
-1.55927715621505,-0.581113087041947,0.275838642183685,-0.757906737201196
-0.252666689214691,0.328455223110666,0.275838642183685,0.678127080653702
-1.16564955096347,-0.581113087041947,-0.827515926551056,-0.757906737201196
-1.08904770864364,-0.581113087041947,-1.9308704952858,-0.757906737201196
NA,NA,NA,NA
NA,NA,NA,NA
0.234398536650221,-0.581113087041947,0.275838642183685,-0.757906737201196
0.997572704275896,-0.581113087041947,-0.827515926551056,0.678127080653702
NA,NA,NA,NA
-1.07046438609162,2.14759184341589,0.275838642183685,0.678127080653702
-0.124575034464264,-0.581113087041947,0.275838642183685,0.678127080653702
1.41273274422643,2.14759184341589,1.37919321091843,-0.757906737201196
1.01703527131711,-0.581113087041947,1.37919321091843,0.678127080653702
2.22512660464077,2.14759184341589,0.275838642183685,0.678127080653702
-1.46284821210559,-0.581113087041947,0.275838642183685,0.678127080653702
-1.41002073657451,-0.581113087041947,-0.827515926551056,-0.757906737201196
NA,NA,NA,NA
-0.197223369655753,-0.581113087041947,-0.827515926551056,-2.19394055505609
-0.577241229767147,-0.581113087041947,-0.827515926551056,-0.757906737201196
0.175228525985863,-0.581113087041947,-1.9308704952858,-0.757906737201196
-0.00726448860030037,0.328455223110666,-1.9308704952858,-2.19394055505609
0.617964725322541,2.14759184341589,0.275838642183685,0.678127080653702
0.137838143936093,-0.581113087041947,-1.9308704952858,-0.757906737201196
0.249510199663503,1.23802353326328,-0.827515926551056,0.678127080653702
0.815229892673687,0.328455223110666,0.275838642183685,0.678127080653702
0.490149991578498,2.14759184341589,1.37919321091843,0.678127080653702
-0.0753240750462592,-0.581113087041947,1.37919321091843,0.678127080653702
NA,NA,NA,NA
-0.521793207617583,-0.581113087041947,0.275838642183685,-0.757906737201196
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.270035959619855,-0.581113087041947,1.37919321091843,0.678127080653702
1.52475211986158,-0.581113087041947,1.37919321091843,2.1141608985086
