"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.76686783165941,0.67700320038633,-0.936281675898539,1.29749824026921,-1.4611455220337,0.428174419288837,1.13284303119776,0.161834718742538,-0.301511344577763,3.01511344577764
-1.47981846247845,0.67700320038633,-0.936281675898539,-0.12974982402692,-1.4611455220337,-2.14087209644419,-0.809173593712687,0.161834718742538,-0.301511344577763,-0.301511344577764
1.27161827662303,-1.35400640077266,0.20806259464412,1.29749824026921,-0.538316771275575,0.428174419288837,-0.809173593712687,-1.78018190616791,-0.301511344577763,-0.301511344577764
-0.751871344424499,0.67700320038633,-0.936281675898539,1.29749824026921,-0.538316771275575,0.428174419288837,-0.809173593712687,0.161834718742538,-0.301511344577763,-0.301511344577764
0.0423769096884391,0.67700320038633,1.35240686518678,-0.12974982402692,0.384511979482553,0.428174419288837,1.13284303119776,0.161834718742538,-0.301511344577763,-0.301511344577764
0.997560576880001,-1.35400640077266,0.20806259464412,-0.12974982402692,-0.538316771275575,0.428174419288837,-0.809173593712687,-1.78018190616791,-0.301511344577763,-0.301511344577764
1.00579374750656,0.67700320038633,1.35240686518678,-1.55699788832305,1.30734073024068,0.428174419288837,-0.809173593712687,0.161834718742538,3.01511344577764,-0.301511344577764
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.192527700897773,-1.35400640077266,0.20806259464412,-0.12974982402692,-0.538316771275575,0.428174419288837,1.13284303119776,0.161834718742538,-0.301511344577763,-0.301511344577764
0.371652975099564,-1.35400640077266,-0.936281675898539,-1.55699788832305,1.30734073024068,0.428174419288837,-0.809173593712687,2.10385134365299,-0.301511344577763,-0.301511344577764
-0.038355116810139,0.67700320038633,1.35240686518678,-0.12974982402692,1.30734073024068,0.428174419288837,1.13284303119776,0.161834718742538,-0.301511344577763,-0.301511344577764
0.886614030396635,0.67700320038633,-0.936281675898539,-0.12974982402692,0.384511979482553,0.428174419288837,-0.809173593712687,0.161834718742538,-0.301511344577763,-0.301511344577764
-0.731231461719516,0.67700320038633,NA,NA,0.384511979482553,-2.14087209644419,1.13284303119776,0.161834718742538,NA,NA
