"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q10b_num","Spearman",-0.193121819834107,0.579365459502321,"OK"
"TX_RESP_Q10f_num","Spearman",-0.0916057224828689,-0.480930043035062,"OK"
"TX_RESP_Q21a_num","Spearman",0,0.603202133494912,"OK"
"TX_RESP_Q21b_num","Spearman",0.379518235278742,0.4087119456848,"OK"
"TX_RESP_Q21c_num","Spearman",-0.336687668111836,-0.447241827790349,"OK"
"TX_RESP_Q22a_num","Spearman",0.282450977655512,0.389324320552193,"OK"
"TX_RESP_Q22b_num","Spearman",0.416158905931362,0.622428972349515,"OK"
"TX_RESP_Q22g_num","Spearman",0.453425192941907,0.323875137815648,"OK"
"TX_RESP_Q23b_num","Spearman",0.0352445580729539,0.446431068924083,"OK"
"TX_RESP_Q23d_num","Spearman",0.027874733666903,0.64111887433877,"OK"
"TX_RESP_Q23f_num","Spearman",-0.238976059699622,0.341394370999459,"OK"
"TX_RESP_Q20_num","Spearman",-0.5,-0.4,"OK"
