"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.75121195373968,0.957427107756338,0.856348838577675,-1.61874051522008,-0.936281675898539,1.29749824026921,-1.71269767715535,-1.4611455220337,0.428174419288837,-1.57348552513816,-0.552770798392567,0,3.01511344577764
-1.75301303557889,-0.957427107756338,0.856348838577675,-0.34687296754716,-0.936281675898539,-0.12974982402692,-0.428174419288838,-1.4611455220337,-2.14087209644419,-0.462789860334753,-0.552770798392567,0,-0.301511344577764
-0.625180792664591,-0.957427107756338,0.856348838577675,-1.61874051522008,0.20806259464412,1.29749824026921,-0.428174419288838,-0.538316771275575,0.428174419288837,-0.462789860334753,-0.552770798392567,-1.35400640077266,-0.301511344577764
-0.466450336881386,-0.957427107756338,0.856348838577675,0.92499458012576,-0.936281675898539,1.29749824026921,-1.71269767715535,-0.538316771275575,0.428174419288837,-0.462789860334753,-0.552770798392567,0,-0.301511344577764
0.677987427725485,0.957427107756338,-0.428174419288838,0.92499458012576,1.35240686518678,-0.12974982402692,0.856348838577675,0.384511979482553,0.428174419288837,1.75860146927206,1.6583123951777,0,-0.301511344577764
0.923123220159392,0.957427107756338,0.856348838577675,-0.34687296754716,0.20806259464412,-0.12974982402692,-0.428174419288838,-0.538316771275575,0.428174419288837,-0.462789860334753,-0.552770798392567,0,-0.301511344577764
0.560334987959178,-0.957427107756338,-0.428174419288838,0.92499458012576,1.35240686518678,-1.55699788832305,0.856348838577675,1.30734073024068,0.428174419288837,-0.462789860334753,-0.552770798392567,1.35400640077266,-0.301511344577764
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.285277133988535,-0.957427107756338,-1.71269767715535,-0.34687296754716,0.20806259464412,-0.12974982402692,0.856348838577675,-0.538316771275575,0.428174419288837,-0.462789860334753,-0.552770798392567,-1.35400640077266,-0.301511344577764
0.27439579181185,-0.957427107756338,0.856348838577675,-0.34687296754716,-0.936281675898539,-1.55699788832305,0.856348838577675,1.30734073024068,0.428174419288837,0.647905804468655,-0.552770798392567,-1.35400640077266,-0.301511344577764
0.581255621213802,0.957427107756338,-1.71269767715535,0.92499458012576,1.35240686518678,-0.12974982402692,0.856348838577675,1.30734073024068,0.428174419288837,1.75860146927206,1.6583123951777,1.35400640077266,-0.301511344577764
1.37593624961578,0.957427107756338,-0.428174419288838,0.92499458012576,-0.936281675898539,-0.12974982402692,-0.428174419288838,0.384511979482553,0.428174419288837,-0.462789860334753,1.6583123951777,0,-0.301511344577764
0.488099954367594,0.957427107756338,-0.428174419288838,NA,NA,NA,0.856348838577675,0.384511979482553,-2.14087209644419,0.647905804468655,-0.552770798392567,1.35400640077266,NA
