"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.277272938287108,-0.108251707225264,1.50516352645794,-0.0668112247893822,0.500801007493729,0.303380361859286,-0.142590980983936,-0.226863785098234
-1.66677901235561,-0.108251707225264,0.501721175485981,-0.0668112247893822,0.500801007493729,0.303380361859286,1.14072784787148,3.03997472031633
-1.72609636866009,NA,NA,NA,NA,NA,NA,3.03997472031633
NA,NA,NA,NA,NA,NA,NA,NA
-1.33141557344483,1.20881073068212,1.50516352645794,1.58119898668205,0.500801007493729,0.303380361859286,1.14072784787148,-0.226863785098234
-0.630888931174232,1.20881073068212,0.501721175485981,-0.0668112247893822,0.500801007493729,-0.926995550125595,1.14072784787148,-0.226863785098234
-0.667805029110714,1.20881073068212,1.50516352645794,1.58119898668205,1.73611015931159,1.53375627384417,1.14072784787148,-0.226863785098234
0.752894218905192,-0.108251707225264,1.50516352645794,1.58119898668205,1.73611015931159,1.53375627384417,1.14072784787148,-0.226863785098234
-1.67939358092654,-1.42531414513265,-1.50516352645794,-0.0668112247893822,-0.734508144324136,0.303380361859286,-0.142590980983936,6.3068132257309
-0.453168439403672,-0.108251707225264,-0.501721175485981,-0.0668112247893822,0.500801007493729,0.303380361859286,-1.42590980983936,-0.226863785098234
0.86684725895905,-1.42531414513265,-0.501721175485981,1.58119898668205,0.500801007493729,-0.926995550125595,1.14072784787148,-0.226863785098234
0.0853323022425117,-0.108251707225264,0.501721175485981,-0.0668112247893822,0.500801007493729,-0.926995550125595,-1.42590980983936,-0.226863785098234
0.760599705039143,-0.108251707225264,-0.501721175485981,-1.71482143626082,-0.734508144324136,0.303380361859286,-0.142590980983936,-0.226863785098234
-0.966667502816493,-0.108251707225264,-1.50516352645794,-0.0668112247893822,0.500801007493729,0.303380361859286,1.14072784787148,-0.226863785098234
2.14903163082537,-1.42531414513265,-1.50516352645794,-0.0668112247893822,-1.969817296142,-0.926995550125595,-2.70922863869477,-0.226863785098234
-0.382012017279549,-0.108251707225264,-1.50516352645794,-1.71482143626082,-0.734508144324136,0.303380361859286,-1.42590980983936,-0.226863785098234
0.0770253577855968,-1.42531414513265,-1.50516352645794,-0.0668112247893822,0.500801007493729,0.303380361859286,-1.42590980983936,-0.226863785098234
-0.10037589728216,1.20881073068212,1.50516352645794,-0.0668112247893822,-0.734508144324136,-0.926995550125595,-0.142590980983936,-0.226863785098234
-1.05327460875413,1.20881073068212,0.501721175485981,-0.0668112247893822,0.500801007493729,-0.926995550125595,-0.142590980983936,-0.226863785098234
0.671419536078666,-1.42531414513265,-1.50516352645794,-0.0668112247893822,-1.969817296142,-2.15737146211048,-0.142590980983936,-0.226863785098234
0.592252118565657,-0.108251707225264,0.501721175485981,-0.0668112247893822,-0.734508144324136,0.303380361859286,-1.42590980983936,-0.226863785098234
NA,NA,NA,NA,NA,NA,NA,NA
0.705057004685254,-0.108251707225264,-1.50516352645794,-0.0668112247893822,-1.969817296142,0.303380361859286,NA,-0.226863785098234
-0.596725333614848,1.20881073068212,1.50516352645794,-0.0668112247893822,1.73611015931159,1.53375627384417,1.14072784787148,-0.226863785098234
-0.378719660501788,-0.108251707225264,-1.50516352645794,-3.36283164773225,-0.734508144324136,-0.926995550125595,-1.42590980983936,-0.226863785098234
-1.0383719687834,1.20881073068212,-0.501721175485981,-0.0668112247893822,1.73611015931159,1.53375627384417,-0.142590980983936,-0.226863785098234
-0.179374810372603,-1.42531414513265,-0.501721175485981,-0.0668112247893822,-0.734508144324136,-0.926995550125595,-0.142590980983936,-0.226863785098234
-1.01964535210296,-0.108251707225264,-0.501721175485981,-0.0668112247893822,-0.734508144324136,-0.926995550125595,-0.142590980983936,-0.226863785098234
-0.596914429209213,-0.108251707225264,-0.501721175485981,-0.0668112247893822,0.500801007493729,1.53375627384417,1.14072784787148,-0.226863785098234
0.971206823044574,-0.108251707225264,0.501721175485981,-0.0668112247893822,0.500801007493729,0.303380361859286,-0.142590980983936,-0.226863785098234
0.3632472297961,-1.42531414513265,-0.501721175485981,-0.0668112247893822,-0.734508144324136,-0.926995550125595,1.14072784787148,-0.226863785098234
-1.00304653886849,-0.108251707225264,1.50516352645794,-0.0668112247893822,-0.734508144324136,-0.926995550125595,-0.142590980983936,-0.226863785098234
-0.562385019677478,1.20881073068212,1.50516352645794,1.58119898668205,1.73611015931159,1.53375627384417,1.14072784787148,-0.226863785098234
0.258946571169905,-1.42531414513265,-0.501721175485981,-0.0668112247893822,-0.734508144324136,-0.926995550125595,-0.142590980983936,-0.226863785098234
1.81029087203984,-0.108251707225264,-1.50516352645794,-0.0668112247893822,-0.734508144324136,-0.926995550125595,-0.142590980983936,-0.226863785098234
1.8402619354276,1.20881073068212,-0.501721175485981,-3.36283164773225,-1.969817296142,-0.926995550125595,-0.142590980983936,-0.226863785098234
-0.363612873770637,1.20881073068212,-0.501721175485981,1.58119898668205,-0.734508144324136,0.303380361859286,-1.42590980983936,-0.226863785098234
