"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num"
-1.22622860624296,NA,NA,NA,-0.053415633069329,-0.729088655380727,1.33630620956212,-1.73447935127709,-1.07784470574124
0.382120728188894,-0.92951600308978,-0.848528137423857,-1.90831513819565,-0.053415633069329,-0.729088655380727,0,-0.0642399759732254,0.256629691843152
-0.131806140554914,0.619677335393187,0.565685424949238,0.502188194262012,-0.053415633069329,-0.729088655380727,1.33630620956212,-0.0642399759732254,-1.07784470574124
1.93645920506664,-2.47870934157275,-2.26274169979695,-1.90831513819565,-0.053415633069329,0.26861160987711,-1.33630620956212,-0.0642399759732254,-1.07784470574124
1.25370296316324,-2.47870934157275,-2.26274169979695,0.502188194262012,-0.053415633069329,1.26631187513495,0,-3.40471872658096,-2.41231910332563
2.10258495993965,0.619677335393187,0.565685424949238,0.502188194262012,2.72419728653579,1.26631187513495,-1.33630620956212,-0.0642399759732254,0.256629691843152
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.711400909995826,0.619677335393187,0.565685424949238,0.502188194262012,-1.44222209287189,0.26861160987711,1.33630620956212,-0.0642399759732254,0.256629691843152
-0.854828580729969,0.619677335393187,-0.848528137423857,0.502188194262012,1.33539082673323,-0.729088655380727,1.33630620956212,-0.0642399759732254,0.256629691843152
-1.6249517940371,0.619677335393187,0.565685424949238,0.502188194262012,-0.053415633069329,-0.729088655380727,0,1.60599939933064,1.59110408942754
-1.3635305246274,-0.92951600308978,0.565685424949238,0.502188194262012,-1.44222209287189,0.26861160987711,-1.33630620956212,-0.0642399759732254,1.59110408942754
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.89755367587016,-0.92951600308978,-0.848528137423857,-1.90831513819565,-0.053415633069329,-0.729088655380727,0,-0.0642399759732254,0.256629691843152
0.552668727169153,-0.92951600308978,0.565685424949238,NA,-1.44222209287189,0.26861160987711,0,-0.0642399759732254,0.256629691843152
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.12184372614014,0.619677335393187,0.565685424949238,0.502188194262012,-1.44222209287189,-1.72678892063856,1.33630620956212,-0.0642399759732254,0.256629691843152
-0.115112966051897,0.619677335393187,0.565685424949238,0.502188194262012,-0.053415633069329,1.26631187513495,0,-0.0642399759732254,0.256629691843152
-1.31322770352214,0.619677335393187,0.565685424949238,0.502188194262012,-0.053415633069329,1.26631187513495,1.33630620956212,1.60599939933064,1.59110408942754
-0.539146152102148,0.619677335393187,0.565685424949238,0.502188194262012,-0.053415633069329,-1.72678892063856,0,-0.0642399759732254,0.256629691843152
0.807630874214441,0.619677335393187,0.565685424949238,0.502188194262012,-0.053415633069329,-0.729088655380727,-1.33630620956212,-0.0642399759732254,0.256629691843152
-0.387565563609301,0.619677335393187,0.565685424949238,0.502188194262012,1.33539082673323,1.26631187513495,1.33630620956212,1.60599939933064,1.59110408942754
0.0423571136753246,0.619677335393187,0.565685424949238,0.502188194262012,-0.053415633069329,1.26631187513495,-1.33630620956212,-0.0642399759732254,-1.07784470574124
-0.339935068187048,-0.92951600308978,-0.848528137423857,-1.90831513819565,-0.053415633069329,0.26861160987711,0,-0.0642399759732254,0.256629691843152
0.489304161836249,0.619677335393187,0.565685424949238,0.502188194262012,-0.053415633069329,1.26631187513495,0,-0.0642399759732254,-1.07784470574124
0.39153375092155,NA,NA,NA,NA,NA,NA,NA,NA
0.666898185948248,-0.92951600308978,-2.26274169979695,-1.90831513819565,-0.053415633069329,-0.729088655380727,0,-0.0642399759732254,-1.07784470574124
-0.0290168894998252,0.619677335393187,0.565685424949238,0.502188194262012,1.33539082673323,0.26861160987711,0,1.60599939933064,0.256629691843152
-1.23896561627454,0.619677335393187,0.565685424949238,0.502188194262012,-1.44222209287189,-1.72678892063856,-1.33630620956212,-0.0642399759732254,0.256629691843152
0.543372199867506,0.619677335393187,0.565685424949238,0.502188194262012,1.33539082673323,0.26861160987711,0,-0.0642399759732254,-1.07784470574124
0.931373695714173,0.619677335393187,0.565685424949238,0.502188194262012,-0.053415633069329,0.26861160987711,-1.33630620956212,-0.0642399759732254,0.256629691843152
