"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num"
0.282171439419649,0.347805575668642,1.20994195628231,-0.677964580834334,-0.0811393728855715,-0.512822594068371
-0.511914299294472,-1.58444762249048,-1.24264309023588,-0.677964580834334,-1.33068571532337,-0.512822594068371
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.117994185651485,0.347805575668642,1.20994195628231,0.0697904715564755,-0.0811393728855715,-0.512822594068371
-0.131009593041536,-0.61832102341092,0.39241360744291,-0.677964580834334,-0.0811393728855715,0.584047954355644
0.434976555182452,1.3139321747482,0.39241360744291,-0.677964580834334,-1.33068571532337,-1.60969314249239
0.526482019630069,1.3139321747482,1.20994195628231,-0.677964580834334,-0.0811393728855715,0.584047954355644
0.885270634922212,-0.61832102341092,-1.24264309023588,-0.677964580834334,1.16840696955223,-0.512822594068371
-1.73998310610095,-1.58444762249048,-0.425114741396486,-0.677964580834334,-0.0811393728855715,-0.512822594068371
0.402364356526647,1.3139321747482,-1.24264309023588,-0.677964580834334,-0.0811393728855715,0.584047954355644
0.152428006528581,0.347805575668642,0.39241360744291,-0.677964580834334,1.16840696955223,1.68091850277966
0.175928799470077,-0.61832102341092,-1.24264309023588,1.56530057633809,1.16840696955223,0.584047954355644
-0.0713044332875108,-1.58444762249048,-1.24264309023588,-0.677964580834334,-0.0811393728855715,0.584047954355644
1.18220310609443,1.3139321747482,0.39241360744291,-0.677964580834334,-0.0811393728855715,-0.512822594068371
0.376688688380252,-0.61832102341092,1.20994195628231,-0.677964580834334,-1.33068571532337,-0.512822594068371
0.723005200663457,-0.61832102341092,1.20994195628231,-0.677964580834334,-1.33068571532337,-0.512822594068371
0.213916772280318,NA,NA,NA,1.16840696955223,0.584047954355644
0.970856892472934,0.347805575668642,1.20994195628231,-0.677964580834334,-0.0811393728855715,0.584047954355644
0.101863608036704,0.347805575668642,0.39241360744291,-0.677964580834334,-0.0811393728855715,1.68091850277966
-0.412531032900279,0.347805575668642,0.39241360744291,1.56530057633809,1.16840696955223,0.584047954355644
-0.304711301653788,-0.61832102341092,-0.425114741396486,1.56530057633809,-0.0811393728855715,0.584047954355644
NA,NA,NA,NA,NA,NA
0.459579443772126,-0.61832102341092,-1.24264309023588,-0.677964580834334,-0.0811393728855715,-0.512822594068371
-0.137578784639142,0.347805575668642,1.20994195628231,0.817545523947285,-0.0811393728855715,-1.60969314249239
0.163345843757302,-0.61832102341092,-1.24264309023588,-0.677964580834334,-0.0811393728855715,-0.512822594068371
-1.37047340282646,-0.61832102341092,-1.24264309023588,1.56530057633809,1.16840696955223,-0.512822594068371
NA,NA,NA,NA,NA,NA
1.12083608300783,0.347805575668642,-0.425114741396486,-0.677964580834334,-1.33068571532337,-1.60969314249239
-0.857674318772941,-0.61832102341092,-0.425114741396486,-0.677964580834334,1.16840696955223,1.68091850277966
-0.423360823213673,NA,NA,NA,1.16840696955223,1.68091850277966
-0.0870458920678969,0.347805575668642,1.20994195628231,0.817545523947285,-0.0811393728855715,-0.512822594068371
0.388108667248188,0.347805575668642,-0.425114741396486,-0.677964580834334,-1.33068571532337,-0.512822594068371
-1.18617883947175,-1.58444762249048,0.39241360744291,1.56530057633809,1.16840696955223,1.68091850277966
NA,NA,NA,NA,NA,NA
