"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num"
0.746679853117879,-0.798015883494193,-0.187444806637107,0.313882410287172,0.570270600501118,-0.818552327338235,-0.888465640237081
-1.2978195962583,-0.798015883494193,-1.25353714438565,1.41247084629227,1.60606822181948,1.22222196821737,0.279232058360226
NA,NA,NA,NA,NA,NA,NA
-0.212451539064331,1.00004522108766,0.87864753111144,0.313882410287172,0.570270600501118,0.201834820439565,1.44692975695753
-0.0309025934873119,0.101014668796733,0.87864753111144,1.41247084629227,1.60606822181948,1.22222196821737,1.44692975695753
0.530271105567092,-0.798015883494193,-2.3196294821342,0.313882410287172,NA,1.22222196821737,0.279232058360226
-0.865878218299904,-0.798015883494193,-1.25353714438565,-0.784706025717931,-0.465527020817239,-0.818552327338235,0.279232058360226
1.51359568762409,-0.798015883494193,-2.3196294821342,-1.88329446172303,-1.5013246421356,-1.83893947511604,-2.05616333883439
-0.142565819994339,-0.798015883494193,0.87864753111144,0.313882410287172,0.570270600501118,0.201834820439565,0.279232058360226
0.971181850878898,1.89907577337859,-0.187444806637107,-0.784706025717931,-0.465527020817239,-0.818552327338235,0.279232058360226
-1.35983665174451,1.89907577337859,0.87864753111144,0.313882410287172,-0.465527020817239,0.201834820439565,0.279232058360226
-1.62519674880569,0.101014668796733,-0.187444806637107,0.313882410287172,0.570270600501118,1.22222196821737,1.44692975695753
0.163440677250689,-0.798015883494193,-0.187444806637107,-1.88329446172303,-1.5013246421356,0.201834820439565,-0.888465640237081
NA,NA,NA,NA,NA,NA,NA
-0.464296756896792,1.00004522108766,0.87864753111144,0.313882410287172,NA,1.22222196821737,0.279232058360226
-0.104359447986423,-0.798015883494193,0.87864753111144,1.41247084629227,1.60606822181948,1.22222196821737,-0.888465640237081
-0.194112760756105,-0.798015883494193,0.87864753111144,1.41247084629227,1.60606822181948,1.22222196821737,1.44692975695753
-0.564212540203238,-0.798015883494193,0.87864753111144,0.313882410287172,0.570270600501118,1.22222196821737,-0.888465640237081
-0.0309025934873119,-0.798015883494193,0.87864753111144,0.313882410287172,-0.465527020817239,0.201834820439565,1.44692975695753
-0.783543228129539,-0.798015883494193,-0.187444806637107,-0.784706025717931,-0.465527020817239,-1.83893947511604,0.279232058360226
-0.741421834363457,-0.798015883494193,-0.187444806637107,-0.784706025717931,-0.465527020817239,-0.818552327338235,0.279232058360226
-1.57540087459872,-0.798015883494193,0.87864753111144,-1.88329446172303,-1.5013246421356,-1.83893947511604,-2.05616333883439
-0.68743486542576,-0.798015883494193,-2.3196294821342,-0.784706025717931,1.60606822181948,-0.818552327338235,0.279232058360226
1.42559694460389,1.89907577337859,-0.187444806637107,-0.784706025717931,-1.5013246421356,-1.83893947511604,-2.05616333883439
-0.372587684845369,1.89907577337859,0.87864753111144,0.313882410287172,0.570270600501118,1.22222196821737,1.44692975695753
-0.22599915723973,-0.798015883494193,-0.187444806637107,1.41247084629227,1.60606822181948,0.201834820439565,0.279232058360226
-1.13676170687726,0.101014668796733,-0.187444806637107,1.41247084629227,1.60606822181948,1.22222196821737,1.44692975695753
-0.962825267042452,-0.798015883494193,0.87864753111144,-0.784706025717931,-0.465527020817239,-0.818552327338235,1.44692975695753
NA,NA,NA,NA,NA,NA,NA
0.977040954603191,0.101014668796733,-0.187444806637107,-0.784706025717931,-0.465527020817239,-0.818552327338235,-0.888465640237081
0.185908533127996,0.101014668796733,-0.187444806637107,-0.784706025717931,-1.5013246421356,-0.818552327338235,-0.888465640237081
NA,NA,NA,NA,NA,NA,NA
0.792998180272492,-0.798015883494193,-1.25353714438565,-0.784706025717931,-1.5013246421356,-0.818552327338235,0.279232058360226
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.02297327216662,-0.798015883494193,0.87864753111144,-1.88329446172303,-1.5013246421356,-1.83893947511604,-2.05616333883439
-2.01199889001408,NA,-2.3196294821342,NA,NA,NA,NA
-0.213514811729553,-0.798015883494193,0.87864753111144,1.41247084629227,1.60606822181948,1.22222196821737,1.44692975695753
-0.787364682742423,1.00004522108766,-0.187444806637107,1.41247084629227,-0.465527020817239,-0.818552327338235,0.279232058360226
NA,NA,NA,NA,NA,NA,NA
0.0861752344173491,-0.798015883494193,0.87864753111144,0.313882410287172,-0.465527020817239,1.22222196821737,-0.888465640237081
-1.04701892492311,1.00004522108766,-1.25353714438565,-0.784706025717931,0.570270600501118,-0.818552327338235,-0.888465640237081
0.77233519152773,1.89907577337859,-1.25353714438565,-0.784706025717931,-0.465527020817239,-0.818552327338235,-2.05616333883439
NA,NA,NA,NA,NA,NA,NA
-0.77776251104023,NA,NA,0.313882410287172,0.570270600501118,0.201834820439565,0.279232058360226
-0.854509778301136,0.101014668796733,0.87864753111144,0.313882410287172,0.570270600501118,0.201834820439565,0.279232058360226
0.512358103417581,-0.798015883494193,-0.187444806637107,-0.784706025717931,-0.465527020817239,-0.818552327338235,-0.888465640237081
0.665654951601816,0.101014668796733,-2.3196294821342,0.313882410287172,-0.465527020817239,-0.818552327338235,-2.05616333883439
1.50963151498294,-0.798015883494193,0.87864753111144,-0.784706025717931,0.570270600501118,-0.818552327338235,-0.888465640237081
-0.952348145928642,-0.798015883494193,0.87864753111144,1.41247084629227,1.60606822181948,1.22222196821737,0.279232058360226
0.497337805891586,1.00004522108766,0.87864753111144,-0.784706025717931,-0.465527020817239,0.201834820439565,-0.888465640237081
1.40761260467173,-0.798015883494193,-0.187444806637107,1.41247084629227,0.570270600501118,1.22222196821737,-0.888465640237081
-1.42263392176549,-0.798015883494193,0.87864753111144,1.41247084629227,0.570270600501118,1.22222196821737,1.44692975695753
-0.996529396937279,-0.798015883494193,0.87864753111144,1.41247084629227,-0.465527020817239,1.22222196821737,0.279232058360226
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.45812419262492,-0.798015883494193,0.87864753111144,-0.784706025717931,-0.465527020817239,1.22222196821737,0.279232058360226
-0.0967411035864051,0.101014668796733,0.87864753111144,1.41247084629227,1.60606822181948,1.22222196821737,1.44692975695753
1.67053970117783,-0.798015883494193,-0.187444806637107,-0.784706025717931,-1.5013246421356,-0.818552327338235,0.279232058360226
NA,NA,NA,NA,NA,NA,NA
-0.453931929096208,-0.798015883494193,-0.187444806637107,0.313882410287172,-0.465527020817239,-0.818552327338235,0.279232058360226
NA,NA,NA,NA,NA,NA,NA
0.165118049328228,0.101014668796733,0.87864753111144,-0.784706025717931,-0.465527020817239,-0.818552327338235,0.279232058360226
0.618641824168261,0.101014668796733,-1.25353714438565,-0.784706025717931,-0.465527020817239,0.201834820439565,-0.888465640237081
0.0909242712880387,-0.798015883494193,0.87864753111144,-0.784706025717931,-0.465527020817239,1.22222196821737,0.279232058360226
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.73094488371134,1.89907577337859,-1.25353714438565,-0.784706025717931,-1.5013246421356,-1.83893947511604,0.279232058360226
-1.38014405561313,-0.798015883494193,0.87864753111144,1.41247084629227,-0.465527020817239,1.22222196821737,0.279232058360226
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.10743128324127,-0.798015883494193,0.87864753111144,0.313882410287172,-0.465527020817239,1.22222196821737,-0.888465640237081
NA,NA,NA,NA,NA,NA,NA
0.500602486096069,-0.798015883494193,-1.25353714438565,0.313882410287172,0.570270600501118,0.201834820439565,-0.888465640237081
0.471980748585444,NA,-2.3196294821342,-0.784706025717931,-0.465527020817239,-0.818552327338235,-0.888465640237081
-1.8897497522747,-0.798015883494193,0.87864753111144,1.41247084629227,1.60606822181948,1.22222196821737,0.279232058360226
0.0218468135417761,1.00004522108766,0.87864753111144,1.41247084629227,1.60606822181948,1.22222196821737,0.279232058360226
-0.453247638401318,-0.798015883494193,0.87864753111144,1.41247084629227,-0.465527020817239,1.22222196821737,0.279232058360226
1.49623128576205,0.101014668796733,-0.187444806637107,-0.784706025717931,-0.465527020817239,0.201834820439565,0.279232058360226
1.73542839965649,1.00004522108766,-0.187444806637107,-0.784706025717931,-0.465527020817239,-0.818552327338235,0.279232058360226
2.07338796024154,1.89907577337859,-1.25353714438565,1.41247084629227,1.60606822181948,0.201834820439565,0.279232058360226
-1.28700559520481,1.00004522108766,-0.187444806637107,0.313882410287172,0.570270600501118,0.201834820439565,-0.888465640237081
0.240148156712581,-0.798015883494193,0.87864753111144,0.313882410287172,0.570270600501118,0.201834820439565,0.279232058360226
NA,NA,NA,NA,NA,NA,NA
0.200237533569732,-0.798015883494193,0.87864753111144,0.313882410287172,-0.465527020817239,-0.818552327338235,0.279232058360226
1.16803648757548,0.101014668796733,-0.187444806637107,-0.784706025717931,-0.465527020817239,-0.818552327338235,0.279232058360226
