"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num"
1.02624232382715,0.335991046874226,-0.121987509118567,0.928190961784514,-0.83452296039628,0.974026460066758,0
-1.17048360281115,-1.27676597812206,-0.121987509118567,NA,NA,-1.42357713394372,NA
0.389991746295756,1.14236955937237,-2.07378765501563,0.928190961784514,1.11269728052837,0.974026460066758,0
-0.350783002486498,0.335991046874226,0.853912563829966,-0.232047740446129,NA,-1.42357713394372,0
-1.14188433864833,NA,0.853912563829966,0.928190961784514,-0.83452296039628,-1.42357713394372,1.52752523165195
0.0497094608960444,-1.27676597812206,0.853912563829966,0.928190961784514,-0.83452296039628,-0.224775336938483,0
0.339877301159175,NA,0.853912563829966,0.928190961784514,-0.83452296039628,0.974026460066758,0
-1.67332923684686,-1.27676597812206,0.853912563829966,0.928190961784514,1.11269728052837,-0.224775336938483,1.52752523165195
-0.362429270126008,NA,0.853912563829966,-0.232047740446129,1.11269728052837,0.974026460066758,-3.05505046330389
-1.10919394317857,NA,0.853912563829966,0.928190961784514,1.11269728052837,0.974026460066758,0
1.5379493953572,0.335991046874226,-1.0978875820671,-1.39228644267677,-0.83452296039628,-0.224775336938483,0
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.23911491838297,1.14236955937237,-1.0978875820671,-0.232047740446129,-0.83452296039628,-0.224775336938483,0
1.63753510154485,0.335991046874226,0.853912563829966,-1.39228644267677,-0.83452296039628,0.974026460066758,0
-0.308668032258809,-1.27676597812206,-1.0978875820671,-1.39228644267677,1.11269728052837,0.974026460066758,0
0.0808506778878297,1.14236955937237,-0.121987509118567,-0.232047740446129,1.11269728052837,-0.224775336938483,0
-0.184499498994754,0.335991046874226,-1.0978875820671,-1.39228644267677,-0.83452296039628,-1.42357713394372,0
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
