"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num"
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-2.27382741924293,-0.682542094625626,1.82842564638094,2.00405813285733,1.77819689479645,-0.0330194996448545,1.51490111001818,1.57918999356788
1.22315670175925,-0.682542094625626,-0.550302864444747,-0.415255288790256,-0.653215185843595,-1.13917273774748,-1.75923999873079,-1.00143755689671
0.179106680516228,-0.682542094625626,-0.550302864444747,-0.415255288790256,-0.653215185843595,-1.13917273774748,-0.122169444356305,0.288876218335588
0.294947945897016,-0.682542094625626,-0.550302864444747,-0.415255288790256,-0.653215185843595,-0.0330194996448545,-0.122169444356305,-2.291751332129
-0.158366603585375,1.49509220727518,-1.73966711985759,2.00405813285733,1.77819689479645,1.07313373845777,1.51490111001818,1.57918999356788
-0.566770358774639,-1.77135924557603,0.639061390968094,0.794401422033534,0.562490854476428,-0.0330194996448545,-0.122169444356305,0.288876218335588
-0.396867482023681,-0.682542094625626,-0.550302864444747,-0.415255288790256,-0.653215185843595,-1.13917273774748,-0.122169444356305,-1.00143755689671
NA,NA,NA,NA,NA,NA,NA,NA
0.0222211014052505,-0.682542094625626,-0.550302864444747,-0.415255288790256,-0.653215185843595,-2.2453259758501,-1.75923999873079,-1.00143755689671
1.3291052117941,-0.682542094625626,-0.550302864444747,-0.415255288790256,-0.653215185843595,-0.0330194996448545,-0.122169444356305,0.288876218335588
0.631641966491861,0.406275056324777,-0.550302864444747,-0.415255288790256,-0.653215185843595,-1.13917273774748,-1.75923999873079,-1.00143755689671
0.574658363677812,1.49509220727518,1.82842564638094,2.00405813285733,1.77819689479645,1.07313373845777,-0.122169444356305,0.288876218335588
NA,NA,NA,NA,NA,NA,NA,NA
0.117548733387652,-0.682542094625626,-0.550302864444747,-0.415255288790256,-0.653215185843595,-0.0330194996448545,-0.122169444356305,0.288876218335588
-0.180365216444599,-0.682542094625626,-0.550302864444747,-0.415255288790256,-0.653215185843595,1.07313373845777,1.51490111001818,0.288876218335588
-1.69865277916471,0.406275056324777,0.639061390968094,-0.415255288790256,0.562490854476428,1.07313373845777,-0.122169444356305,0.288876218335588
NA,NA,NA,NA,NA,NA,NA,NA
1.15970762859504,-0.682542094625626,-0.550302864444747,-0.415255288790256,-0.653215185843595,-1.13917273774748,-0.122169444356305,-1.00143755689671
0.195785779420996,0.406275056324777,-0.550302864444747,-0.415255288790256,-0.653215185843595,-0.0330194996448545,1.51490111001818,0.288876218335588
0.94523083281857,-0.682542094625626,-0.550302864444747,-0.415255288790256,-1.86892122616362,-0.0330194996448545,-3.39631055310528,-2.291751332129
-0.122844335310282,0.406275056324777,0.639061390968094,0.794401422033534,0.562490854476428,-0.0330194996448545,-0.122169444356305,0.288876218335588
-1.09856502305038,-0.682542094625626,-0.550302864444747,-0.415255288790256,0.562490854476428,-0.0330194996448545,-0.122169444356305,-1.00143755689671
1.53342168696326,-0.682542094625626,-0.550302864444747,-1.62491199961405,-1.86892122616362,-1.13917273774748,-1.75923999873079,-1.00143755689671
-0.524322101403302,-0.682542094625626,-0.550302864444747,-0.415255288790256,-0.653215185843595,-1.13917273774748,-0.122169444356305,0.288876218335588
-1.09926327008698,1.49509220727518,0.639061390968094,0.794401422033534,0.562490854476428,-1.13917273774748,-0.122169444356305,-1.00143755689671
0.390440822841246,-0.682542094625626,-0.550302864444747,-0.415255288790256,-0.653215185843595,-0.0330194996448545,-0.122169444356305,0.288876218335588
-0.110980482333013,1.49509220727518,1.82842564638094,-0.415255288790256,0.562490854476428,1.07313373845777,-0.122169444356305,-1.00143755689671
-0.495079818911148,1.49509220727518,0.639061390968094,2.00405813285733,-0.653215185843595,-0.0330194996448545,-0.122169444356305,0.288876218335588
-1.37882125229292,1.49509220727518,1.82842564638094,0.794401422033534,-0.653215185843595,1.07313373845777,-0.122169444356305,0.288876218335588
-1.00607941091616,1.49509220727518,0.639061390968094,0.794401422033534,1.77819689479645,1.07313373845777,1.51490111001818,1.57918999356788
0.491018678121393,0.406275056324777,-0.550302864444747,-0.415255288790256,-0.653215185843595,-0.0330194996448545,-0.122169444356305,0.288876218335588
-1.06796461659736,1.49509220727518,1.82842564638094,2.00405813285733,1.77819689479645,1.07313373845777,1.51490111001818,1.57918999356788
0.180535159357797,1.49509220727518,1.82842564638094,2.00405813285733,1.77819689479645,1.07313373845777,1.51490111001818,1.57918999356788
-0.221635513302328,0.406275056324777,-0.550302864444747,-1.62491199961405,0.562490854476428,-0.0330194996448545,-0.122169444356305,0.288876218335588
0.7533986338651,0.406275056324777,-0.550302864444747,-0.415255288790256,-0.653215185843595,-1.13917273774748,-0.122169444356305,0.288876218335588
0.047960403551435,-1.77135924557603,-1.73966711985759,-0.415255288790256,-0.653215185843595,-2.2453259758501,-0.122169444356305,-1.00143755689671
-1.63757990533216,1.49509220727518,-0.550302864444747,-0.415255288790256,0.562490854476428,1.07313373845777,-0.122169444356305,0.288876218335588
-0.101055742218703,-0.682542094625626,-0.550302864444747,-0.415255288790256,-0.653215185843595,-1.13917273774748,-0.122169444356305,0.288876218335588
-0.0185641608555044,0.406275056324777,-0.550302864444747,-0.415255288790256,-0.653215185843595,-0.0330194996448545,-1.75923999873079,0.288876218335588
0.906821750539951,-0.682542094625626,-0.550302864444747,-1.62491199961405,-0.653215185843595,-0.0330194996448545,-0.122169444356305,-1.00143755689671
NA,NA,NA,NA,NA,NA,NA,NA
-0.304695293530176,-0.682542094625626,-0.550302864444747,0.794401422033534,0.562490854476428,1.07313373845777,-0.122169444356305,0.288876218335588
-0.702486703808461,1.49509220727518,0.639061390968094,-0.415255288790256,-0.653215185843595,-0.0330194996448545,-0.122169444356305,0.288876218335588
-2.00021256690185,-0.682542094625626,0.639061390968094,-0.415255288790256,-0.653215185843595,-1.13917273774748,-0.122169444356305,0.288876218335588
