"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
-2.00326297348745,0.25,0.976348453432999,0.91803380637738,1.63848838712899,1.2719356603248,1.14017542509914,1.34609402047892,1.25450228747059,1.08012344973464
-1.61477356938395,0.25,0.976348453432999,0.91803380637738,-0.665635907271152,NA,NA,NA,NA,2.70030862433661
0.0309247767019937,0.25,-0.443794751560454,0.91803380637738,-0.665635907271152,-0.0978412046403697,-1.14017542509914,0.354235268547085,1.25450228747059,1.08012344973464
-0.0463007001453331,0.25,-0.443794751560454,-0.33383047504632,-0.665635907271152,-0.0978412046403697,1.14017542509914,0.354235268547085,0.330132180913314,-0.540061724867322
-0.665881906595442,0.25,0.976348453432999,0.91803380637738,-0.665635907271152,NA,NA,NA,NA,-0.540061724867322
-0.651765482894465,0.25,0.976348453432999,-0.33383047504632,-0.665635907271152,1.2719356603248,1.14017542509914,1.34609402047892,1.25450228747059,-0.540061724867322
-0.463735891293326,0.25,0.976348453432999,0.91803380637738,-0.665635907271152,1.2719356603248,1.14017542509914,1.34609402047892,1.25450228747059,-0.540061724867322
0.257912055748799,0.25,-1.86393795655391,-0.33383047504632,0.870446955662275,-0.0978412046403697,-1.14017542509914,-0.637623483384753,-0.594237925643964,1.08012344973464
0.528035883789245,0.25,-0.443794751560454,0.91803380637738,0.870446955662275,-0.0978412046403697,0,-0.637623483384753,-0.594237925643964,-0.540061724867322
1.1337160705731,0.25,-0.443794751560454,-1.58569475647002,1.63848838712899,-0.0978412046403697,0,0.354235268547085,-0.594237925643964,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.181223820536644,0.25,-0.443794751560454,-1.58569475647002,-0.665635907271152,-0.0978412046403697,0,0.354235268547085,-0.594237925643964,-0.540061724867322
0.947285472812434,0.25,-1.86393795655391,NA,NA,-2.83739493457071,-2.28035085019828,-1.62948223531659,-1.51860803220124,NA
1.32723628890871,0.25,0.976348453432999,-1.58569475647002,1.63848838712899,-0.0978412046403697,0,-0.637623483384753,0.330132180913314,-0.540061724867322
0.770374360200364,0.25,0.976348453432999,0.91803380637738,-0.665635907271152,-0.0978412046403697,0,-0.637623483384753,-0.594237925643964,-0.540061724867322
1.21641041264518,0.25,-0.443794751560454,-0.33383047504632,-0.665635907271152,-0.0978412046403697,0,0.354235268547085,0.330132180913314,-0.540061724867322
-0.947398618116519,-3.75,-0.443794751560454,-0.33383047504632,-0.665635907271152,-0.0978412046403697,0,-1.62948223531659,-1.51860803220124,-0.540061724867322
