"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.6729925415749,-1.93782672439852,-0.707106781186547,0.316227766016838,-2.02259958738973,0.316227766016838,0.572077553547355,0,1.06066017177982,-0.424264068711929,0.316227766016838,0.316227766016838,-0.774596669241483,-1.22474487139159,1.16189500386223,-0.301511344577763
-0.276469530152123,-0.176166065854411,-0.707106781186547,0.316227766016838,0.449466574975494,0.316227766016838,0.572077553547355,-1.5,-1.06066017177982,-0.424264068711929,0.316227766016838,0.316227766016838,-0.774596669241483,1.22474487139159,-0.774596669241483,-0.301511344577763
-1.18553624972405,NA,NA,NA,0.449466574975494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301511344577763
1.77551519810039,-0.176166065854411,0.707106781186547,0.316227766016838,0.449466574975494,0.316227766016838,-0.858116330321033,1.5,1.06066017177982,-0.424264068711929,-1.26491106406735,-1.26491106406735,-0.774596669241483,0,1.16189500386223,-0.301511344577763
0.633238465160211,-0.176166065854411,-0.707106781186547,0.316227766016838,0.449466574975494,0.316227766016838,0.572077553547355,0,1.06066017177982,-0.424264068711929,-1.26491106406735,-1.26491106406735,-0.774596669241483,0,1.16189500386223,-0.301511344577763
-0.647595752402304,1.5854945926897,0.707106781186547,0.316227766016838,0.449466574975494,0.316227766016838,-0.858116330321033,0,-1.06066017177982,1.27279220613579,0.316227766016838,1.89736659610103,1.16189500386223,1.22474487139159,1.16189500386223,-0.301511344577763
-0.272747554186093,1.5854945926897,0.707106781186547,0.316227766016838,0.449466574975494,0.316227766016838,0.572077553547355,1.5,-1.06066017177982,-1.27279220613579,0.316227766016838,0.316227766016838,-0.774596669241483,-1.22474487139159,-0.774596669241483,-0.301511344577763
-1.28581988172131,-0.176166065854411,0.707106781186547,0.316227766016838,0.449466574975494,0.316227766016838,0.572077553547355,-1.5,0,0.424264068711929,0.316227766016838,0.316227766016838,1.16189500386223,0,-0.774596669241483,-0.301511344577763
-1.00960273197649,-0.176166065854411,0.707106781186547,0.316227766016838,0.449466574975494,0.316227766016838,0.572077553547355,0,-1.06066017177982,1.27279220613579,1.89736659610103,0.316227766016838,1.16189500386223,0,-0.774596669241483,-0.301511344577763
0.608733002744139,-0.176166065854411,0.707106781186547,0.316227766016838,0.449466574975494,0.316227766016838,0.572077553547355,0,0,1.27279220613579,0.316227766016838,0.316227766016838,1.16189500386223,1.22474487139159,-0.774596669241483,-0.301511344577763
0.987292492582724,-0.176166065854411,-2.12132034355964,-2.84604989415154,-2.02259958738973,-2.84604989415154,-2.28831021418942,0,1.06066017177982,-1.27279220613579,-1.26491106406735,-1.26491106406735,-0.774596669241483,-1.22474487139159,-0.774596669241483,3.01511344577764
