"ID_SAEB","ID_REGIAO","ID_UF","ID_MUNICIPIO","ID_AREA","ID_ESCOLA","IN_PUBLICA","ID_LOCALIZACAO","ID_TURMA","ID_SERIE","ID_ALUNO","IN_SITUACAO_CENSO","IN_PREENCHIMENTO_LP","IN_PREENCHIMENTO_MT","IN_PRESENCA_LP","IN_PRESENCA_MT","ID_CADERNO_LP","ID_BLOCO_1_LP","ID_BLOCO_2_LP","ID_CADERNO_MT","ID_BLOCO_1_MT","ID_BLOCO_2_MT","TX_RESP_BLOCO1_LP","TX_RESP_BLOCO2_LP","TX_RESP_BLOCO1_MT","TX_RESP_BLOCO2_MT","IN_PROFICIENCIA_LP","IN_PROFICIENCIA_MT","IN_AMOSTRA","ESTRATO","PESO_ALUNO_LP","PROFICIENCIA_LP","ERRO_PADRAO_LP","PROFICIENCIA_LP_SAEB","ERRO_PADRAO_LP_SAEB","PESO_ALUNO_MT","PROFICIENCIA_MT","ERRO_PADRAO_MT","PROFICIENCIA_MT_SAEB","ERRO_PADRAO_MT_SAEB","IN_PREENCHIMENTO_QUESTIONARIO","IN_INSE","INSE_ALUNO","NU_TIPO_NIVEL_INSE","PESO_ALUNO_INSE","TX_RESP_Q01","TX_RESP_Q02","TX_RESP_Q03","TX_RESP_Q04","TX_RESP_Q05a","TX_RESP_Q05b","TX_RESP_Q05c","TX_RESP_Q06","TX_RESP_Q07a","TX_RESP_Q07b","TX_RESP_Q07c","TX_RESP_Q07d","TX_RESP_Q07e","TX_RESP_Q08","TX_RESP_Q09","TX_RESP_Q10a","TX_RESP_Q10b","TX_RESP_Q10c","TX_RESP_Q10d","TX_RESP_Q10e","TX_RESP_Q10f","TX_RESP_Q11a","TX_RESP_Q11b","TX_RESP_Q11c","TX_RESP_Q12a","TX_RESP_Q12b","TX_RESP_Q12c","TX_RESP_Q12d","TX_RESP_Q12e","TX_RESP_Q12f","TX_RESP_Q12g","TX_RESP_Q13a","TX_RESP_Q13b","TX_RESP_Q13c","TX_RESP_Q13d","TX_RESP_Q13e","TX_RESP_Q13f","TX_RESP_Q13g","TX_RESP_Q13h","TX_RESP_Q13i","TX_RESP_Q14","TX_RESP_Q15a","TX_RESP_Q15b","TX_RESP_Q16","TX_RESP_Q17","TX_RESP_Q18","TX_RESP_Q19","TX_RESP_Q20","TX_RESP_Q21a","TX_RESP_Q21b","TX_RESP_Q21c","TX_RESP_Q21d","TX_RESP_Q21e","TX_RESP_Q22a","TX_RESP_Q22b","TX_RESP_Q22c","TX_RESP_Q22d","TX_RESP_Q22e","TX_RESP_Q22f","TX_RESP_Q22g","TX_RESP_Q22h","TX_RESP_Q23a","TX_RESP_Q23b","TX_RESP_Q23c","TX_RESP_Q23d","TX_RESP_Q23e","TX_RESP_Q23f","TX_RESP_Q23g","TX_RESP_Q23h","TX_RESP_Q23i","TX_RESP_Q24","TX_RESP_Q25","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num","Q01_masculino","Q01_feminino","Q04_Branca","Q04_Preta","Q04_Parda","Q04_Amarela","Q04_Indigena"
2023,3,31,6324653,2,61442041,1,1,1486515,13,52272065,1,1,1,1,1,3,3,4,3,3,4,"BCBEDEDCBADBD","EACCACDCDDAED","EDEDCBADABBDE","CDBBECABCBEAD",1,1,0,"63246532113",1.4117647059,"0.189392",0.36005,260.419232,19.836365,1.4117647059,-0.025849,0.715289,248.51962,39.979167,1,1,4.64,4,1.6,"A","C","A","C","A","A","B","E","B","A","B","A","B","C","F","A","B","C","C","C","B","B","B","B","B","A","C","C","C","B","B","A","B","B","B","A","A","B","B","B","A","A","A","A","A","A","B","A","B","D","D","A","D","A","A","A","B","B","B","A","A","B","B","B","B","B","B","B","B","B","C","A",1,2,3,3,3,2,2,4,4,1,4,4,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,2,1,1,0,0,0,1,0,0
2023,3,31,6324653,2,61442041,1,1,1486515,13,52272066,1,1,1,1,1,13,6,1,13,6,1,"EACBEBDBABACD","CEBCDAADBBCAE","AACEDAABBCEAA","DEDEEBACDAEAC",1,1,0,"63246532113",1.4117647059,"0.013853",0.384554,250.748198,21.186373,1.4117647059,0.019619,0.56709,251.060933,31.69598,1,1,3.9,2,1.6,"B","C","A","C","A","A","A","B","B","B","A","A","A","B","F","A","C","C","C","C","B","B","B","B","B","A","C","B","B","A","D","B","B","B","A","A","A","B","A","A","B","A","A","A","C","A","A","A","C","D","A","A","D","B","C","C","B","C","D","A","B","B","C","B","B","B","C","B","B","C","C","A",1,3,3,3,3,2,3,4,1,1,4,3,2,2,3,2,1,4,3,3,2,3,3,3,2,3,3,2,1,1,0,1,0,0,1,0,0
2023,3,31,6324653,2,61442041,1,1,1486515,13,52272067,1,1,1,1,1,15,1,4,15,1,4,"AEDCBCCDCBAEB","EAAEEEBBABAAD","CBCADBDBADAED","CCCDADDDBDBEC",1,1,0,"63246532113",1.4117647059,"0.176755",0.363072,259.723017,20.002857,1.4117647059,0.717408,0.647077,290.061984,36.16664,1,0,NA,1,NA,"A","D","A","A","A","A","A","D","B","B","A","A","B","B","C","B","C","C","C","C","C","B","B","B",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","A","B","B","B","B","B","B","B","B","B","B","B","B","B","C","B","B","C","A",2,3,3,3,3,3,NA,NA,NA,NA,NA,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,NA,NA,1,0,1,0,0,0,0
2023,3,31,6324653,2,61442041,1,1,1486515,13,52272068,1,1,1,1,1,2,2,3,2,2,3,"AEBCCEBBADAEA","BCBEBEDACEACE","BADCEEACAEEAE","BCEABDDBACBAE",1,1,0,"63246532113",1.4117647059,"-0.655481",0.522567,213.872337,28.789973,1.4117647059,0.005647,0.498797,250.280005,27.878925,1,1,4.92,4,1.6,"A","B","A","B","A","A","B","B","B","A","A","A","A","C","D","C","C","B","C","C","B","B","B","B","B","B","D","C","C","A","D","B","A","B","B","B","A","B","B","A","A","A","A","A","B","A","A","A","C","*","C","A","C","B","A","B","B","C","B","A","A","B","B","B","B","B","B","A","B","B",".",".",3,3,2,3,3,2,3,NA,3,1,3,3,4,3,3,2,3,4,4,3,3,3,3,3,3,4,3,3,1,1,1,0,0,1,0,0,0
2023,3,31,6324653,2,61442041,1,1,1486515,13,52272069,1,1,1,1,1,7,7,1,7,7,1,"CDAAABBBDCECD","AEDCDCCACAABD","CCCBBCCCCBAAE","DDCDAEABBDAEB",1,1,0,"63246532113",1.4117647059,"1.536152",0.381195,334.616769,21.001314,1.4117647059,-0.298998,0.745667,233.252687,41.677064,1,1,4.86,4,1.6,"B","B","A","C","A","A","A","D","B","B",".",".","B","C","A","B","A","B","B","B","B","B","B","B","B","A","D","B","B","B","D","B","B","B","A","B","A","B","B","B","B","A","A","A","B","A","A","A","C","C","C","A","C","B","B","B","C","C","C","A","B","B","B","A","A","A","A","B","A","B","C","A",2,1,2,2,2,2,3,3,3,1,3,3,3,3,2,2,2,4,3,3,3,4,4,4,4,3,4,3,1,1,0,1,0,0,1,0,0
2023,3,31,6324653,2,61442041,1,1,1486515,13,52272070,1,1,1,1,1,12,5,7,12,5,7,"EABCADDBCDECA","CEAAAECDBAECD","DCDEBACCAEEDC","DAACECDABDEAA",1,1,0,"63246532113",1.4117647059,"1.734294",0.418892,345.533079,23.078169,1.4117647059,0.746501,0.549257,291.68806,30.699252,1,1,4.7,4,1.6,"A","D","A","B","A","A","A","B","B","A","A","A","B","D","B","C","B","C","B","C","A","B","B","B","B","A","D","C","C","A","D","A","B","B","B","B","A","B","B","A","B","B","A","D","C","A","B","B","B","A","D","D","D","C","B","B","B","B","C","B","B","B","B","B","A","B","B","A","A","A","C","A",3,2,3,2,3,1,2,1,4,4,4,2,3,3,3,3,2,3,3,3,3,3,4,3,3,4,4,4,2,2,1,0,0,1,0,0,0
2023,3,31,6324653,2,61442041,1,1,1486515,13,52272071,1,0,0,0,0,4,4,5,4,4,5,".............",".............",".............",".............",0,0,0,"63246532113",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6324653,2,61442041,1,1,1486515,13,52272072,1,0,0,0,0,18,4,7,18,4,7,".............",".............",".............",".............",0,0,0,"63246532113",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6324653,2,61442041,1,1,1486515,13,52272073,1,1,1,1,1,21,7,3,21,7,3,"CEADABBDDEEAD","BDEDBBDDBADBC","CDDBBCCBDDCCA","DADADCBCDCDDB",1,1,0,"63246532113",1.4117647059,"0.64819",0.374846,285.695957,20.651527,1.4117647059,0.328874,0.596853,268.345914,33.359504,1,1,5,5,1.6,"A","D","A","C","A","A","A","E","B","A","B","B","B","D","D","B","C","C","C","C","C","B","B","B","B","C","D","C","C","A","D","B","B","B","B","A","A","A","A","B","A","A","A","A","C","C","B","A","B","B","B","A","D","B","C","C","C","C","B","A","B","B","B","B","B","B","B","B","B","B","B","A",2,3,3,3,3,3,2,2,2,1,4,3,2,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,2,1,1,0,0,0,1,0,0
2023,3,31,6324653,2,61442041,1,1,1486515,13,52272074,1,0,0,0,0,10,3,5,10,3,5,".............",".............",".............",".............",0,0,0,"63246532113",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
