ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,IN_PUBLICA,ID_LOCALIZACAO,ID_TURMA,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_LP,IN_PREENCHIMENTO_MT,IN_PREENCHIMENTO_CH,IN_PREENCHIMENTO_CN,IN_PRESENCA_LP,IN_PRESENCA_MT,IN_PRESENCA_CH,IN_PRESENCA_CN,ID_CADERNO_LP,ID_BLOCO_1_LP,ID_BLOCO_2_LP,ID_CADERNO_MT,ID_BLOCO_1_MT,ID_BLOCO_2_MT,ID_CADERNO_CH,ID_BLOCO_1_CH,ID_BLOCO_2_CH,NU_BLOCO_1_ABERTA_CH,NU_BLOCO_2_ABERTA_CH,ID_CADERNO_CN,ID_BLOCO_1_CN,ID_BLOCO_2_CN,ID_BLOCO_3_CN,NU_BLOCO_1_ABERTA_CN,NU_BLOCO_2_ABERTA_CN,TX_RESP_BLOCO1_LP,TX_RESP_BLOCO2_LP,TX_RESP_BLOCO1_MT,TX_RESP_BLOCO2_MT,TX_RESP_BLOCO1_CH,TX_RESP_BLOCO2_CH,CO_CONCEITO_Q1_CH,CO_CONCEITO_Q2_CH,TX_RESP_BLOCO1_CN,TX_RESP_BLOCO2_CN,TX_RESP_BLOCO3_CN,CO_CONCEITO_Q1_CN,CO_CONCEITO_Q2_CN,IN_PROFICIENCIA_LP,IN_PROFICIENCIA_MT,IN_PROFICIENCIA_CH,IN_PROFICIENCIA_CN,IN_AMOSTRA,ESTRATO,ESTRATO_CIENCIAS,PESO_ALUNO_LP,PROFICIENCIA_LP,ERRO_PADRAO_LP,PROFICIENCIA_LP_SAEB,ERRO_PADRAO_LP_SAEB,PESO_ALUNO_MT,PROFICIENCIA_MT,ERRO_PADRAO_MT,PROFICIENCIA_MT_SAEB,ERRO_PADRAO_MT_SAEB,PESO_ALUNO_CH,PROFICIENCIA_CH,ERRO_PADRAO_CH,PROFICIENCIA_CH_SAEB,ERRO_PADRAO_CH_SAEB,PESO_ALUNO_CN,PROFICIENCIA_CN,ERRO_PADRAO_CN,PROFICIENCIA_CN_SAEB,ERRO_PADRAO_CN_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,IN_INSE,INSE_ALUNO,NU_TIPO_NIVEL_INSE,PESO_ALUNO_INSE,TX_RESP_Q01,TX_RESP_Q02,TX_RESP_Q03,TX_RESP_Q04,TX_RESP_Q05a,TX_RESP_Q05b,TX_RESP_Q05c,TX_RESP_Q06,TX_RESP_Q07a,TX_RESP_Q07b,TX_RESP_Q07c,TX_RESP_Q07d,TX_RESP_Q07e,TX_RESP_Q08,TX_RESP_Q09,TX_RESP_Q10a,TX_RESP_Q10b,TX_RESP_Q10c,TX_RESP_Q10d,TX_RESP_Q10e,TX_RESP_Q10f,TX_RESP_Q11a,TX_RESP_Q11b,TX_RESP_Q11c,TX_RESP_Q12a,TX_RESP_Q12b,TX_RESP_Q12c,TX_RESP_Q12d,TX_RESP_Q12e,TX_RESP_Q12f,TX_RESP_Q12g,TX_RESP_Q13a,TX_RESP_Q13b,TX_RESP_Q13c,TX_RESP_Q13d,TX_RESP_Q13e,TX_RESP_Q13f,TX_RESP_Q13g,TX_RESP_Q13h,TX_RESP_Q13i,TX_RESP_Q14,TX_RESP_Q15a,TX_RESP_Q15b,TX_RESP_Q16,TX_RESP_Q17,TX_RESP_Q18,TX_RESP_Q19,TX_RESP_Q20,TX_RESP_Q21a,TX_RESP_Q21b,TX_RESP_Q21c,TX_RESP_Q21d,TX_RESP_Q21e,TX_RESP_Q22a,TX_RESP_Q22b,TX_RESP_Q22c,TX_RESP_Q22d,TX_RESP_Q22e,TX_RESP_Q22f,TX_RESP_Q22g,TX_RESP_Q22h,TX_RESP_Q23a,TX_RESP_Q23b,TX_RESP_Q23c,TX_RESP_Q23d,TX_RESP_Q23e,TX_RESP_Q23f,TX_RESP_Q23g,TX_RESP_Q23h,TX_RESP_Q23i,TX_RESP_Q24
2023,3,31,6324474,2,61405589,1,1,1557852,9,52238582,1,0,0,,,0,0,,,16,2,5,16,2,5,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52239861,1,0,0,,,0,0,,,15,1,4,15,1,4,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52239862,1,1,1,,,1,1,,,3,3,4,3,3,4,,,,,,,,,,,,BACBACCBDCDAC,CBDCABABABCAC,CDCCAACCCACDB,BBCCADCABBACB,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,0.688904,0.335595,287.939028,18.489057,1.636363636400000,0.186166,0.479857,260.369632,26.820325,,,,,,,,,,,1,1,4.99,4,1.8947368421,A,C,A,A,A,A,A,A,B,A,A,A,B,E,E,A,B,C,C,C,C,B,B,B,B,B,D,B,B,A,D,B,B,B,B,B,A,B,B,A,B,A,A,A,B,A,A,A,A,A,B,A,D,C,D,D,D,D,C,D,C,D,D,D,D,D,D,D,D,C,B
2023,3,31,6324474,2,61405589,1,1,1557852,9,52239863,1,0,0,,,0,0,,,9,2,4,9,2,4,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52239864,1,1,1,,,1,1,,,14,7,2,14,7,2,,,,,,,,,,,,CBBDDCDDAABDB,CCDADBCABBDCD,ADACBBBDBAAAD,CBCADDACAADBB,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,-0.123933,0.34646,243.157104,19.087646,1.636363636400000,0.323633,0.407942,268.052983,22.800828,,,,,,,,,,,1,1,4.92,4,1.8947368421,A,C,A,B,A,A,A,C,B,A,A,A,B,E,B,A,C,C,C,C,B,B,B,B,B,B,D,B,B,A,D,B,B,A,B,B,A,B,A,B,A,A,A,A,B,A,B,A,B,A,C,A,D,B,B,B,B,C,C,C,C,B,B,B,B,C,C,B,A,A,C
2023,3,31,6324474,2,61405589,1,1,1557852,9,52239865,1,0,0,,,0,0,,,2,2,3,2,2,3,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52239866,1,1,1,,,1,1,,,13,6,1,13,6,1,,,,,,,,,,,,DCBDDBDAABDDC,BABCCABBDAABB,DACBAABDCDACC,ABACADDABDBBA,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,0.657326,0.329768,286.19929,18.168028,1.636363636400000,0.450687,0.362172,275.154327,20.242636,,,,,,,,,,,1,1,5.28,5,1.8947368421,B,B,A,C,A,A,A,B,A,A,B,B,A,D,F,B,C,C,C,C,A,B,B,B,B,A,C,C,D,B,C,B,B,A,B,B,A,B,B,B,B,A,A,A,A,A,A,A,C,A,C,A,D,B,D,D,C,D,D,C,D,B,C,B,C,C,B,B,B,B,C
2023,3,31,6324474,2,61405589,1,1,1557852,9,52239867,1,1,1,,,1,1,,,4,4,5,4,4,5,,,,,,,,,,,,DBBCABABABCDC,ACCBCCDDABBCA,DCBAADCCBCADB,AABBDABDDCACA,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,1.453133,0.427079,330.042974,23.529218,1.636363636400000,2.568109,0.404896,393.501971,22.63058,,,,,,,,,,,1,1,5.36,5,1.8947368421,A,B,A,C,A,A,A,C,A,A,A,B,B,F,D,A,B,C,C,C,A,A,B,B,B,B,C,B,C,C,D,B,B,B,B,B,A,B,B,A,A,A,A,D,A,A,A,A,C,B,C,A,D,B,B,C,C,C,B,B,B,B,B,C,B,C,B,C,A,B,A
2023,3,31,6324474,2,61405589,1,1,1557852,9,52239868,1,0,0,,,0,0,,,6,6,7,6,6,7,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52239869,1,1,1,,,1,1,,,11,4,6,11,4,6,,,,,,,,,,,,ADBCABDDBDCBA,ACABDDDCDCDDB,BDBCDDACBACCB,CCDAABCDDCAAB,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,-0.94722,0.587716,197.799455,32.379251,1.636363636400000,-0.469503,0.589513,223.722765,32.949254,,,,,,,,,,,1,1,5.81,6,1.8947368421,B,B,A,C,A,A,A,D,B,B,A,A,B,F,F,B,B,C,C,C,A,A,B,B,B,B,C,C,D,B,D,B,B,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,C,A,C,A,C,C,D,C,D,C,C,C,D,B,B,C,C,C,C,B,B,B,B
2023,3,31,6324474,2,61405589,1,1,1557852,9,52239870,1,0,0,,,0,0,,,6,6,7,6,6,7,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52239871,1,0,0,,,0,0,,,18,4,7,18,4,7,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52281520,1,0,0,,,0,0,,,7,7,1,7,7,1,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52281521,1,1,1,,,1,1,,,5,5,6,5,5,6,,,,,,,,,,,,ABDBCCDDADBDA,DCDCDBDDACDBC,ADCBDCBBDCACA,DBAAACBBCDABC,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,1.213653,0.366397,316.849215,20.186043,1.636363636400000,0.325835,0.385763,268.176058,21.561192,,,,,,,,,,,1,1,5.97,6,1.8947368421,B,C,A,C,A,A,A,C,B,B,B,A,A,F,F,A,C,C,C,C,B,A,B,B,B,B,C,D,C,B,D,B,B,A,B,B,B,B,B,B,A,A,A,F,A,A,A,A,B,A,B,A,D,B,D,.,C,D,C,C,C,B,C,B,B,C,C,B,B,B,B
2023,3,31,6324474,2,61405589,1,1,1557852,9,52281522,1,1,1,,,1,1,,,21,7,3,21,7,3,,,,,,,,,,,,CBDAABDABAAAB,BADBACCCDACCC,ADACBBCCBADCA,CACBBDDCCCCAB,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,0.31734,0.33384,267.468318,18.392368,1.636363636400000,0.101002,0.405115,255.609618,22.64282,,,,,,,,,,,1,0,,1,,A,C,A,C,A,A,A,C,B,B,A,A,B,B,F,A,A,*,*,C,B,B,B,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,C,C,D,C,C,A,C,C,A,C,B,D,A,B,B,B,B,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52281523,1,1,1,,,1,1,,,7,7,1,7,7,1,,,,,,,,,,,,DBABDBDACACDA,CBDAABDADDDCC,DDCDDBADBACDB,BABDCBDABDBAA,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,-0.944834,0.463348,197.930908,25.527399,1.636363636400000,0.174993,0.389152,259.745147,21.750611,,,,,,,,,,,1,1,6.72,7,1.8947368421,A,C,A,B,A,A,B,C,B,B,A,A,B,E,D,C,B,C,C,C,C,B,B,B,C,B,D,D,C,D,D,B,B,B,B,B,B,B,B,B,A,A,A,*,D,A,B,A,B,C,A,A,C,C,B,B,C,C,C,C,C,A,C,A,B,C,A,C,A,A,A
2023,3,31,6324474,2,61405589,1,1,1557852,9,52281524,1,0,1,,,1,1,,,12,5,7,12,5,7,,,,,,,,,,,,.............,.............,DBCCCBBDDAADB,DBDDBBCDBAAAA,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,-2.167085,0.577426,130.59299,31.81234,1.636363636400000,0.082874,0.492114,254.596402,27.505397,,,,,,,,,,,1,1,5.48,5,1.8947368421,A,C,A,A,A,A,A,C,B,B,.,.,B,E,E,C,*,C,C,C,B,B,B,B,B,C,C,C,B,A,D,B,B,A,B,B,B,B,B,A,B,A,A,A,A,A,A,A,C,C,B,B,D,B,C,C,A,A,A,B,B,A,B,C,D,B,A,A,B,B,C
2023,3,31,6324474,2,61405589,1,1,1557852,9,52281525,1,1,1,,,1,1,,,8,1,3,8,1,3,,,,,,,,,,,,AABCCACBACBAB,DADBAAADDABBC,ABBDAADABCAAA,DBCBDDBCCCADB,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,-0.296626,0.344303,233.642866,18.96881,1.636363636400000,0.98928,0.373769,305.257543,20.89082,,,,,,,,,,,1,1,4.57,4,1.8947368421,A,D,A,C,A,A,A,E,B,A,A,A,B,D,D,A,B,C,C,C,A,B,B,B,B,A,D,B,B,A,D,B,B,B,A,B,A,B,B,A,B,A,A,A,A,A,B,B,A,A,C,C,D,A,A,B,C,B,B,C,B,B,C,B,C,B,B,B,B,B,B
2023,3,31,6324474,2,61405589,1,1,1557852,9,52281526,1,0,0,,,0,0,,,21,7,3,21,7,3,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52281527,1,0,0,,,0,0,,,5,5,6,5,5,6,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52281528,1,1,1,,,1,1,,,10,3,5,10,3,5,,,,,,,,,,,,BCDBACACDCAAC,CACBCADABBDCB,AACBBCDCCCAAA,CCADCABDCDBBA,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,-0.268308,0.330068,235203,18.184556,1.636363636400000,-0.045103,0.461947,247.443469,25.819293,,,,,,,,,,,1,1,4.8,4,1.8947368421,B,B,A,B,A,A,A,B,B,A,A,A,B,A,F,A,C,C,C,C,C,B,B,B,B,A,D,C,B,A,D,B,B,A,A,B,A,B,B,B,A,A,A,A,B,A,A,A,B,B,B,A,D,D,D,C,C,C,D,A,D,B,C,B,C,B,B,B,B,B,C
2023,3,31,6324474,2,61405589,1,1,1557852,9,52288657,1,0,0,,,0,0,,,14,7,2,14,7,2,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52288658,1,0,0,,,0,0,,,20,6,2,20,6,2,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1557852,9,52288659,1,1,1,,,1,1,,,17,3,6,17,3,6,,,,,,,,,,,,BADCCBDABACBC,BCDBDCDDACDAC,CABBBDBCCADAB,DBABCDAACBAAB,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,-0.499536,0.378641,222.463872,20.860606,1.636363636400000,-0.241398,0.42206,236.472085,23.589916,,,,,,,,,,,1,0,,1,,A,B,A,C,A,A,A,E,B,B,B,A,B,C,F,B,A,C,B,C,A,B,B,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,C,D,B,B,C,A,C,B,B,C,C,B,C,C,B,A,C,C
2023,3,31,6324474,2,61405589,1,1,1557852,9,52288660,1,1,1,,,1,1,,,11,4,6,11,4,6,,,,,,,,,,,,DBBCABABABCDC,DCDCDBDDACADC,DCBAADCCBDBDB,DBBAAACACBBCA,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,2.14606,0.534468,368.218652,29.445639,1.636363636400000,1.409574,0.399703,328.748753,22.340331,,,,,,,,,,,1,1,5.32,5,1.8947368421,B,B,A,B,A,A,A,D,B,A,B,A,B,D,D,A,C,C,C,B,A,B,B,B,B,B,D,D,C,A,D,B,B,B,B,B,A,B,B,A,B,A,A,C,A,A,A,A,C,A,C,A,D,C,B,C,C,C,B,C,C,C,D,D,C,D,A,C,A,B,C
2023,3,31,6324474,2,61405589,1,1,1557852,9,52288661,1,1,1,,,1,1,,,10,3,5,10,3,5,,,,,,,,,,,,DDDBACCBDABAC,ADBBCCDAADBCA,ADCBDDBCCABDB,AABBDABDDCACA,,,,,,,,,,1,1,,,0,632447421,,1.636363636400000,1.424707,0.441061,328.47689,24.299534,1.636363636400000,2.907734,0.464538,412.484403,25.96411,,,,,,,,,,,1,1,5.48,5,1.8947368421,A,C,A,C,A,A,A,C,B,B,.,.,B,D,D,B,B,C,C,C,B,B,B,B,B,A,C,C,B,B,D,B,B,B,B,B,B,B,B,B,A,A,A,D,A,A,A,A,C,A,C,A,D,A,B,B,B,B,A,A,B,A,B,B,A,A,B,A,A,A,A
2023,3,31,6324474,2,61405589,1,1,1613079,9,52238751,1,1,1,,,1,1,,,16,2,5,16,2,5,,,,,,,,,,,,DABABAAAACCDC,DDAABBCABADDA,ACCDBBACACCBD,CCBCACDCCCCAC,,,,,,,,,,1,1,,,0,632447421,,1.200000000000000,-1.679479,0.55092,157.456844,30.352035,1.200000000000000,-0.98984,0.592668,194.639919,33.125594,,,,,,,,,,,1,1,5.77,6,2,B,B,A,A,A,A,A,C,B,A,.,B,B,D,C,A,B,C,B,C,A,B,B,B,B,D,D,C,C,B,D,B,B,B,B,B,B,B,B,A,A,A,A,F,C,A,A,A,C,A,B,A,D,C,C,C,D,C,C,D,C,C,C,C,C,A,B,C,C,C,C
2023,3,31,6324474,2,61405589,1,1,1613079,9,52238752,1,1,1,,,1,1,,,13,6,1,13,6,1,,,,,,,,,,,,CAACCBDABAAAA,BAABCACBACBBA,CCCBBBBDCBBBD,ABBDBDCABDCCB,,,,,,,,,,1,1,,,0,632447421,,1.200000000000000,-1.242905,0.477373,181.509174,26.300084,1.200000000000000,-0.741516,0.676857,208.519326,37.831113,,,,,,,,,,,1,0,,1,,A,B,A,B,A,A,A,.,B,B,.,.,B,D,D,B,B,B,B,B,B,A,B,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C
2023,3,31,6324474,2,61405589,1,1,1613079,9,52238753,1,0,0,,,0,0,,,17,3,6,17,3,6,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1613079,9,52238754,1,1,1,,,1,1,,,18,4,7,18,4,7,,,,,,,,,,,,ADBCCCACBDACB,ADBCBBAC*ABDC,BDACAABDDACBA,CDBCAABBCADAA,,,,,,,,,,1,1,,,0,632447421,,1.200000000000000,-1.855572,0.608671,147.755289,33.533732,1.200000000000000,-1.487619,0.612738,166.817892,34.247353,,,,,,,,,,,1,0,,1,,A,C,*,A,A,A,A,.,.,.,.,.,.,A,D,A,B,C,C,C,A,A,B,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1613079,9,52238755,1,1,1,,,1,1,,,15,1,4,15,1,4,,,,,,,,,,,,AAACCABCBDACB,CBDCBBAABBAAD,AAABCADAACDAA,DBBAACBBBAACA,,,,,,,,,,1,1,,,0,632447421,,1.200000000000000,-0.329446,0.335903,231.834702,18.506026,1.200000000000000,-0.703629,0.563272,210.636918,31.482583,,,,,,,,,,,1,1,4.29,3,2,B,D,A,C,A,.,.,B,.,B,.,.,.,F,F,A,A,B,.,.,.,.,.,.,B,A,C,B,.,.,C,B,B,B,.,B,A,B,A,.,A,.,A,F,B,A,B,A,.,.,C,A,.,A,A,A,A,A,.,A,.,A,A,A,.,.,.,A,A,A,C
2023,3,31,6324474,2,61405589,1,1,1613079,9,52240040,1,1,0,,,1,1,,,9,2,4,9,2,4,,,,,,,,,,,,BACAACCBCBDCA,.............,.............,.............,,,,,,,,,,1,1,,,0,632447421,,1.200000000000000,-1.512303,0.6186,166.667132,34.080754,1.200000000000000,-2.168539,0.593496,128.759688,33.171873,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1613079,9,52240041,1,1,1,,,1,1,,,10,3,5,10,3,5,,,,,,,,,,,,BACBDABBDACAD,BADCCABADBAAC,AACBCADBCCADC,BABBCDCBBBACB,,,,,,,,,,1,1,,,0,632447421,,1.200000000000000,-1.329499,0.499696,176.738419,27.529933,1.200000000000000,-0.649745,0.643022,213.64862,35.939996,,,,,,,,,,,1,0,,1,,B,B,A,F,A,A,A,E,A,A,A,A,B,A,F,B,C,C,B,C,A,A,B,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,C,B,C,B,A,A,C,B,B,C,B,D,*,D,B,B,A,D
2023,3,31,6324474,2,61405589,1,1,1613079,9,52240108,1,1,1,,,1,1,,,7,7,1,7,7,1,,,,,,,,,,,,BBBDCBDDBDADA,BAACCDCBDDBCB,ADDCDCBDBADBB,DBACAADABCCBA,,,,,,,,,,1,1,,,0,632447421,,1.200000000000000,-0.364121,0.383412,229.92434,21.123456,1.200000000000000,0.276643,0.381114,265.426602,21.301349,,,,,,,,,,,1,1,5.44,5,2,B,C,A,A,A,A,A,B,B,A,A,A,B,E,F,.,C,C,C,C,B,B,B,B,B,C,C,B,B,A,D,B,B,A,B,B,B,B,B,.,A,A,A,F,A,A,A,A,B,A,D,A,D,B,C,C,B,C,B,C,B,B,B,B,B,B,B,C,C,B,C
2023,3,31,6324474,2,61405589,1,1,1613079,9,52240109,1,1,1,,,1,1,,,11,4,6,11,4,6,,,,,,,,,,,,DBBCABABBBCDA,DCCCDBDDCBDBC,DCCABDCCBCADD,DBDCDACACBBCD,,,,,,,,,,1,1,,,0,632447421,,1.200000000000000,0.546022,0.31335,280.067178,17.263505,1.200000000000000,0.631999,0.405814,285.288276,22.681889,,,,,,,,,,,1,1,5.69,6,2,B,C,A,A,A,A,A,B,B,.,.,.,B,E,F,B,B,C,C,C,C,B,B,B,B,C,C,*,B,A,D,B,B,A,B,B,B,B,B,B,A,A,A,F,A,A,A,A,A,A,D,B,D,C,B,B,A,A,A,C,B,B,B,A,B,D,D,A,C,B,C
2023,3,31,6324474,2,61405589,1,1,1613079,9,52240110,1,0,0,,,0,0,,,14,7,2,14,7,2,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324474,2,61405589,1,1,1613079,9,52240111,1,0,0,,,0,0,,,12,5,7,12,5,7,,,,,,,,,,,,.............,.............,.............,.............,,,,,,,,,,0,0,,,0,632447421,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
