ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,IN_PUBLICA,ID_LOCALIZACAO,ID_TURMA,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_LP,IN_PREENCHIMENTO_MT,IN_PRESENCA_LP,IN_PRESENCA_MT,ID_CADERNO_LP,ID_BLOCO_1_LP,ID_BLOCO_2_LP,ID_CADERNO_MT,ID_BLOCO_1_MT,ID_BLOCO_2_MT,TX_RESP_BLOCO1_LP,TX_RESP_BLOCO2_LP,TX_RESP_BLOCO1_MT,TX_RESP_BLOCO2_MT,IN_PROFICIENCIA_LP,IN_PROFICIENCIA_MT,IN_AMOSTRA,ESTRATO,PESO_ALUNO_LP,PROFICIENCIA_LP,ERRO_PADRAO_LP,PROFICIENCIA_LP_SAEB,ERRO_PADRAO_LP_SAEB,PESO_ALUNO_MT,PROFICIENCIA_MT,ERRO_PADRAO_MT,PROFICIENCIA_MT_SAEB,ERRO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,IN_INSE,INSE_ALUNO,NU_TIPO_NIVEL_INSE,PESO_ALUNO_INSE,TX_RESP_Q01,TX_RESP_Q02,TX_RESP_Q03,TX_RESP_Q04,TX_RESP_Q05a,TX_RESP_Q05b,TX_RESP_Q05c,TX_RESP_Q06,TX_RESP_Q07a,TX_RESP_Q07b,TX_RESP_Q07c,TX_RESP_Q07d,TX_RESP_Q07e,TX_RESP_Q08,TX_RESP_Q09,TX_RESP_Q10a,TX_RESP_Q10b,TX_RESP_Q10c,TX_RESP_Q10d,TX_RESP_Q10e,TX_RESP_Q10f,TX_RESP_Q11a,TX_RESP_Q11b,TX_RESP_Q11c,TX_RESP_Q12a,TX_RESP_Q12b,TX_RESP_Q12c,TX_RESP_Q12d,TX_RESP_Q12e,TX_RESP_Q12f,TX_RESP_Q12g,TX_RESP_Q13a,TX_RESP_Q13b,TX_RESP_Q13c,TX_RESP_Q13d,TX_RESP_Q13e,TX_RESP_Q13f,TX_RESP_Q13g,TX_RESP_Q13h,TX_RESP_Q13i,TX_RESP_Q14,TX_RESP_Q15a,TX_RESP_Q15b,TX_RESP_Q16,TX_RESP_Q17,TX_RESP_Q18,TX_RESP_Q19,TX_RESP_Q20,TX_RESP_Q21a,TX_RESP_Q21b,TX_RESP_Q21c,TX_RESP_Q21d,TX_RESP_Q21e,TX_RESP_Q22a,TX_RESP_Q22b,TX_RESP_Q22c,TX_RESP_Q22d,TX_RESP_Q22e,TX_RESP_Q22f,TX_RESP_Q22g,TX_RESP_Q22h,TX_RESP_Q23a,TX_RESP_Q23b,TX_RESP_Q23c,TX_RESP_Q23d,TX_RESP_Q23e,TX_RESP_Q23f,TX_RESP_Q23g,TX_RESP_Q23h,TX_RESP_Q23i,TX_RESP_Q24,TX_RESP_Q25
2023,3,31,6324479,1,61466120,1,1,1549731,12,52156961,1,1,1,1,1,12,5,7,12,5,7,EAEABBDBC*BBA,CDBBABCBCAEBC,ADDABABAACBCB,ADDAECCDDBCAA,1,1,0,63244792112,1.269230769200000,0.198507,0.420069,260.921408,23.143014,1.269230769200000,0.802354,0.416886,294.809814,23.300729,1,1,6.09,7,1375,A,B,A,A,A,A,A,C,B,B,.,.,B,D,C,B,B,C,C,B,A,B,B,B,B,C,C,B,C,C,D,B,B,B,B,B,B,B,B,B,A,A,B,C,B,C,A,A,B,C,B,B,B,B,B,B,B,B,B,B,B,C,B,B,C,C,C,C,C,C,C,A
2023,3,31,6324479,1,61466120,1,1,1549731,12,52156962,1,1,1,1,1,19,5,1,19,5,1,EACBDADACBBEA,CEDCEACACADBC,DDDABABCBCDEE,ABCDBEABBAEDD,1,1,0,63244792112,1.269230769200000,0.450371,0.362678,274.797443,19.981151,1.269230769200000,1.046347,0.46601,308.447151,26.046384,1,1,5.67,6,1375,B,C,A,A,A,A,A,D,B,B,.,.,B,D,D,A,B,C,C,C,B,B,B,B,B,C,C,B,B,C,D,B,B,A,B,B,A,B,B,B,B,A,B,C,A,C,A,A,B,A,D,A,D,B,D,C,B,B,B,A,D,B,B,A,A,B,C,C,A,A,C,A
2023,3,31,6324479,1,61466120,1,1,1549731,12,52156963,1,1,1,1,1,18,4,7,18,4,7,EABEEEB.CDAED,DAEAAEBCCCCCC,CECCBABAAADDB,ECCBEEACDDAAA,1,1,0,63244792112,1.269230769200000,-0.081985,0.379639,245.468161,20.915589,1.269230769200000,-0.502957,0.627043,221.852943,35.046893,1,1,6.62,7,1375,A,C,A,C,A,A,A,B,B,B,A,A,A,E,E,B,C,C,B,C,C,B,B,B,D,C,C,D,C,B,D,B,B,B,B,B,B,B,B,B,A,A,A,A,B,C,B,A,A,A,B,A,D,B,D,C,C,C,C,A,C,D,D,B,A,A,D,A,D,D,C,A
2023,3,31,6324479,1,61466120,1,1,1549731,12,52156964,1,0,0,0,0,20,6,2,20,6,2,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1549731,12,52156965,1,1,1,1,1,21,7,3,21,7,3,CDAAABBDDDACD,DDBEDBDABAABC,DDADECCCCBBCA,CDDCDDBDDEECE,1,1,0,63244792112,1.269230769200000,1.323588,0.370584,322.905904,20.416719,1.269230769200000,0.657964,0.462781,286.739521,25.865907,1,1,5.79,6,1375,B,C,A,B,A,A,A,C,B,B,.,.,B,D,B,B,A,C,C,C,B,B,B,B,B,B,D,D,B,B,D,B,B,B,B,B,B,B,B,B,B,A,A,D,A,A,A,A,B,A,D,A,D,B,B,C,C,C,C,A,B,B,C,B,C,B,B,D,A,A,C,A
2023,3,31,6324479,1,61466120,1,1,1549731,12,52156966,1,0,0,0,0,4,4,5,4,4,5,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1549731,12,52156967,1,0,0,0,0,3,3,4,3,3,4,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1549731,12,52156968,1,1,1,1,1,9,2,4,9,2,4,EEADEAACBCCBB,BACEDECADCABD,BADEBBBCCBEBA,DDEAAAACBECCC,1,1,0,63244792112,1.269230769200000,1.734379,0.391755,345.537761,21.5831,1.269230769200000,1.762593,0.313305,348.479807,17.511346,1,1,5.9,6,1375,B,B,A,A,A,A,A,C,B,B,.,.,B,B,A,B,B,C,B,C,A,B,B,B,C,C,D,B,C,B,D,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,C,A,D,A,C,C,B,B,B,B,B,B,C,B,B,C,B,C,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1549731,12,52157292,1,1,1,1,1,6,6,7,6,6,7,ABCDBCABCBEEA,ADCAABCBADABE,BBCEAAAABAAEA,ECDCECDAAABBE,1,1,0,63244792112,1.269230769200000,-0.323077,0.41031,232.185592,22.605358,1.269230769200000,0.618998,0.52957,284.56162,29.5989,1,1,5.05,5,1375,A,B,A,A,A,A,A,C,B,B,A,A,B,E,E,B,C,C,C,C,B,B,B,B,B,B,C,C,B,A,D,B,B,A,B,B,A,B,B,A,A,A,A,A,A,C,A,A,D,A,C,D,D,A,B,C,C,C,C,A,B,A,B,B,A,C,B,B,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151086,1,1,1,1,1,18,4,7,18,4,7,BAEEDEBADBAAD,CDCAABADDBECD,CDAEDCAABCBBC,ECACBCDACDBCA,1,1,0,63244792112,1.230769230800000,1.128882,0.36298,312.178896,19.997789,1.230769230800000,0.516472,0.562406,278.831203,31.434181,1,1,5.6,6,1.2307692308,B,C,A,C,A,A,A,B,B,B,A,A,A,D,F,B,C,C,C,C,C,B,B,B,B,B,C,C,B,C,D,B,B,B,B,B,A,B,B,B,A,A,A,F,B,C,A,A,C,A,B,D,D,A,C,C,C,C,C,B,B,B,B,B,C,B,C,B,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151087,1,0,0,0,0,6,6,7,6,6,7,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151088,1,1,1,1,1,11,4,6,11,4,6,ABDECCAABCCED,CBDEEAACBDAEC,DBCABECABCCBE,AEBECDBBACDBA,1,1,0,63244792112,1.230769230800000,-1.038271,0.575922,192.783149,31.72948,1.230769230800000,-0.273653,0.66977,234.669278,37.435004,1,1,6.23,7,1.2307692308,A,B,A,B,A,A,A,D,B,B,A,A,B,F,F,B,B,B,B,B,B,B,B,B,B,B,D,C,C,C,D,B,B,B,B,B,B,B,B,B,.,A,A,F,A,C,A,A,A,A,C,A,D,D,D,D,D,D,D,A,D,D,D,D,B,D,A,D,C,D,D,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151089,1,1,1,1,1,3,3,4,3,3,4,ADBEDADCACDBC,BABEDECADBAED,CDEBBECCDBBBA,CCADDCACBDAAC,1,1,0,63244792112,1.230769230800000,1.318557,0.352257,322.628729,19.407023,1.230769230800000,0.714649,0.602414,289.907777,33.670321,1,1,6.39,7,1.2307692308,B,C,A,A,A,A,A,B,A,B,A,A,A,D,D,B,C,C,C,C,B,B,B,B,B,B,D,C,D,C,D,B,B,B,B,B,B,B,B,B,.,A,B,*,C,A,A,A,C,B,B,A,D,B,B,B,B,C,B,B,C,A,B,B,B,B,B,C,A,A,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151090,1,1,1,1,1,10,3,5,10,3,5,BDBEDBDCBCADC,EAECACDBCDECA,CABADBCDDCEDB,ADDBBAAAACCEC,1,1,0,63244792112,1.230769230800000,2.367542,0.471755,380.42084,25.990569,1.230769230800000,0.960982,0.503509,303.675902,28.14229,1,1,5.86,6,1.2307692308,B,B,A,C,A,A,A,C,B,B,A,A,B,E,D,A,C,C,C,C,C,B,B,B,C,C,D,C,C,B,D,A,B,A,B,B,A,B,B,B,A,A,A,F,A,A,A,A,C,C,D,D,D,C,C,B,C,C,B,B,B,B,C,A,A,C,B,D,A,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151091,1,1,1,1,1,4,4,5,4,4,5,EABEDEBADCAEB,EBACACDABACCA,ECCACD*DBEBCE,ABDECAABADDCB,1,1,0,63244792112,1.230769230800000,1.043784,0.34783,307.490561,19.163124,1.230769230800000,1.822602,0.333785,351.83385,18.656021,1,1,7.33,8,1.2307692308,A,D,A,B,A,A,A,D,B,B,A,A,B,E,E,C,B,C,A,C,A,B,B,B,B,D,D,D,D,D,D,B,B,B,B,B,B,B,B,B,A,A,A,D,B,C,B,A,B,D,A,A,D,C,C,C,C,D,C,B,C,B,B,B,B,B,C,C,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151092,1,0,0,0,0,5,5,6,5,5,6,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151093,1,1,1,1,1,15,1,4,15,1,4,CEECDCBDCBBBC,DCBECCDBCECCD,DCBABCDCBABCD,BCCBCDCBCBCCE,1,1,0,63244792112,1.230769230800000,-0.269325,0.384681,235.14697,21.19337,1.230769230800000,-0.743902,0.738297,208.385966,41.265138,1,1,6.33,7,1.2307692308,A,D,A,C,A,A,A,D,B,B,A,A,B,D,D,B,B,C,B,C,B,B,B,B,B,C,D,D,C,B,D,B,B,B,B,B,B,B,B,B,A,A,A,D,A,B,B,A,A,A,C,A,D,A,C,C,B,C,B,A,A,C,C,B,B,A,B,D,C,D,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151094,1,1,1,1,1,12,5,7,12,5,7,EAECACDBBDCCA,CDCAABBDBABCA,BCDBBAACAACBB,DCAAECDBCDDEB,1,1,0,63244792112,1.230769230800000,1.374018,0.393839,325.684262,21.697915,1.230769230800000,0.83699,0.595782,296.745701,33.299643,1,1,4.63,4,1.2307692308,B,B,A,A,A,A,A,A,B,A,A,A,A,E,F,A,C,C,C,C,A,B,B,B,B,B,C,B,C,A,C,B,B,B,B,B,A,B,A,A,B,A,A,C,A,C,A,A,C,A,C,D,C,C,D,C,D,D,D,C,C,B,B,D,D,D,B,D,C,C,D,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151100,1,1,1,1,1,4,4,5,4,4,5,BADBEACCABDCA,DBAACBDADAAEC,DCADDBACBECCA,DCDEBABBADBDB,1,1,0,63244792112,1.230769230800000,-1.166756,0.573574,185.704478,31.60012,1.230769230800000,1.767247,0.352988,348.73993,19.729321,1,1,5.89,6,1.2307692308,A,B,A,A,A,A,A,A,B,A,A,A,A,E,D,B,B,C,A,B,B,B,B,B,B,C,C,C,C,B,C,B,B,B,B,B,B,B,B,B,B,A,A,C,B,C,A,A,B,B,C,A,D,B,B,C,C,C,C,B,B,B,C,B,A,B,B,B,A,B,C,B
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151101,1,1,1,1,1,5,5,6,5,5,6,EAACDDDBACECB,ABDBABBCBCADE,BEDBEACACDBCD,ADAEEBDBBEABC,1,1,0,63244792112,1.230769230800000,-0.444197,0.501906,225.512684,27.651689,1.230769230800000,0.442353,0.594686,274.68852,33.238385,1,1,5.78,6,1.2307692308,A,C,A,C,.,.,B,B,.,B,.,.,.,C,C,C,C,C,C,C,C,B,.,.,B,*,C,C,B,D,D,B,B,B,B,B,B,B,B,B,B,A,A,F,C,A,A,A,A,C,A,A,D,A,A,D,C,D,A,A,A,A,A,A,A,A,A,A,A,A,D,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151102,1,1,1,1,1,1,1,2,1,1,2,DEDCDCBACEBBC,EAADCABCBAAEB,CBEACCABABCAD,DBDCEDBCCECAA,1,1,0,63244792112,1.230769230800000,1.1885,0.331368,315.463452,18.256177,1.230769230800000,0.837729,0.422737,296.787005,23.627755,1,1,5.13,5,1.2307692308,A,B,A,A,A,A,A,D,B,B,A,A,B,F,F,B,C,C,B,B,B,B,B,B,B,B,D,D,B,B,D,B,B,B,B,B,A,B,A,A,B,A,A,F,A,C,A,A,B,A,C,A,D,C,B,D,B,B,C,A,B,B,C,A,B,C,C,D,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151103,1,1,1,1,1,21,7,3,21,7,3,CDAAABBDBBECD,BEDBDBDCBAABC,ACBBBCCACBBAA,DBCDDDBADACBB,1,1,0,63244792112,1.230769230800000,1.240139,0.361382,318.308418,19.90975,1.230769230800000,0.168087,0.627625,259.359155,35.079422,1,1,5.72,6,1.2307692308,A,C,A,C,A,A,A,C,B,B,A,A,B,D,E,C,B,B,B,C,C,B,B,B,B,B,C,C,B,C,D,A,B,A,B,B,B,B,B,B,C,A,B,D,D,C,A,A,C,B,B,A,D,B,B,B,A,B,A,B,A,B,D,B,B,C,C,D,B,C,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151104,1,0,0,0,0,7,7,1,7,7,1,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151105,1,1,1,1,1,19,5,1,19,5,1,EAEDACDBADBCB,DEDCDDCACEDBC,DEDABAABCEADB,DCCDACABADEDC,1,1,0,63244792112,1.230769230800000,0.98137,0.32662,304.051963,17.994594,1.230769230800000,0.839722,0.460624,296.898398,25.745348,1,1,5.13,5,1.2307692308,B,C,A,A,A,A,A,C,B,B,A,A,B,D,B,A,C,C,C,C,C,B,B,B,B,B,C,B,B,B,D,B,B,A,B,B,B,B,B,A,C,A,B,D,B,C,A,A,C,C,C,A,D,C,D,C,C,C,C,B,C,B,D,A,A,C,B,D,A,B,A,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151106,1,1,1,1,1,21,7,3,21,7,3,CDCAABBDCAECD,BDBEDBDCACABD,ECABECDBCDCDA,DECDCDCBDBECA,1,1,0,63244792112,1.230769230800000,1.651302,0.406096,340.96077,22.373194,1.230769230800000,1.734771,0.338022,346.924771,18.892836,1,1,5.99,6,1.2307692308,B,B,A,A,A,A,A,C,B,B,A,A,B,E,E,A,C,C,C,C,B,B,B,B,B,B,C,D,B,C,D,B,B,A,B,B,A,B,B,B,A,A,A,C,A,A,A,A,C,B,B,D,C,B,C,C,C,C,C,B,C,B,C,B,A,B,C,B,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151107,1,1,1,1,1,17,3,6,17,3,6,BCEADEDCBAABB,EDABDBCBDCECA,CCBDEBCBDBACA,BDCEBEAABADCB,1,1,0,63244792112,1.230769230800000,0.41053,0.343607,272.602468,18.930465,1.230769230800000,1.637649,0.390417,341.496396,21.821315,1,1,5.99,6,1.2307692308,B,B,A,A,A,A,A,B,B,B,A,A,A,D,B,B,C,C,B,C,A,B,B,B,B,B,D,D,C,C,D,B,B,B,B,B,A,B,B,B,B,A,A,D,B,C,A,A,B,B,C,D,C,C,C,C,C,C,C,C,C,B,B,B,B,C,C,C,C,C,C,B
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151108,1,0,0,0,0,2,2,3,2,2,3,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151109,1,1,1,1,1,13,6,1,13,6,1,ADEBECCBDCECA,CEBCEEDDCBABB,EACEDBAACBEEE,CBDAEDACAEDCA,1,1,0,63244792112,1.230769230800000,0.056281,0.358196,253.0857,19.734222,1.230769230800000,0.205158,0.552845,261.431139,30.899794,1,1,5.17,5,1.2307692308,B,B,A,C,A,A,A,C,B,B,A,A,B,C,C,A,B,C,C,C,B,B,B,B,B,B,C,C,B,B,D,B,B,A,A,B,A,B,B,B,B,A,A,D,A,C,A,A,B,D,D,D,D,B,B,C,C,D,C,B,A,B,B,B,B,B,B,C,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151110,1,1,1,1,1,8,1,3,8,1,3,CEDBCACACEADD,DCEBABDDBACBC,CBCADCDBADAAC,DCCDCBCCDCBCC,1,1,0,63244792112,1.230769230800000,0.019421,0.410456,251.054958,22.613401,1.230769230800000,1.217966,0.360447,318.039336,20.146222,1,1,6.1,7,1.2307692308,A,C,A,A,A,A,A,B,B,B,A,A,A,E,C,B,B,C,B,C,A,B,B,B,C,B,D,C,C,B,D,B,B,B,B,B,B,B,B,B,B,A,A,C,B,C,B,A,A,A,B,A,C,B,C,C,C,C,C,B,C,B,D,C,B,C,C,D,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151111,1,1,1,1,1,7,7,1,7,7,1,CDAAABBCAEECD,DEDCECCACAABC,ADAAECCACBCAA,AABBBBDBACDAC,1,1,0,63244792112,1.230769230800000,1.219686,0.353994,317.181593,19.50272,1.230769230800000,1.114799,0.372121,312.273092,20.798709,1,1,6.39,7,1.2307692308,A,C,A,B,B,A,A,E,A,A,B,A,B,D,F,A,B,C,C,C,C,B,B,B,D,D,D,D,D,C,D,B,B,A,B,B,A,B,B,A,A,A,B,D,B,A,A,A,B,B,B,D,D,B,C,A,A,A,C,B,A,B,C,A,D,B,D,D,B,C,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151112,1,1,1,1,1,6,6,7,6,6,7,ECCBCADBDBECC,ADAAABDCCAECB,BCEEEEBADAECB,CDABECCACAEAA,1,1,0,63244792112,1.230769230800000,0.93741,0.377348,301.630059,20.78937,1.230769230800000,0.60686,0.51908,283.883199,29.01259,1,1,5.8,6,1.2307692308,B,B,A,C,A,A,A,B,B,B,A,A,A,F,D,A,B,B,C,C,B,B,B,B,C,C,C,B,C,C,C,A,B,B,B,B,B,B,B,B,.,A,A,H,B,A,A,A,C,A,C,A,D,B,C,C,C,C,D,B,C,B,D,C,B,D,C,D,B,C,D,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151113,1,1,1,1,1,20,6,2,20,6,2,ECACABBAABEDC,AEDDCDADBACAB,ACCECAAABAEDA,ACABEEACDCDAE,1,1,0,63244792112,1.230769230800000,-0.044389,0.437429,247.539451,24.099435,1.230769230800000,0.08136,0.530062,254.511781,29.626399,1,1,5.41,5,1.2307692308,B,C,A,C,A,A,A,B,B,A,B,A,A,E,D,B,C,C,C,C,B,B,B,B,C,C,C,B,B,B,C,B,B,A,B,B,B,B,B,A,A,A,A,F,C,A,A,A,C,A,B,D,C,B,C,B,C,C,C,B,C,B,B,B,B,B,B,B,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151114,1,1,1,1,1,20,6,2,20,6,2,EBEBCBDBABECC,AADCCDCACBBCB,EBCEBDABCABEA,ACDBDBACBEECB,1,1,0,63244792112,1.230769230800000,0.451431,0.381112,274.855842,20.996742,1.230769230800000,0.249811,0.463458,263.926899,25.903747,1,1,5.08,5,1.2307692308,B,B,A,B,A,A,A,D,B,A,B,B,B,D,F,A,C,C,C,C,B,B,B,B,B,B,D,C,B,A,D,B,B,B,B,B,A,B,A,B,C,A,A,D,A,A,A,A,B,C,D,A,D,B,C,C,C,D,C,B,B,C,C,B,A,C,B,C,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151404,1,0,0,0,0,3,3,4,3,3,4,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151405,1,0,0,0,0,14,7,2,14,7,2,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151406,1,0,0,0,0,16,2,5,16,2,5,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151407,1,1,1,1,1,2,2,3,2,2,3,EEECDABCBACEB,BCEEDBDABCABC,BEDDBDBCBBECC,CDDDEBCBCCEBD,1,1,0,63244792112,1.230769230800000,1.056765,0.351339,308.205728,19.356447,1.230769230800000,0.702144,0.567145,289.208844,31.699054,1,1,4.62,4,1.2307692308,B,C,A,C,A,A,A,C,B,A,B,B,A,E,F,B,C,C,C,C,C,B,B,B,B,B,D,C,C,A,C,A,B,B,B,A,A,B,B,A,B,A,B,D,B,C,A,A,C,B,C,A,C,C,C,C,C,C,C,A,D,C,B,B,B,D,D,D,C,C,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151408,1,1,1,1,1,1,1,2,1,1,2,AEDCDACAC*BDA,DBCADABCAEBEB,CCEDBBBBADEEB,CDDCBAACCDDBA,1,1,0,63244792112,1.230769230800000,0.314998,0.399587,267.339289,22.014592,1.230769230800000,1.277269,0.330471,321.353919,18.470793,1,1,4.43,3,1.2307692308,A,C,A,C,A,A,A,A,A,B,A,A,A,B,B,A,B,A,A,C,A,B,B,B,B,B,C,B,B,A,C,A,B,B,B,B,A,B,B,B,A,A,A,A,A,A,A,A,C,D,B,D,D,C,A,C,D,C,C,A,D,B,C,A,D,D,B,D,A,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151409,1,1,1,1,1,8,1,3,8,1,3,DEDCDCCADAADB,ADAEDEBCABDBD,CAEDBEACDCDAC,BAEDCACDACBBD,1,1,0,63244792112,1.230769230800000,0.389236,0.359176,271.42931,19.788214,1.230769230800000,-0.1857,0.856566,239.585176,47.875468,1,1,5.76,6,1.2307692308,B,B,A,B,A,A,A,B,B,B,A,A,A,C,D,A,C,C,C,C,A,B,B,B,B,C,C,C,B,B,D,B,B,B,B,B,B,B,B,B,A,A,A,C,B,A,A,A,B,A,D,D,D,C,C,C,C,C,C,B,C,C,C,B,B,B,B,C,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151425,1,1,1,1,1,9,2,4,9,2,4,EABECADBBCBEB,BACEDECADAADB,ACDBDCACCBDDC,BBBCEBACCECBD,1,1,0,63244792112,1.230769230800000,0.949118,0.345615,302.275092,19.041093,1.230769230800000,0.581132,0.449685,282.445201,25.133941,1,1,5.71,6,1.2307692308,A,B,A,A,A,A,A,C,B,B,A,A,B,E,E,C,B,C,B,C,C,B,B,B,B,B,D,B,C,B,D,B,B,B,B,B,A,B,B,B,C,A,B,D,A,C,A,A,B,C,C,A,D,B,B,C,C,C,C,A,C,C,C,B,B,C,C,B,B,B,C,A
