ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,IN_PUBLICA,ID_LOCALIZACAO,ID_TURMA,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_LP,IN_PREENCHIMENTO_MT,IN_PRESENCA_LP,IN_PRESENCA_MT,ID_CADERNO_LP,ID_BLOCO_1_LP,ID_BLOCO_2_LP,ID_CADERNO_MT,ID_BLOCO_1_MT,ID_BLOCO_2_MT,TX_RESP_BLOCO1_LP,TX_RESP_BLOCO2_LP,TX_RESP_BLOCO1_MT,TX_RESP_BLOCO2_MT,IN_PROFICIENCIA_LP,IN_PROFICIENCIA_MT,IN_AMOSTRA,ESTRATO,PESO_ALUNO_LP,PROFICIENCIA_LP,ERRO_PADRAO_LP,PROFICIENCIA_LP_SAEB,ERRO_PADRAO_LP_SAEB,PESO_ALUNO_MT,PROFICIENCIA_MT,ERRO_PADRAO_MT,PROFICIENCIA_MT_SAEB,ERRO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,IN_INSE,INSE_ALUNO,NU_TIPO_NIVEL_INSE,PESO_ALUNO_INSE,TX_RESP_Q01,TX_RESP_Q02,TX_RESP_Q03,TX_RESP_Q04,TX_RESP_Q05a,TX_RESP_Q05b,TX_RESP_Q05c,TX_RESP_Q06,TX_RESP_Q07a,TX_RESP_Q07b,TX_RESP_Q07c,TX_RESP_Q07d,TX_RESP_Q07e,TX_RESP_Q08,TX_RESP_Q09,TX_RESP_Q10a,TX_RESP_Q10b,TX_RESP_Q10c,TX_RESP_Q10d,TX_RESP_Q10e,TX_RESP_Q10f,TX_RESP_Q11a,TX_RESP_Q11b,TX_RESP_Q11c,TX_RESP_Q12a,TX_RESP_Q12b,TX_RESP_Q12c,TX_RESP_Q12d,TX_RESP_Q12e,TX_RESP_Q12f,TX_RESP_Q12g,TX_RESP_Q13a,TX_RESP_Q13b,TX_RESP_Q13c,TX_RESP_Q13d,TX_RESP_Q13e,TX_RESP_Q13f,TX_RESP_Q13g,TX_RESP_Q13h,TX_RESP_Q13i,TX_RESP_Q14,TX_RESP_Q15a,TX_RESP_Q15b,TX_RESP_Q16,TX_RESP_Q17,TX_RESP_Q18,TX_RESP_Q19,TX_RESP_Q20,TX_RESP_Q21a,TX_RESP_Q21b,TX_RESP_Q21c,TX_RESP_Q21d,TX_RESP_Q21e,TX_RESP_Q22a,TX_RESP_Q22b,TX_RESP_Q22c,TX_RESP_Q22d,TX_RESP_Q22e,TX_RESP_Q22f,TX_RESP_Q22g,TX_RESP_Q22h,TX_RESP_Q23a,TX_RESP_Q23b,TX_RESP_Q23c,TX_RESP_Q23d,TX_RESP_Q23e,TX_RESP_Q23f,TX_RESP_Q23g,TX_RESP_Q23h,TX_RESP_Q23i,TX_RESP_Q24,TX_RESP_Q25
2023,3,31,6324415,2,61432986,1,1,1486523,12,52279410,1,1,1,1,1,13,6,1,13,6,1,EACBEBABDCACA,BEDCCDCADAEBD,DACEACABABABC,ACECEBCCCBAAE,1,1,0,63244152112,1.151515151500000,0.151864,0.388259,258.351688,21.390494,1.151515151500000,-0.20111,0.574058,238.723875,32.085438,1,0,,1,,B,C,A,A,B,.,.,C,B,B,.,.,B,A,D,A,A,C,B,C,C,B,B,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,B,C,C,C,C,C,B,B,C,C,B,C,C,B,A,B,B,C,A
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280626,1,1,1,1,1,15,1,4,15,1,4,AEBCCCBACEBBD,BACEAECBDBADD,DACEAABBDADCE,DBACDDABBECBC,1,1,0,63244152112,1.200000000000000,0.778346,0.334638,292.866689,18.436333,1.200000000000000,0.586097,0.545518,282.722707,30.490271,1,1,5.33,5,1.2631578947,B,B,A,C,A,A,A,C,B,B,A,A,A,F,C,C,B,C,C,C,B,B,B,B,B,C,C,B,B,B,D,B,B,B,B,B,A,B,B,B,A,A,.,F,B,A,A,A,C,A,C,D,C,B,A,A,B,A,A,B,B,B,B,A,B,B,B,C,B,B,C,A
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280698,1,1,1,1,1,17,3,6,17,3,6,BEDEDBDCBAABE,EBBBEDADDEEBE,CCBDDBBAAAACC,CCCCCCCCCCCCC,1,1,0,63244152112,1.200000000000000,0.477107,0.348259,276.270419,19.186759,1.200000000000000,-0.481079,0.665711,223.075756,37.208137,1,1,6.18,7,1.2631578947,A,D,A,C,A,A,A,D,B,B,B,A,B,C,D,B,B,C,A,C,A,B,B,B,B,C,D,C,B,C,D,B,B,B,B,B,B,B,B,B,A,A,A,F,A,C,B,B,A,A,A,D,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,A
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280699,1,1,1,1,1,2,2,3,2,2,3,AEBEECBDBECCE,EECEAEBDBEABC,AEDBCDBCCACEE,ECDCACBAACCDA,1,1,0,63244152112,1.200000000000000,-0.46106,0.565667,224.583644,31.164497,1.200000000000000,0.256458,0.511484,264.298416,28.588031,1,1,4.6,4,1.2631578947,B,E,A,A,A,A,A,A,B,.,.,.,.,C,C,A,B,B,B,C,A,B,B,B,B,B,D,C,C,A,C,B,B,B,A,B,A,A,B,A,B,A,A,A,C,A,C,A,B,C,B,B,C,A,B,B,.,C,B,A,B,A,B,.,.,B,B,B,C,B,A,A
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280700,1,0,0,0,0,3,3,4,3,3,4,.............,.............,.............,.............,0,0,0,63244152112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280701,1,1,1,1,1,8,1,3,8,1,3,BECCCCCCCAEBB,BCEEDBDDBCAEC,BCDBADDCBCEDA,DCDDADBABABBE,1,1,0,63244152112,1.200000000000000,0.663403,0.35491,286.534092,19.553185,1.200000000000000,-0.425881,0.744475,226.160901,41.610441,1,1,4.14,3,1.2631578947,B,C,A,C,A,A,A,A,A,A,A,A,A,C,A,A,B,C,A,B,B,B,B,B,B,A,D,B,C,A,C,A,B,A,B,B,A,A,A,B,B,A,A,A,A,A,A,A,A,A,B,D,B,A,C,C,B,D,C,B,C,A,A,A,A,A,A,A,A,A,B,A
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280702,1,1,1,1,1,19,5,1,19,5,1,EBEDACDBBDECA,BEDCCCCACEABD,EEDEAAACDCCDC,BD*DECCCACABD,1,1,0,63244152112,1.200000000000000,1.291087,0.341242,321.115314,18.800169,1.200000000000000,0.311829,0.512145,267.39323,28.624976,1,1,4.47,3,1.2631578947,A,C,A,B,A,A,A,E,.,.,*,B,B,C,E,B,B,C,C,C,C,B,B,B,B,A,D,B,B,A,C,B,B,A,A,B,A,B,A,B,B,A,A,A,B,A,B,A,B,C,D,D,B,A,A,C,B,B,B,B,B,A,B,B,B,B,B,B,B,B,D,A
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280703,1,1,1,1,1,5,5,6,5,5,6,EBBABADBBDACB,CCEAEBDBCCDAA,BDDADEABCBACD,BDCDBBAAAAEBC,1,1,0,63244152112,1.200000000000000,-0.085419,0.414515,245.27897,22.837025,1.200000000000000,-0.405076,0.604846,227.32374,33.806251,1,1,4.38,3,1.2631578947,B,D,A,A,A,A,A,C,B,B,A,A,B,F,F,A,A,A,A,C,A,B,B,B,B,B,C,B,B,A,D,A,B,A,A,A,A,B,B,B,A,A,A,A,B,A,C,A,A,A,D,D,A,C,B,B,B,C,C,B,C,B,C,C,C,C,C,C,C,C,B,A
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280704,1,1,1,1,1,1,1,2,1,1,2,BEDBDABDCEABC,CEECEDDAAABDB,DBEACDABDCEAD,ABDEADACCEECA,1,1,0,63244152112,1.200000000000000,-0.024607,0.394866,248.629308,21.754496,1.200000000000000,0.966646,0.443627,303.992476,24.795346,1,0,,1,,A,C,A,A,A,A,A,A,B,A,A,A,A,F,F,B,C,C,C,C,B,B,B,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A,A,B,A,A,A,A,A,B,B,B,B,C,B,B,B,B,D,A
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280705,1,1,1,1,1,6,6,7,6,6,7,ECEBCDDBDBEBA,CCCAABDBABBCE,CCCEDBACBADDB,BDDEBCDCCDAAA,1,1,0,63244152112,1.200000000000000,0.867648,0.384675,297.786636,21.193039,1.200000000000000,1.156042,0.491355,314.57826,27.462975,1,1,4.59,4,1.2631578947,A,B,A,A,A,A,A,C,B,B,.,.,B,F,F,C,C,C,C,C,C,B,B,B,B,B,C,B,B,B,D,A,B,B,B,A,A,B,A,B,B,A,A,A,A,A,A,A,C,C,C,D,B,C,C,D,D,B,D,C,D,C,C,C,D,D,.,B,C,D,C,*
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280706,1,1,1,1,1,14,7,2,14,7,2,CDEAABBDDAACD,EEADCABCBAABB,ADABECDBCEDAA,ADDCCEACCDEAB,1,1,0,63244152112,1.200000000000000,1.510813,0.387107,333.220759,21.327026,1.200000000000000,1.22017,0.384469,318.162523,21.488867,1,1,4.26,3,1.2631578947,A,C,A,A,A,A,A,A,B,A,A,A,A,D,A,B,C,C,C,C,C,B,B,B,B,B,C,B,B,A,C,B,B,B,B,A,A,B,B,A,A,A,A,B,C,A,A,A,C,A,C,D,D,B,B,A,B,B,B,B,A,B,C,B,B,A,A,D,B,B,C,A
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280707,1,1,1,1,1,9,2,4,9,2,4,EDEBCCDCDDDEE,BCDECADAABADD,AEDCCBACCADBD,BDAEDBDADDCBE,1,1,0,63244152112,1.200000000000000,-0.29411,0.426304,233.781481,23.486521,1.200000000000000,0.029218,0.484746,251.597443,27.093582,1,1,6.45,7,1.2631578947,A,B,A,C,A,A,A,C,B,B,A,A,B,B,B,B,A,B,A,C,C,B,B,B,B,D,D,D,C,D,D,B,B,B,B,B,B,B,B,B,A,A,A,B,A,B,A,A,A,A,D,D,A,B,B,B,B,B,B,B,B,D,D,D,D,D,D,D,D,D,C,B
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280708,1,1,1,1,1,11,4,6,11,4,6,BBBEDECACCAED,EBCBABBBDEEBA,EECDDBACDDCEC,ADCEADAABACBD,1,1,0,63244152112,1.200000000000000,0.85126,0.331452,296.883766,18.260805,1.200000000000000,0.578159,0.492872,282.279033,27.547763,1,1,4.42,3,1.2631578947,B,B,A,A,A,A,A,B,B,A,A,A,A,A,A,B,C,C,C,C,B,B,B,B,B,A,D,B,B,A,D,B,B,B,B,A,A,B,B,B,A,A,A,A,B,A,A,A,A,A,B,D,D,B,A,B,B,B,B,A,A,B,B,B,B,B,B,B,B,B,C,A
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280709,1,1,1,1,1,10,3,5,10,3,5,DDEEDBBBBADBE,EABDACDABDDCA,ADDEADCBDDACB,DDAC*EACDCDCC,1,1,0,63244152112,1.200000000000000,0.830942,0.34169,295.764379,18.824851,1.200000000000000,0.331892,0.922034,268.514597,51.534627,1,1,5.44,5,1.2631578947,B,C,A,A,A,A,A,C,B,B,.,.,B,D,B,C,C,C,C,C,A,B,B,B,B,B,D,B,C,B,D,B,B,B,B,B,A,B,B,B,A,A,A,A,B,A,A,A,B,B,B,D,B,B,B,C,C,C,C,C,B,C,B,B,C,B,B,B,C,B,C,A
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280710,1,1,1,1,1,9,2,4,9,2,4,AEAEDACCBECBB,BEAEDBCAACAED,CDACAABCCEDAB,ABBCBDADACBBE,1,1,0,63244152112,1.200000000000000,1.082885,0.356401,309.644766,19.63533,1.200000000000000,0.006776,0.626926,250.343107,35.040354,1,1,4.3,3,1.2631578947,B,B,A,A,A,A,A,B,A,A,A,A,B,B,F,B,C,C,C,C,A,B,B,B,B,A,C,B,B,A,B,B,B,B,A,B,A,B,B,B,A,A,A,A,B,A,A,A,B,A,D,A,C,A,B,B,B,C,C,C,C,B,B,B,C,C,B,B,B,B,C,A
2023,3,31,6324415,2,61432986,1,1,1486523,12,52280711,1,1,1,1,1,16,2,5,16,2,5,DEABCEACAACDB,EABCBBDBBDDCC,AADCCDBCCDCCC,CCDABAAADBBDB,1,1,0,63244152112,1.200000000000000,0.642821,0.357306,285.400161,19.685189,1.200000000000000,0.842189,0.481133,297.036285,26.891643,1,1,5.56,6,1.2631578947,A,C,A,B,A,A,A,E,B,B,A,B,B,F,F,B,C,C,C,C,B,B,B,B,B,A,D,C,C,B,D,B,B,A,B,B,B,B,A,B,A,A,A,B,B,A,B,B,C,B,D,D,B,A,A,C,C,C,B,C,B,A,B,B,B,B,B,B,B,B,C,A
2023,3,31,6324415,2,61432986,1,1,1494362,12,52279078,1,1,1,1,1,5,5,6,5,5,6,EABADBDBBDDCA,ABCCADDBDBEDE,BCDADABBACDBD,ECCECAAACAEDB,1,1,0,63244152112,1.027777777800000,0.536904,0.352829,279.564837,19.438536,1.027777777800000,1.153408,0.497034,314.431039,27.780387,1,1,6.1,7,1.0571428571,A,C,A,C,A,A,A,D,A,A,B,B,B,D,D,A,B,B,B,C,C,B,B,B,D,A,D,C,D,D,D,B,B,B,B,B,A,B,B,B,A,A,A,B,B,A,A,A,A,A,A,D,D,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,C,B
2023,3,31,6324415,2,61432986,1,1,1494362,12,52279079,1,1,1,1,1,21,7,3,21,7,3,CDCAABAABCCEB,ADEBCEDABEECD,DDABECBBABBAA,ECBBCDCABAABC,1,1,0,63244152112,1.027777777800000,-0.360499,0.483351,230.123888,26.629432,1.027777777800000,1.021233,0.525009,307.043471,29.343975,1,1,4.56,4,1.0571428571,A,C,A,A,A,A,A,B,B,B,A,A,A,F,F,B,C,B,B,C,B,B,B,B,B,B,C,C,B,A,D,A,B,B,A,A,A,B,B,B,A,A,A,B,B,A,A,A,B,B,B,D,D,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,A,*
2023,3,31,6324415,2,61432986,1,1,1494362,12,52280364,1,1,1,1,1,8,1,3,8,1,3,AECCDCCACEADD,BCDBDEDCBCDBC,CCAEABDBACEAD,DAECDECADCADC,1,1,0,63244152112,1.027777777800000,1.069308,0.346454,308.896764,19.087316,1.027777777800000,0.891258,0.585773,299.778865,32.740217,1,1,5.8,6,1.0571428571,B,C,A,A,A,A,A,D,B,A,B,B,B,E,F,B,C,C,C,B,B,B,B,B,B,C,D,D,C,B,D,B,B,B,A,B,A,B,A,B,A,A,A,A,B,A,A,A,C,B,B,A,C,B,C,C,C,C,C,B,B,B,B,C,C,B,A,C,B,B,C,A
2023,3,31,6324415,2,61432986,1,1,1494362,12,52280365,1,1,1,1,1,19,5,1,19,5,1,EAEDACDBCDECA,BEDCDCCACECBC,DCDECAABACADB,CECDBDDBAAAAA,1,1,0,63244152112,1.027777777800000,1.969556,0.393491,358.494453,21.678742,1.027777777800000,2.598853,0.29266,395.220325,16.357449,1,1,6.34,7,1.0571428571,A,B,A,A,A,A,A,B,B,B,A,A,A,D,B,A,B,C,C,C,B,B,B,B,B,B,C,D,D,C,D,B,B,B,B,B,B,B,B,B,A,A,A,A,A,C,A,A,B,A,B,D,D,B,C,C,C,C,C,C,B,C,D,A,A,B,B,C,B,A,C,A
2023,3,31,6324415,2,61432986,1,1,1494362,12,52280366,1,1,1,1,1,8,1,3,8,1,3,AEDCBBDBBCBCD,CAEBCBDACBDBC,CACDBBDBADBDA,ABCEDEDCCA*CB,1,1,0,63244152112,1.027777777800000,-0.602864,0.488836,216.771185,26.931619,1.027777777800000,0.785571,0.665836,293.871773,37.215124,1,1,7.14,8,1.0571428571,B,B,A,B,*,B,*,B,B,B,A,A,A,E,D,B,B,C,C,C,B,B,B,B,B,C,D,D,D,D,D,B,B,B,B,B,B,B,B,B,A,A,A,F,A,C,A,A,C,C,D,D,D,C,B,B,D,D,*,C,*,B,C,C,B,D,C,C,D,C,C,A
2023,3,31,6324415,2,61432986,1,1,1494362,12,52280367,1,1,1,1,1,12,5,7,12,5,7,EAACDDDACDDCA,CDAAAEBBDBECD,DDDAAABCCCCBC,BDADECDCCBBAA,1,1,0,63244152112,1.027777777800000,1.101986,0.373562,310.697104,20.580787,1.027777777800000,1.063193,0.3914,309.388713,21.876257,1,1,4.37,3,1.0571428571,A,D,A,A,A,A,A,A,B,A,A,A,A,B,B,B,B,C,B,C,C,B,B,B,B,A,C,C,B,A,C,B,B,B,B,B,A,B,B,A,A,A,A,A,B,C,B,A,B,A,B,B,D,C,B,B,C,C,C,B,C,C,C,B,B,B,B,B,B,B,C,A
2023,3,31,6324415,2,61432986,1,1,1494362,12,52280368,1,1,1,1,1,20,6,2,20,6,2,ECEBCBDBABACA,DEACCAACBDBBB,BBCEAEDDAAEBA,AADCBBACCCBCA,1,1,0,63244152112,1.027777777800000,1.274784,0.366494,320.217127,20.191387,1.027777777800000,1.052218,0.443438,308.775294,24.784782,1,1,5.61,6,1.0571428571,A,C,A,B,A,A,A,C,B,B,A,A,B,B,B,B,C,C,C,C,C,B,B,B,C,B,D,C,C,B,D,B,B,B,B,B,A,B,B,B,A,A,A,B,B,A,B,A,C,B,C,D,C,A,C,B,C,B,C,A,C,B,C,B,B,B,A,C,B,B,D,A
2023,3,31,6324415,2,61432986,1,1,1494362,12,52280369,1,1,1,1,1,11,4,6,11,4,6,BABEDECADCAEB,EBEBCDDBDBABA,DBEADAACBEBAC,ECCEDAABCABBB,1,1,0,63244152112,1.027777777800000,1.901214,0.429664,354.729263,23.671635,1.027777777800000,0.899603,0.460989,300.245287,25.765748,1,1,5.44,5,1.0571428571,A,C,A,A,A,A,A,C,B,B,.,.,B,B,E,A,C,C,C,C,A,B,B,B,B,B,C,C,C,B,D,B,B,B,A,B,A,B,B,B,A,A,A,A,A,A,A,A,C,A,C,A,D,B,C,C,C,C,C,C,B,B,C,C,A,B,C,D,A,B,C,A
