"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
0.915168442692711,-0.295421531557064,0.579688675962332,-0.853324642533104,0.474858079933817,-0.920841674328305,0.298505673807753,0.864120400940273,0,-1.02619370041583
1.13186957528636,1.06351751360543,0.579688675962332,0.656403571179311,0.474858079933817,-0.920841674328305,1.27931003060466,0.864120400940273,-1.41421356237309,-1.02619370041583
0.328242733131964,-1.65436057671956,-0.966147793270553,-0.853324642533104,-0.949716159867634,-0.920841674328305,0.298505673807753,-0.0392782000427399,0,-1.02619370041583
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.08065511100691,-1.65436057671956,-2.51198426250344,-2.36305285624552,-2.37429039966908,-0.920841674328305,-1.66310303978605,-1.84607540200877,1.41421356237309,1.87129439487592
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.266525000868968,-1.65436057671956,-2.51198426250344,-2.36305285624552,-2.37429039966908,-0.920841674328305,0.298505673807753,-0.942676801025752,1.41421356237309,1.87129439487592
-1.62729813978432,-0.295421531557064,0.579688675962332,0.656403571179311,0.474858079933817,-0.920841674328305,-1.66310303978605,-0.942676801025752,1.41421356237309,0.422550347230047
1.11203336987738,1.06351751360543,0.579688675962332,0.656403571179311,0.474858079933817,NA,NA,NA,0,0.422550347230047
0.382657105850855,-0.295421531557064,0.579688675962332,0.656403571179311,0.474858079933817,0.779173724431642,1.27931003060466,-0.0392782000427399,-1.41421356237309,0.422550347230047
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.31457400226288,NA,NA,NA,NA,-0.920841674328305,NA,NA,0,0.422550347230047
0.481571452170418,1.06351751360543,0.579688675962332,0.656403571179311,0.474858079933817,0.779173724431642,-0.68229868298915,0.864120400940273,0,0.422550347230047
-1.3170187969678,NA,0.579688675962332,0.656403571179311,0.474858079933817,-0.920841674328305,-1.66310303978605,-0.942676801025752,0,0.422550347230047
1.34806463364249,-0.295421531557064,0.579688675962332,0.656403571179311,0.474858079933817,1.62918142381162,1.27931003060466,-0.942676801025752,-2.82842712474619,-1.02619370041583
-1.00022494722457,-0.295421531557064,0.579688675962332,-0.853324642533104,0.474858079933817,-0.0708339749483313,-0.68229868298915,-0.0392782000427399,1.41421356237309,-1.02619370041583
-1.27115563345108,-0.295421531557064,-0.966147793270553,-0.853324642533104,-0.949716159867634,-0.920841674328305,0.298505673807753,0.864120400940273,0,0.422550347230047
-0.065081505370176,1.06351751360543,0.579688675962332,0.656403571179311,0.474858079933817,-0.0708339749483313,-0.68229868298915,-0.0392782000427399,0,0.422550347230047
0.0164029759879421,1.06351751360543,0.579688675962332,0.656403571179311,0.474858079933817,-0.920841674328305,0.298505673807753,-1.84607540200877,-1.41421356237309,-1.02619370041583
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.07064894400044,-0.295421531557064,-0.966147793270553,-0.853324642533104,0.474858079933817,-0.920841674328305,0.298505673807753,0.864120400940273,1.41421356237309,0.422550347230047
0.859135388890975,-0.295421531557064,-0.966147793270553,0.656403571179311,0.474858079933817,-0.0708339749483313,0.298505673807753,0.864120400940273,0,-1.02619370041583
-0.525329390086351,-0.295421531557064,0.579688675962332,0.656403571179311,0.474858079933817,-0.0708339749483313,1.27931003060466,-1.84607540200877,0,1.87129439487592
0.187662681100864,1.06351751360543,0.579688675962332,0.656403571179311,0.474858079933817,1.62918142381162,0.298505673807753,0.864120400940273,0,-1.02619370041583
2.02258373813505,1.06351751360543,0.579688675962332,0.656403571179311,0.474858079933817,1.62918142381162,1.27931003060466,0.864120400940273,0,-1.02619370041583
-0.665982635788869,-0.295421531557064,0.579688675962332,NA,-2.37429039966908,0.779173724431642,-0.68229868298915,0.864120400940273,0,0.422550347230047
1.0724254622488,1.06351751360543,0.579688675962332,0.656403571179311,0.474858079933817,0.779173724431642,0.298505673807753,0.864120400940273,0,0.422550347230047
0.393405025763683,1.06351751360543,0.579688675962332,0.656403571179311,0.474858079933817,0.779173724431642,0.298505673807753,-0.0392782000427399,0,NA
-0.579778479705067,-1.65436057671956,-0.966147793270553,-0.853324642533104,0.474858079933817,1.62918142381162,-1.66310303978605,0.864120400940273,0,-1.02619370041583
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
