"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA
-0.862827763900793,0.870715431934292,1.44789486338751,-0.870715431934292,0.487339717240449,1.39254634130405,1.44149994031289,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-2.24024709481285,0.870715431934292,1.44789486338751,0.79155948357663,0.487339717240449,1.39254634130405,1.44149994031289,-0.316623793430652
-1.29655829505098,0.870715431934292,1.44789486338751,0.79155948357663,0.487339717240449,1.39254634130405,0.180187492539112,3.00792603759119
NA,NA,NA,NA,NA,NA,NA,NA
0.893340991045572,-0.79155948357663,-0.152409985619738,0.79155948357663,NA,-0.856951594648645,-1.08112495523467,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA,NA
-0.0672960235587703,-0.79155948357663,-0.152409985619738,0.79155948357663,0.487339717240449,-0.856951594648645,0.180187492539112,-0.316623793430652
-0.734312607280818,-0.79155948357663,-1.75271483462698,-0.870715431934292,0.487339717240449,-1.98170056262499,-1.08112495523467,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.0816670812627919,-0.79155948357663,1.44789486338751,0.79155948357663,0.487339717240449,0.267797373327701,0.180187492539112,-0.316623793430652
-0.331098221935114,-0.79155948357663,-0.152409985619738,-0.870715431934292,0.487339717240449,-0.856951594648645,-1.08112495523467,3.00792603759119
NA,NA,NA,NA,NA,NA,NA,NA
0.678261111390849,-0.79155948357663,-0.152409985619738,-0.870715431934292,0.487339717240449,0.267797373327701,-2.34243740300845,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA,NA
0.529379104132847,0.870715431934292,-0.152409985619738,-0.870715431934292,-1.94935886896179,0.267797373327701,0.180187492539112,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA,NA
-0.57360681649952,2.53299034744521,-0.152409985619738,0.79155948357663,0.487339717240449,-0.856951594648645,0.180187492539112,-0.316623793430652
1.76137913776606,-0.79155948357663,-0.152409985619738,-0.870715431934292,-1.94935886896179,-0.856951594648645,0.180187492539112,-0.316623793430652
0.433222307721998,-0.79155948357663,1.44789486338751,0.79155948357663,0.487339717240449,-0.856951594648645,-1.08112495523467,-0.316623793430652
1.31118940412324,0.870715431934292,-1.75271483462698,-2.53299034744521,0.487339717240449,0.267797373327701,0.180187492539112,-0.316623793430652
-1.47374460059603,0.870715431934292,-0.152409985619738,0.79155948357663,0.487339717240449,0.267797373327701,0.180187492539112,-0.316623793430652
0.0426419536868458,-0.79155948357663,-0.152409985619738,0.79155948357663,-1.94935886896179,0.267797373327701,0.180187492539112,-0.316623793430652
1.61883547115061,-0.79155948357663,-1.75271483462698,-0.870715431934292,-1.94935886896179,-0.856951594648645,-1.08112495523467,-0.316623793430652
0.424326748867683,0.870715431934292,-0.152409985619738,0.79155948357663,0.487339717240449,0.267797373327701,0.180187492539112,-0.316623793430652
-0.181124533008887,-0.79155948357663,-0.152409985619738,-0.870715431934292,0.487339717240449,1.39254634130405,1.44149994031289,-0.316623793430652
0.0586064978580604,-0.79155948357663,-0.152409985619738,0.79155948357663,0.487339717240449,1.39254634130405,1.44149994031289,-0.316623793430652
0.0913003101627928,0.870715431934292,-0.152409985619738,0.79155948357663,0.487339717240449,-0.856951594648645,0.180187492539112,-0.316623793430652
