"PROFICIENCIA_MT_SAEB","TX_RESP_Q22g_num","TX_RESP_Q19_num"
NA,NA,NA
-0.531539211024999,-0.322054692133164,1.73054663810793
2.3075986452252,-0.322054692133164,-0.346109327621587
-0.886513361443278,0.912488294377298,1.73054663810793
-0.644531359515313,-1.55659767864362,-0.346109327621587
1.02710687178193,-0.322054692133164,-0.346109327621587
-1.14594869426384,0.912488294377298,-0.346109327621587
-0.206405769911045,0.912488294377298,-0.346109327621587
-1.77924292513029,0.912488294377298,-0.346109327621587
-0.174758374153637,0.912488294377298,-0.346109327621587
NA,NA,NA
-0.101000378139327,-2.79114066515409,-0.346109327621587
0.509815385327294,-0.322054692133164,-0.346109327621587
-1.18073927045952,0.912488294377298,-0.346109327621587
0.761688062803396,-0.322054692133164,-0.346109327621587
-0.184510426361947,0.912488294377298,-0.346109327621587
1.87140326835622,-0.322054692133164,-0.346109327621587
-0.759825890170373,NA,3.80720260383745
-0.325174996214381,-0.322054692133164,-0.346109327621587
0.655459935309236,-0.322054692133164,-0.346109327621587
1.19452474873653,0.912488294377298,-0.346109327621587
-0.697854086165981,0.912488294377298,-0.346109327621587
0.167754503147652,0.912488294377298,-0.346109327621587
-0.992024243905143,-0.322054692133164,-0.346109327621587
0.289620216846755,-1.55659767864362,-0.346109327621587
NA,NA,NA
0.825097349324871,-0.322054692133164,-0.346109327621587
