"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q21e_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA
-0.847848610947913,-0.892134493673605,-1.48252825456227,0.945486938349331,1.73054663810793,-0.204124145231931
1.06395542365388,0.637238924052575,1.24532373383231,0.945486938349331,-0.346109327621587,-0.204124145231931
0.0672267744097525,-0.892134493673605,1.24532373383231,-1.22913301985413,1.73054663810793,-0.204124145231931
-0.763354335874718,0.637238924052575,-0.118602260364981,-0.1418230407524,-0.346109327621587,-0.204124145231931
1.80533152909771,-0.892134493673605,1.24532373383231,0.945486938349331,-0.346109327621587,-0.204124145231931
0.230229601591862,-0.892134493673605,1.24532373383231,-1.22913301985413,-0.346109327621587,-0.204124145231931
-0.656567807487195,-0.892134493673605,-0.118602260364981,-1.22913301985413,-0.346109327621587,-0.204124145231931
-1.21197903175764,0.637238924052575,-1.48252825456227,-2.31644299895586,-0.346109327621587,-0.204124145231931
0.962767334197647,-0.892134493673605,1.24532373383231,-0.1418230407524,-0.346109327621587,-0.204124145231931
NA,NA,NA,NA,NA,NA
-0.889669332727381,-0.892134493673605,-1.48252825456227,-1.22913301985413,-0.346109327621587,-0.204124145231931
0.704588606052842,0.637238924052575,-0.118602260364981,-0.1418230407524,-0.346109327621587,-0.204124145231931
0.595734520610828,-0.892134493673605,-0.118602260364981,0.945486938349331,-0.346109327621587,-0.204124145231931
-1.38494292334401,0.637238924052575,-0.118602260364981,0.945486938349331,-0.346109327621587,-0.204124145231931
-0.853915823927172,0.637238924052575,-0.118602260364981,-0.1418230407524,-0.346109327621587,-0.204124145231931
1.03390827091768,-0.892134493673605,-0.118602260364981,-0.1418230407524,-0.346109327621587,-0.204124145231931
-1.21778064836238,2.16661234177876,NA,NA,3.80720260383745,4.69485534033443
-0.67089036422493,0.637238924052575,-1.48252825456227,-0.1418230407524,-0.346109327621587,-0.204124145231931
0.724868326798398,-0.892134493673605,-0.118602260364981,0.945486938349331,-0.346109327621587,-0.204124145231931
-0.74859369588419,2.16661234177876,1.24532373383231,-1.22913301985413,-0.346109327621587,-0.204124145231931
-0.808267913895453,0.637238924052575,-0.118602260364981,0.945486938349331,-0.346109327621587,-0.204124145231931
-0.399843953632859,0.637238924052575,-0.118602260364981,-0.1418230407524,-0.346109327621587,-0.204124145231931
2.13166523694904,0.637238924052575,-0.118602260364981,0.945486938349331,-0.346109327621587,-0.204124145231931
0.416049517732712,-0.892134493673605,1.24532373383231,0.945486938349331,-0.346109327621587,-0.204124145231931
NA,NA,NA,NA,NA,NA
0.717329300053486,-0.892134493673605,-1.48252825456227,0.945486938349331,-0.346109327621587,-0.204124145231931
