"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q23d_num","TX_RESP_Q20_num"
-1.43385319270868,-0.284252046897267,-0.930836343896626,NA,NA,-0.306476579428413
NA,NA,NA,NA,NA,NA
-1.6460188249096,-1.35809311295361,-0.930836343896626,-0.124003968190474,0,-0.306476579428413
0.730435555006222,0.789589019159076,1.32976620556661,-0.124003968190474,-1.31233464566864,-0.306476579428413
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.23689871551015,-0.284252046897267,-0.177302160742214,-2.10806745923806,-1.31233464566864,-0.306476579428413
1.4778543458369,0.789589019159076,1.32976620556661,-1.11603571371427,0,-0.306476579428413
1.27544073871714,0.789589019159076,1.32976620556661,-0.124003968190474,-1.31233464566864,-0.306476579428413
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.411332338858937,1.86343008521542,1.32976620556661,0.868027777333319,0,-0.306476579428413
NA,NA,NA,NA,NA,NA
-0.818252631264378,-0.284252046897267,-0.177302160742214,0.868027777333319,1.31233464566864,-0.306476579428413
0.0642869829326813,0.789589019159076,-0.177302160742214,-1.11603571371427,-1.31233464566864,-0.306476579428413
0.954145787595956,-0.284252046897267,-0.930836343896626,0.868027777333319,0,-0.306476579428413
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.0828739331925094,-0.284252046897267,1.32976620556661,-1.11603571371427,1.31233464566864,-0.306476579428413
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.74957307842648,-1.35809311295361,-0.930836343896626,0.868027777333319,-1.31233464566864,3.1669246540936
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.219074480943517,-1.35809311295361,-0.930836343896626,-2.10806745923806,-1.31233464566864,-0.306476579428413
NA,NA,NA,NA,NA,NA
-0.189283738564243,0.789589019159076,-0.177302160742214,0.868027777333319,1.31233464566864,-0.306476579428413
-1.47290737729817,-1.35809311295361,-0.930836343896626,-2.10806745923806,0,3.1669246540936
0.282408331120927,-0.284252046897267,-0.930836343896626,-0.124003968190474,0,-0.306476579428413
-1.01317749299885,0.789589019159076,-0.177302160742214,-1.11603571371427,0,-0.306476579428413
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.404375899556043,-0.284252046897267,-0.177302160742214,0.868027777333319,0,3.1669246540936
1.28578335846393,0.789589019159076,-0.930836343896626,-0.124003968190474,0,-0.306476579428413
-1.14753006382255,0.789589019159076,-0.177302160742214,0.868027777333319,1.31233464566864,-0.306476579428413
-0.402420657890479,-1.35809311295361,-0.930836343896626,0.868027777333319,0,-0.306476579428413
0.452008392253838,1.86343008521542,1.32976620556661,0.868027777333319,1.31233464566864,-0.306476579428413
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.01906631247267,-1.35809311295361,-0.930836343896626,0.868027777333319,0,-0.306476579428413
NA,NA,NA,NA,NA,NA
-0.827395573535478,-1.35809311295361,-0.930836343896626,0.868027777333319,0,-0.306476579428413
-0.520352615784782,0.789589019159076,1.32976620556661,0.868027777333319,1.31233464566864,-0.306476579428413
0.998927297822407,-0.284252046897267,0.576232022412197,-0.124003968190474,0,-0.306476579428413
NA,NA,NA,NA,NA,NA
0.167046455618116,-0.284252046897267,-0.930836343896626,-0.124003968190474,-1.31233464566864,-0.306476579428413
NA,NA,NA,NA,NA,NA
0.156270107771975,-0.284252046897267,-0.930836343896626,-0.124003968190474,1.31233464566864,-0.306476579428413
0.296662585782015,-0.284252046897267,-0.930836343896626,0.868027777333319,0,-0.306476579428413
NA,NA,NA,NA,NA,NA
1.68840503966932,0.789589019159076,1.32976620556661,-1.11603571371427,-1.31233464566864,-0.306476579428413
1.29265498089481,0.789589019159076,-0.930836343896626,-0.124003968190474,NA,-0.306476579428413
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.674657388603366,-0.284252046897267,1.32976620556661,0.868027777333319,-1.31233464566864,-0.306476579428413
0.439169517065999,1.86343008521542,1.32976620556661,NA,1.31233464566864,-0.306476579428413
-1.54212887442834,-1.35809311295361,1.32976620556661,0.868027777333319,1.31233464566864,-0.306476579428413
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
