"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA
-0.354873684575964,-0.774403092662366,0.541733850129457,0.515512479894404,-0.21957751641342,-0.514016039001138
-0.00335368376769811,1.4713658760585,0.541733850129457,1.66550185812038,1.31746509848052,1.14225786444697
0.27201610940147,0.348481391698065,-0.666749354005486,-0.634476898331575,-0.21957751641342,-0.514016039001138
-0.632732831223288,0.348481391698065,1.7502170542644,0.515512479894404,1.31746509848052,-0.514016039001138
-1.13555893580502,-0.774403092662366,0.541733850129457,1.66550185812038,-0.21957751641342,-0.514016039001138
0.602737246721987,-0.774403092662366,-0.666749354005486,-0.634476898331575,-1.75662013130736,1.14225786444697
0.377097701752837,-0.774403092662366,-0.666749354005486,-0.634476898331575,-1.75662013130736,1.14225786444697
NA,NA,NA,NA,NA,NA
-0.449752766330303,0.348481391698065,0.541733850129457,-0.634476898331575,-0.21957751641342,-0.514016039001138
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.39454967543401,1.4713658760585,-0.666749354005486,-0.634476898331575,-0.21957751641342,1.14225786444697
-0.805447640934302,-0.774403092662366,-1.87523255814043,-1.78446627655755,-1.75662013130736,-2.17028994244925
1.04253713275144,0.348481391698065,-0.666749354005486,-0.634476898331575,-0.21957751641342,-0.514016039001138
0.625022984372005,-0.774403092662366,-0.666749354005486,-0.634476898331575,-0.21957751641342,-0.514016039001138
-0.767165193175809,-0.774403092662366,0.541733850129457,1.66550185812038,-0.21957751641342,1.14225786444697
-0.280827176715725,-0.774403092662366,-0.666749354005486,-1.78446627655755,1.31746509848052,-0.514016039001138
NA,NA,NA,NA,NA,NA
-0.278544574854329,0.348481391698065,-0.666749354005486,-0.634476898331575,1.31746509848052,1.14225786444697
-0.6369228144305,0.348481391698065,1.7502170542644,-0.634476898331575,-0.21957751641342,-0.514016039001138
-1.48841945523824,-0.774403092662366,0.541733850129457,0.515512479894404,1.31746509848052,-0.514016039001138
NA,NA,NA,NA,NA,NA
0.170671425745313,-0.774403092662366,-0.666749354005486,-0.634476898331575,1.31746509848052,-0.514016039001138
-0.630582680915331,2.59425036041893,1.7502170542644,1.66550185812038,1.31746509848052,1.14225786444697
3.16895373511102,0.348481391698065,0.541733850129457,-0.634476898331575,-0.21957751641342,-0.514016039001138
NA,NA,NA,NA,NA,NA
-1.32925730960874,-0.774403092662366,-0.666749354005486,1.66550185812038,NA,-0.514016039001138
0.114346636456667,-0.774403092662366,0.541733850129457,-0.634476898331575,-0.21957751641342,-0.514016039001138
0.586760280686284,-0.774403092662366,0.541733850129457,0.515512479894404,-0.21957751641342,1.14225786444697
NA,NA,NA,NA,NA,NA
-0.659165572351583,0.348481391698065,-0.666749354005486,-0.634476898331575,-0.21957751641342,-2.17028994244925
-1.29800846955083,-0.774403092662366,0.541733850129457,0.515512479894404,1.31746509848052,-0.514016039001138
1.51950781289269,2.59425036041893,-0.666749354005486,0.515512479894404,-0.21957751641342,1.14225786444697
0.914960681844557,0.348481391698065,-0.666749354005486,0.515512479894404,-0.21957751641342,1.14225786444697
0.210824094426344,-0.774403092662366,-1.87523255814043,-0.634476898331575,-1.75662013130736,-0.514016039001138
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.249372728118947,0.348481391698065,1.7502170542644,0.515512479894404,-0.21957751641342,1.14225786444697
