"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num"
NA,NA,NA,NA,NA
1.0114076933098,0.289566042512362,0.539302196427362,0.717228546773852,-0.437545771982759
0.615698810111221,0.289566042512362,0.539302196427362,-0.481887929863681,-0.437545771982759
-0.0666547487204975,-0.728585526321426,0.539302196427362,-0.481887929863681,-0.437545771982759
NA,NA,NA,NA,NA
0.785912384221677,-1.74673709515521,-0.625590547855741,-0.481887929863681,-1.70288084231128
1.27194075318731,0.289566042512362,-0.625590547855741,-0.481887929863681,-0.437545771982759
0.0831207756458481,1.30771761134615,0.539302196427362,-0.481887929863681,-0.437545771982759
0.53821681103138,0.289566042512362,-0.625590547855741,-0.481887929863681,-0.437545771982759
1.09949228188405,0.289566042512362,-0.625590547855741,-0.481887929863681,-0.437545771982759
NA,NA,NA,NA,NA
-2.03395116441514,1.30771761134615,1.70419494071047,1.91634502341138,2.09312436867428
1.40626139388287,-0.728585526321426,-0.625590547855741,-0.481887929863681,-0.437545771982759
-1.88302037969246,-0.728585526321426,0.539302196427362,1.91634502341138,2.09312436867428
-0.575896487128438,-0.728585526321426,0.539302196427362,-0.481887929863681,-0.437545771982759
-1.08367946770165,0.289566042512362,0.539302196427362,0.717228546773852,0.827789298345759
0.313187447670493,1.30771761134615,1.70419494071047,1.91634502341138,2.09312436867428
-0.235641984966525,0.289566042512362,-0.625590547855741,-0.481887929863681,-0.437545771982759
NA,NA,NA,NA,NA
0.0569752900549001,-0.728585526321426,-0.625590547855741,-0.481887929863681,-0.437545771982759
1.16046343248179,-0.728585526321426,0.539302196427362,-0.481887929863681,-0.437545771982759
0.0388612966710624,0.289566042512362,-1.79048329213884,-1.68100440650121,-0.437545771982759
0.802830510306354,-0.728585526321426,0.539302196427362,-0.481887929863681,-1.70288084231128
-0.266459234825653,1.30771761134615,0.539302196427362,-0.481887929863681,-0.437545771982759
0.575758001347535,-0.728585526321426,-1.79048329213884,-0.481887929863681,-0.437545771982759
-1.08634648174144,0.289566042512362,0.539302196427362,0.717228546773852,0.827789298345759
1.05272487880332,-0.728585526321426,-1.79048329213884,-0.481887929863681,-0.437545771982759
1.10858876949339,1.30771761134615,-0.625590547855741,-1.68100440650121,-1.70288084231128
0.432111872819921,0.289566042512362,-0.625590547855741,0.717228546773852,0.827789298345759
0.389475831979522,-0.728585526321426,0.539302196427362,1.91634502341138,2.09312436867428
NA,NA,NA,NA,NA
1.33940117174344,-0.728585526321426,0.539302196427362,-0.481887929863681,-0.437545771982759
-0.225465840043176,-0.728585526321426,0.539302196427362,-0.481887929863681,-0.437545771982759
-0.072494182728444,-0.728585526321426,-0.625590547855741,-0.481887929863681,-0.437545771982759
-0.250044282618522,-0.728585526321426,-1.79048329213884,-1.68100440650121,-0.437545771982759
NA,NA,NA,NA,NA
-0.684475520565575,1.30771761134615,-0.625590547855741,1.91634502341138,2.09312436867428
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.865157723923753,-0.728585526321426,-0.625590547855741,-0.481887929863681,-0.437545771982759
0.981582088338927,-1.74673709515521,-0.625590547855741,-0.481887929863681,-0.437545771982759
