"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.35856680225812,0.333333333333333,-0.526640075265064,-0.364399348580512,0.621059003408119,-0.774596669241483,-2.24776501272877,-1.35240686518678,-0.720749970156447,-0.720749970156447,-0.438866729387554,-0.301511344577763
0.0160951155740453,0.333333333333333,-0.526640075265064,-0.364399348580512,-0.414039335605412,1.16189500386223,0.661107356684931,0.936281675898539,-0.720749970156447,-0.720749970156447,0.526640075265064,-0.301511344577763
0.348167150090098,0.333333333333333,-0.526640075265064,0.850265146687862,0.621059003408119,1.16189500386223,0.661107356684931,0.936281675898539,1.26131244777378,1.26131244777378,-1.40437353404017,-0.301511344577763
0.414458629957648,-2.66666666666667,2.36988033869279,-1.57906384384889,0.621059003408119,-0.774596669241483,-0.793328828021918,-1.35240686518678,-0.720749970156447,-0.720749970156447,-1.40437353404017,-0.301511344577763
-0.984609401458676,NA,-0.526640075265064,0.850265146687862,0.621059003408119,1.16189500386223,0.661107356684931,0.936281675898539,1.26131244777378,1.26131244777378,1.49214687991768,3.01511344577764
0.399234884400831,0.333333333333333,0.438866729387554,0.850265146687862,0.621059003408119,-0.774596669241483,-0.793328828021918,-0.20806259464412,-0.720749970156447,-0.720749970156447,0.526640075265064,-0.301511344577763
-1.15064916672839,0.333333333333333,-0.526640075265064,NA,NA,-0.774596669241483,-0.793328828021918,-1.35240686518678,-0.720749970156447,-0.720749970156447,0.526640075265064,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.596213990500771,0.333333333333333,-0.526640075265064,0.850265146687862,0.621059003408119,1.16189500386223,0.661107356684931,0.936281675898539,1.26131244777378,1.26131244777378,-1.40437353404017,-0.301511344577763
-1.131336156405,NA,-0.526640075265064,0.850265146687862,-2.48423601363248,NA,0.661107356684931,0.936281675898539,1.26131244777378,1.26131244777378,0.526640075265064,-0.301511344577763
0.198112005804971,0.333333333333333,1.40437353404017,-0.364399348580512,-0.414039335605412,-0.774596669241483,0.661107356684931,-0.20806259464412,-0.720749970156447,-0.720749970156447,0.526640075265064,-0.301511344577763
0.128174127007124,0.333333333333333,-0.526640075265064,-1.57906384384889,-0.414039335605412,-0.774596669241483,0.661107356684931,-0.20806259464412,-0.720749970156447,-0.720749970156447,0.526640075265064,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
