"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
0.053862487650115,-0.857492925712544,-0.976785764355651,0.786732081728623,1.24757651066872,0.707106781186547,0.487222044966068,-0.4,-0.204124145231931
1.65692941505833,-0.857492925712544,0.379861130582753,-0.149853729853071,0.166343534755829,-0.707106781186547,-0.812036741610114,-0.4,-0.204124145231931
-0.475634976780194,0.857492925712544,0.379861130582753,-1.08643954143477,-1.99612241706995,0.707106781186547,NA,-0.4,-0.204124145231931
-0.476497429002644,-0.857492925712544,0.379861130582753,-1.08643954143477,0.166343534755829,0.707106781186547,0.487222044966068,-0.4,-0.204124145231931
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0940360438087075,0.857492925712544,0.379861130582753,-1.08643954143477,-0.914889441157059,0.707106781186547,-0.812036741610114,-0.4,-0.204124145231931
1.95299012896338,0.857492925712544,0.379861130582753,-0.149853729853071,0.166343534755829,-0.707106781186547,-0.812036741610114,-0.4,-0.204124145231931
0.354546036311703,-0.857492925712544,0.379861130582753,0.786732081728623,0.166343534755829,0.707106781186547,0.487222044966068,-0.4,-0.204124145231931
0.522258663388772,-0.857492925712544,1.73650802552116,-1.08643954143477,0.166343534755829,-2.12132034355964,-0.812036741610114,-0.4,-0.204124145231931
-0.315759285067843,0.857492925712544,0.379861130582753,0.786732081728623,-0.914889441157059,0.707106781186547,0.487222044966068,1.6,-0.204124145231931
-1.25073736816383,-0.857492925712544,-0.976785764355651,0.786732081728623,-0.914889441157059,-2.12132034355964,-0.812036741610114,3.6,4.69485534033443
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.32328381520804,0.857492925712544,1.73650802552116,0.786732081728623,1.24757651066872,0.707106781186547,-0.812036741610114,-0.4,-0.204124145231931
0.744837644943206,-0.857492925712544,0.379861130582753,-1.08643954143477,1.24757651066872,-0.707106781186547,-2.1112955281863,-0.4,-0.204124145231931
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.770909000551554,-0.857492925712544,-0.976785764355651,-2.02302535301646,0.166343534755829,-2.12132034355964,-2.1112955281863,-0.4,-0.204124145231931
0.219670326579066,-0.857492925712544,0.379861130582753,0.786732081728623,0.166343534755829,0.707106781186547,0.487222044966068,-0.4,-0.204124145231931
1.08620847016825,-0.857492925712544,-0.976785764355651,-1.08643954143477,-1.99612241706995,-0.707106781186547,0.487222044966068,-0.4,-0.204124145231931
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.58942788813383,-0.857492925712544,1.73650802552116,-0.149853729853071,1.24757651066872,0.707106781186547,0.487222044966068,-0.4,-0.204124145231931
-0.86747385698091,0.857492925712544,NA,NA,-0.914889441157059,0.707106781186547,0.487222044966068,NA,NA
-2.02550907039944,0.857492925712544,-0.976785764355651,0.786732081728623,-0.914889441157059,-0.707106781186547,0.487222044966068,NA,NA
0.457552278985178,NA,NA,NA,NA,-0.707106781186547,NA,-0.4,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.379408814694286,-0.857492925712544,-0.976785764355651,0.786732081728623,-0.914889441157059,0.707106781186547,-0.812036741610114,-0.4,-0.204124145231931
-0.687582995723909,-0.857492925712544,-0.976785764355651,0.786732081728623,1.24757651066872,0.707106781186547,1.78648083154225,-0.4,-0.204124145231931
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.0554374024397,0.857492925712544,-0.976785764355651,-2.02302535301646,-0.914889441157059,NA,NA,1.6,-0.204124145231931
-1.51142853763832,2.57247877713763,1.73650802552116,0.786732081728623,0.166343534755829,0.707106781186547,0.487222044966068,1.6,-0.204124145231931
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.195405650976537,-0.857492925712544,0.379861130582753,0.786732081728623,1.24757651066872,0.707106781186547,0.487222044966068,-0.4,-0.204124145231931
-0.517471797604221,0.857492925712544,-0.976785764355651,0.786732081728623,1.24757651066872,0.707106781186547,1.78648083154225,-0.4,-0.204124145231931
0.0526291355499072,0.857492925712544,-0.976785764355651,0.786732081728623,0.166343534755829,-0.707106781186547,0.487222044966068,-0.4,-0.204124145231931
-0.932722062210796,0.857492925712544,-0.976785764355651,0.786732081728623,0.166343534755829,0.707106781186547,0.487222044966068,-0.4,-0.204124145231931
