"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q20_num"
0.14757178898862,-0.449088713139072,NA,0.418452624772753,-1.06472048309074,0.9066109088028,-1.87980154435351,-1.22644472629902,-0.286212291364566,-0.433012701892219,-1.85191484890503,-1.08530392765557,-0.242535625036333
-0.778649203227372,0.823329307421632,0.559016994374947,-3.13839468579565,0.939459249785944,-1.16564259703217,1.34271538882394,1.67829278335655,1.24025326257979,1.29903810567666,-0.108936167582649,1.39539076412859,3.88057000058133
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.3309232623465,-1.72150673369978,-1.67705098312484,0.418452624772753,0.939459249785944,0.9066109088028,-0.805629233294362,-0.258198889747161,-0.286212291364566,-0.433012701892219,-1.85191484890503,0.155043418236511,-0.242535625036333
0.555424827341308,-0.449088713139072,0.559016994374947,0.418452624772753,-1.06472048309074,-0.474891428420514,0.268543077764787,0.710046946804693,-0.286212291364566,-2.1650635094611,-0.108936167582649,-1.08530392765557,-0.242535625036333
-0.681370038558897,-0.449088713139072,0.559016994374947,0.418452624772753,-0.0626306166523962,-1.16564259703217,0.268543077764787,0.710046946804693,-0.286212291364566,-0.433012701892219,-0.108936167582649,0.155043418236511,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.138811367561545,0.823329307421632,0.559016994374947,-1.35997103051145,0.939459249785944,-1.16564259703217,0.268543077764787,-0.258198889747161,-0.286212291364566,-0.433012701892219,-0.108936167582649,-2.32565127354766,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.40932183156817,-0.449088713139072,-1.67705098312484,0.418452624772753,-0.0626306166523962,0.9066109088028,-1.87980154435351,-1.22644472629902,1.24025326257979,1.29903810567666,1.63404251373973,0.155043418236511,-0.242535625036333
0.887457688780299,0.823329307421632,0.559016994374947,0.418452624772753,-0.0626306166523962,-1.16564259703217,-0.805629233294362,-0.258198889747161,-1.81267784530892,-0.433012701892219,-0.108936167582649,-1.08530392765557,-0.242535625036333
-1.85628494440593,-0.449088713139072,-1.67705098312484,-1.35997103051145,0.939459249785944,-1.16564259703217,0.268543077764787,NA,1.24025326257979,1.29903810567666,1.63404251373973,1.39539076412859,-0.242535625036333
-0.466757012897554,0.823329307421632,0.559016994374947,0.418452624772753,-0.0626306166523962,0.9066109088028,0.268543077764787,0.710046946804693,1.24025326257979,1.29903810567666,-0.108936167582649,0.155043418236511,-0.242535625036333
-0.745687195665052,0.823329307421632,0.559016994374947,0.418452624772753,NA,0.9066109088028,1.34271538882394,1.67829278335655,1.24025326257979,1.29903810567666,1.63404251373973,1.39539076412859,-0.242535625036333
1.43579489842738,-1.72150673369978,-1.67705098312484,0.418452624772753,-1.06472048309074,0.9066109088028,-0.805629233294362,-0.258198889747161,-0.286212291364566,-0.433012701892219,-0.108936167582649,0.155043418236511,-0.242535625036333
1.17010812762146,0.823329307421632,0.559016994374947,0.418452624772753,-1.06472048309074,0.9066109088028,1.34271538882394,-1.22644472629902,-0.286212291364566,-0.433012701892219,-0.108936167582649,0.155043418236511,-0.242535625036333
-0.72628630311762,0.823329307421632,0.559016994374947,0.418452624772753,0.939459249785944,-1.16564259703217,0.268543077764787,-0.258198889747161,-0.286212291364566,-0.433012701892219,-0.108936167582649,0.155043418236511,-0.242535625036333
-1.29090885594894,0.823329307421632,0.559016994374947,0.418452624772753,0.939459249785944,NA,NA,NA,NA,NA,NA,NA,-0.242535625036333
-0.423321788259625,0.823329307421632,0.559016994374947,0.418452624772753,0.939459249785944,0.215859740191143,0.268543077764787,0.710046946804693,-0.286212291364566,-0.433012701892219,-0.108936167582649,0.155043418236511,-0.242535625036333
-0.106148450554277,-1.72150673369978,0.559016994374947,0.418452624772753,-2.06681034952908,0.9066109088028,0.268543077764787,-1.22644472629902,-1.81267784530892,-0.433012701892219,-0.108936167582649,0.155043418236511,-0.242535625036333
