"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.58521405642959,-0.276683855748204,0.185695338177052,-0.523822721827183,-0.361428596863379,-0.248399129748022
-1.4069658762808,NA,NA,1.26590491108236,NA,NA
-0.821612694736092,0.869577832351498,-1.96837058467675,1.26590491108236,-0.361428596863379,-0.248399129748022
-1.3862949079257,-0.276683855748204,-1.96837058467675,1.26590491108236,-0.361428596863379,-0.248399129748022
-1.25107542167915,NA,NA,-0.523822721827183,-0.361428596863379,-0.248399129748022
0.401743467121772,-0.276683855748204,1.26272829960395,1.26590491108236,1.80714298431689,-0.248399129748022
1.28817504577096,-0.276683855748204,0.185695338177052,-0.523822721827183,-0.361428596863379,-0.248399129748022
-0.376616239078242,NA,NA,1.26590491108236,NA,NA
-0.817487974269174,0.869577832351498,-0.891337623249849,1.26590491108236,1.80714298431689,-0.248399129748022
-1.1677572523979,0.869577832351498,0.185695338177052,-0.523822721827183,3.97571456549716,2.23559216773219
NA,NA,NA,NA,NA,NA
-0.54824793067498,0.869577832351498,1.26272829960395,-0.523822721827183,-0.361428596863379,-0.248399129748022
0.880852761580962,-0.276683855748204,1.26272829960395,-0.523822721827183,-0.361428596863379,-0.248399129748022
-0.493817395088123,NA,NA,-0.523822721827183,NA,NA
-1.23767821532268,NA,NA,1.26590491108236,NA,NA
0.749298409131167,-2.56920723194761,1.26272829960395,-0.523822721827183,-0.361428596863379,-0.248399129748022
-0.713887538737588,-2.56920723194761,-0.891337623249849,1.26590491108236,-0.361428596863379,-0.248399129748022
-0.105440555801968,0.869577832351498,-0.891337623249849,-0.523822721827183,-0.361428596863379,-0.248399129748022
1.33170082386987,NA,NA,-0.523822721827183,NA,NA
-0.428160384295696,NA,NA,-0.523822721827183,NA,NA
-1.11871211116789,NA,NA,1.26590491108236,NA,NA
-1.23982528695838,0.869577832351498,1.26272829960395,1.26590491108236,1.80714298431689,4.71958346521241
NA,NA,NA,NA,NA,NA
-0.45931063828096,-1.42294554384791,-0.891337623249849,-0.523822721827183,-0.361428596863379,-0.248399129748022
2.10923059092891,-0.276683855748204,-0.891337623249849,-0.523822721827183,-0.361428596863379,-0.248399129748022
0.146490261655146,NA,NA,-0.523822721827183,NA,NA
-0.315013040692279,-0.276683855748204,0.185695338177052,-0.523822721827183,-0.361428596863379,-0.248399129748022
0.206517647047516,0.869577832351498,1.26272829960395,-0.523822721827183,-0.361428596863379,-0.248399129748022
NA,NA,NA,NA,NA,NA
-0.0422510186400764,-0.276683855748204,0.185695338177052,1.26590491108236,-0.361428596863379,-0.248399129748022
0.232936444398477,NA,NA,-0.523822721827183,NA,NA
-0.897460096025706,0.869577832351498,-0.891337623249849,-0.523822721827183,-0.361428596863379,-0.248399129748022
0.280357161376752,-1.42294554384791,-0.891337623249849,-0.523822721827183,-0.361428596863379,-0.248399129748022
1.50220841830148,0.869577832351498,1.26272829960395,-0.523822721827183,-0.361428596863379,-0.248399129748022
-0.105587634814043,0.869577832351498,0.185695338177052,-2.31355035473673,-0.361428596863379,-0.248399129748022
0.994824781434194,-0.276683855748204,0.185695338177052,1.26590491108236,-0.361428596863379,-0.248399129748022
NA,NA,NA,NA,NA,NA
-1.05386532716962,0.869577832351498,-0.891337623249849,-0.523822721827183,-0.361428596863379,-0.248399129748022
NA,NA,NA,NA,NA,NA
0.190382421561455,NA,NA,1.26590491108236,NA,NA
0.929945174851278,NA,NA,-0.523822721827183,NA,NA
NA,NA,NA,NA,NA,NA
-0.863728111982472,-0.276683855748204,0.185695338177052,1.26590491108236,-0.361428596863379,-0.248399129748022
0.424650811797059,0.869577832351498,-0.891337623249849,-2.31355035473673,-0.361428596863379,-0.248399129748022
0.0470999510966917,0.869577832351498,1.26272829960395,-0.523822721827183,-0.361428596863379,-0.248399129748022
1.32078687981744,-0.276683855748204,0.185695338177052,-0.523822721827183,-0.361428596863379,-0.248399129748022
2.22838054384879,-0.276683855748204,0.185695338177052,-0.523822721827183,-0.361428596863379,-0.248399129748022
