"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.71309256230297,-1.52557561345905,-0.737209780774486,1.21138264667555,1,-0.0384862996425372,-0.527471142766704,0.640869944461656,-0.437797517885457,0.33967151834786,-0.272915295688405,-0.2
-1.23234431083281,0.628178193777255,0.958372715006831,0.173054663810793,0,0.885184891778358,-0.527471142766704,0.640869944461656,0.875595035770913,1.50425958125481,-0.272915295688405,-0.2
0.936679010065084,-1.52557561345905,-2.4327922765558,2.24971062954031,1,-0.0384862996425372,-0.527471142766704,0.640869944461656,-0.437797517885457,0.33967151834786,-0.272915295688405,-0.2
0.698909406692413,0.628178193777255,0.958372715006831,1.21138264667555,1,0.885184891778358,0.87911857127784,0.640869944461656,-0.437797517885457,0.33967151834786,-0.272915295688405,-0.2
0.649468522835733,-1.52557561345905,-0.737209780774486,0.173054663810793,1,0.885184891778358,0.87911857127784,0.640869944461656,-0.437797517885457,-1.98950460746604,-0.272915295688405,-0.2
-0.651033727121518,0.628178193777255,-0.737209780774486,-0.865273319053966,-1,-0.0384862996425372,0.87911857127784,0.640869944461656,-0.437797517885457,0.33967151834786,-0.272915295688405,-0.2
1.67111689346595,0.628178193777255,-0.737209780774486,-0.865273319053966,-1,-0.0384862996425372,0.87911857127784,0.640869944461656,-1.75119007154183,-0.824916544559088,-0.272915295688405,-0.2
1.25309568935821,-1.52557561345905,-0.737209780774486,-0.865273319053966,-1,0.885184891778358,0.87911857127784,0.640869944461656,-0.437797517885457,-0.824916544559088,-0.272915295688405,-0.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.14419866623281,0.628178193777255,0.958372715006831,0.173054663810793,-1,-0.962157491063433,-1.93406085681125,-0.640869944461656,0.875595035770913,0.33967151834786,2.0013788350483,-0.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95404814366584,0.628178193777255,-0.737209780774486,1.21138264667555,1,-0.0384862996425372,-0.527471142766704,0.640869944461656,0.875595035770913,0.33967151834786,-0.272915295688405,-0.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.534720581267973,0.628178193777255,0.958372715006831,-0.865273319053966,-1,-0.0384862996425372,-0.527471142766704,-1.92260983338497,0.875595035770913,0.33967151834786,-0.272915295688405,-0.2
-1.06079553457185,0.628178193777255,0.958372715006831,-0.865273319053966,-2,-1.88582868248433,-1.93406085681125,-1.92260983338497,2.18898758942728,1.50425958125481,-0.272915295688405,-0.2
-0.909098718184552,NA,NA,NA,0,NA,NA,NA,NA,NA,4.27567296578501,-0.2
0.291305455224248,0.628178193777255,-0.737209780774486,-0.865273319053966,1,-1.88582868248433,0.87911857127784,0.640869944461656,0.875595035770913,0.33967151834786,-0.272915295688405,-0.2
-0.023809848602208,0.628178193777255,0.958372715006831,-0.865273319053966,0,0.885184891778358,-1.93406085681125,-0.640869944461656,-1.75119007154183,-1.98950460746604,-0.272915295688405,-0.2
-0.0274968934352074,0.628178193777255,0.958372715006831,-0.865273319053966,1,0.885184891778358,0.87911857127784,0.640869944461656,-1.75119007154183,-1.98950460746604,-0.272915295688405,-0.2
0.271998644492286,0.628178193777255,-0.737209780774486,0.173054663810793,1,0.885184891778358,-0.527471142766704,-1.92260983338497,-0.437797517885457,0.33967151834786,-0.272915295688405,-0.2
-1.07612831266199,0.628178193777255,0.958372715006831,1.21138264667555,0,-0.962157491063433,0.87911857127784,0.640869944461656,0.875595035770913,0.33967151834786,-0.272915295688405,-0.2
-0.669002701377678,0.628178193777255,-0.737209780774486,-0.865273319053966,-2,0.885184891778358,-0.527471142766704,0.640869944461656,0.875595035770913,1.50425958125481,-0.272915295688405,-0.2
0.696863922344943,-1.52557561345905,0.958372715006831,1.21138264667555,-1,0.885184891778358,0.87911857127784,0.640869944461656,-0.437797517885457,0.33967151834786,-0.272915295688405,-0.2
-0.664702176972297,-1.52557561345905,-0.737209780774486,0.173054663810793,1,-0.962157491063433,-0.527471142766704,-1.92260983338497,-0.437797517885457,-0.824916544559088,-0.272915295688405,-0.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.860812371366871,0.628178193777255,0.958372715006831,1.21138264667555,1,0.885184891778358,0.87911857127784,0.640869944461656,-0.437797517885457,-0.824916544559088,-0.272915295688405,-0.2
0.420877014006235,0.628178193777255,0.958372715006831,-0.865273319053966,0,0.885184891778358,0.87911857127784,0.640869944461656,-0.437797517885457,0.33967151834786,-0.272915295688405,-0.2
-1.26028558843905,0.628178193777255,NA,-0.865273319053966,0,-0.962157491063433,-0.527471142766704,-0.640869944461656,0.875595035770913,0.33967151834786,-0.272915295688405,4.8
-0.164650576120826,-1.52557561345905,-0.737209780774486,-0.865273319053966,0,-1.88582868248433,0.87911857127784,-0.640869944461656,0.875595035770913,0.33967151834786,-0.272915295688405,-0.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
