"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.74278030278862,-0.666666666666667,-1.76383420737639,-1.33333333333333,-2.66666666666667,0.935414346693485,-0.540061724867322,1.20761472884912,0.935414346693485,0.611775290321498,0.629940788348712,0,-0.333333333333333,-0.353553390593274,-0.353553390593274
-0.769338079776775,1.33333333333333,0.50395263067897,0.666666666666667,0.333333333333333,0.935414346693485,-0.540061724867322,-0.724568837309472,-0.935414346693485,-2.14121351612524,-1.63784604970665,-2,1.16666666666667,-0.353553390593274,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.114225521921699,-0.666666666666667,0.50395263067897,0.666666666666667,0.333333333333333,-0.935414346693485,-1.26014402469042,-0.724568837309472,0.935414346693485,0.611775290321498,-0.50395263067897,1,-1.83333333333333,-0.353553390593274,-0.353553390593274
0.933181514923716,-0.666666666666667,0.50395263067897,-1.33333333333333,0.333333333333333,-0.935414346693485,-1.26014402469042,-0.724568837309472,0.935414346693485,0.611775290321498,0.629940788348712,0,-0.333333333333333,-0.353553390593274,-0.353553390593274
-0.643876503490493,1.33333333333333,0.50395263067897,0.666666666666667,0.333333333333333,-0.935414346693485,0.90010287477887,-0.724568837309472,-0.935414346693485,0.611775290321498,0.629940788348712,1,1.16666666666667,-0.353553390593274,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.55043622649427,-0.666666666666667,0.50395263067897,0.666666666666667,0.333333333333333,0.935414346693485,0.90010287477887,-0.724568837309472,0.935414346693485,-0.764719112901872,-1.63784604970665,-1,-0.333333333333333,2.47487373415292,2.47487373415292
0.0586815597167478,-0.666666666666667,0.50395263067897,0.666666666666667,0.333333333333333,-0.935414346693485,0.90010287477887,1.20761472884912,-0.935414346693485,0.611775290321498,0.629940788348712,1,-0.333333333333333,-0.353553390593274,-0.353553390593274
-0.516412195910616,1.33333333333333,0.50395263067897,0.666666666666667,0.333333333333333,0.935414346693485,0.90010287477887,1.20761472884912,-0.935414346693485,0.611775290321498,0.629940788348712,0,1.16666666666667,-0.353553390593274,-0.353553390593274
0.631194106321376,-0.666666666666667,-1.76383420737639,-1.33333333333333,0.333333333333333,NA,NA,NA,NA,-0.764719112901872,0.629940788348712,0,-0.333333333333333,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
