"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num"
-0.836629218121481,0.977595555077319,0.963624111659432,1.35917931894678,0.560842434133628,0.7806247497998,1.77706161313518
0.606808765123971,0.977595555077319,0.963624111659432,1.35917931894678,-0.619878479831905,-0.7806247497998,0.0433429661740287
-0.205617265310094,-1.39233306329194,0,-0.906119545964519,-0.619878479831905,-2.3418742493994,0.0433429661740287
-1.69208378050277,0.977595555077319,0.963624111659432,1.35917931894678,0.560842434133628,0.7806247497998,1.77706161313518
0.861842834089144,-1.39233306329194,-0.963624111659432,-0.906119545964519,-0.619878479831905,-0.7806247497998,0.0433429661740287
-0.623852377499323,-0.20736875410731,0.963624111659432,0.22652988649113,1.74156334809916,0.7806247497998,0.0433429661740287
0.771040793860011,-1.39233306329194,-1.92724822331886,-0.906119545964519,0.560842434133628,-0.7806247497998,0.0433429661740287
-0.553656809689611,-0.20736875410731,-0.963624111659432,-0.906119545964519,-0.619878479831905,-0.7806247497998,0.0433429661740287
NA,NA,NA,NA,NA,NA,NA
-1.71142945082726,0.977595555077319,-1.92724822331886,-0.906119545964519,0.560842434133628,0.7806247497998,0.0433429661740287
1.57290719557435,-0.20736875410731,0.963624111659432,-0.906119545964519,-1.80059939379744,-0.7806247497998,-1.69037568078712
-0.839250346651056,0.977595555077319,0.963624111659432,1.35917931894678,1.74156334809916,0.7806247497998,1.77706161313518
1.27447770646723,-1.39233306329194,-1.92724822331886,-0.906119545964519,-0.619878479831905,0.7806247497998,-1.69037568078712
-0.706681679721317,-0.20736875410731,0,1.35917931894678,-0.619878479831905,0.7806247497998,0.0433429661740287
0.0216309799238248,-1.39233306329194,-0.963624111659432,-0.906119545964519,-0.619878479831905,-0.7806247497998,0.0433429661740287
NA,NA,NA,NA,NA,NA,NA
0.594814818577167,-0.20736875410731,-0.963624111659432,-0.906119545964519,0.560842434133628,0.7806247497998,0.0433429661740287
-1.06616487847016,-0.20736875410731,0.963624111659432,0.22652988649113,0.560842434133628,0.7806247497998,0.0433429661740287
0.335767303248764,-2.57729737247657,-0.963624111659432,-0.906119545964519,-1.80059939379744,-2.3418742493994,-3.42409432774828
-0.93576536879403,0.977595555077319,0.963624111659432,0.22652988649113,0.560842434133628,-0.7806247497998,0.0433429661740287
-1.77946027399012,0.977595555077319,0,1.35917931894678,1.74156334809916,0.7806247497998,0.0433429661740287
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.54696895035048,0.977595555077319,-0.963624111659432,-0.906119545964519,-0.619878479831905,-0.7806247497998,0.0433429661740287
0.656969132631152,-1.39233306329194,-1.92724822331886,-0.906119545964519,-0.619878479831905,-2.3418742493994,0.0433429661740287
0.94902705826562,0.977595555077319,0,-0.906119545964519,0.560842434133628,0.7806247497998,-1.69037568078712
0.968872175503347,-0.20736875410731,0,-0.906119545964519,-0.619878479831905,0.7806247497998,0.0433429661740287
0.669269153628616,0.977595555077319,-0.963624111659432,0.22652988649113,-0.619878479831905,0.7806247497998,0.0433429661740287
0.370331352280139,-0.20736875410731,0,0.22652988649113,0.560842434133628,-0.7806247497998,0.0433429661740287
-0.151092047483224,-0.20736875410731,0,0.22652988649113,-1.80059939379744,0.7806247497998,0.0433429661740287
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.41962705624162,-1.39233306329194,-0.963624111659432,-0.906119545964519,-0.619878479831905,0.7806247497998,0.0433429661740287
0.586617759688232,-0.20736875410731,0.963624111659432,1.35917931894678,1.74156334809916,0.7806247497998,0.0433429661740287
-0.209493680176145,-1.39233306329194,-0.963624111659432,-2.03876897842017,-0.619878479831905,0.7806247497998,0.0433429661740287
-0.355323734715056,0.977595555077319,0.963624111659432,1.35917931894678,-0.619878479831905,0.7806247497998,0.0433429661740287
-1.21435305011849,0.977595555077319,0.963624111659432,0.22652988649113,-0.619878479831905,0.7806247497998,0.0433429661740287
1.60083446340954,-0.20736875410731,0.963624111659432,1.35917931894678,0.560842434133628,0.7806247497998,0.0433429661740287
0.407251312117558,-0.20736875410731,0.963624111659432,0.22652988649113,0.560842434133628,-0.7806247497998,0.0433429661740287
0.810500108600835,-0.20736875410731,0,-0.906119545964519,-0.619878479831905,-0.7806247497998,0.0433429661740287
0.555175389251354,-0.20736875410731,0,0.22652988649113,0.560842434133628,-0.7806247497998,1.77706161313518
NA,NA,NA,NA,NA,NA,NA
-1.62587847281349,0.977595555077319,0.963624111659432,0.22652988649113,-0.619878479831905,0.7806247497998,-1.69037568078712
-0.585703627023286,0.977595555077319,0.963624111659432,-0.906119545964519,-0.619878479831905,-0.7806247497998,0.0433429661740287
0.755959406535701,0.977595555077319,0,0.22652988649113,-0.619878479831905,-0.7806247497998,0.0433429661740287
-0.934722228556154,0.977595555077319,0.963624111659432,1.35917931894678,1.74156334809916,0.7806247497998,1.77706161313518
-1.30953542490558,0.977595555077319,0.963624111659432,1.35917931894678,1.74156334809916,0.7806247497998,0.0433429661740287
